Periodo;Clave;R0500C0010;R0500C0020;R0500C0030;R0500C0040;R0500C0050;R0510C0010;R0510C0020;R0510C0030;R0510C0040;R0540C0010;R0540C0020;R0540C0030;R0540C0040;R0540C0050;R0550C0010;R0550C0020;R0550C0030;R0550C0040;R0580C0010;R0600C0010;R0620C0010;R0640C0010
31/12/2021;C0247  ;145693954,79;145693954,79;0;0;0;145693954,79;145693954,79;0;0;145693954,79;145693954,79;0;0;0;145693954,79;145693954,79;0;0;51809678,98;12952419,74;2,812099;11,248397
31/12/2016;C0275  ;251357770,54;251357770,54;0;0;0;251357770,54;251357770,54;0;0;251357770,54;251357770,54;0;0;0;251357770,54;251357770,54;0;0;159417994,7;39854498,67;1,576721;6,306886
31/12/2017;C0275  ;312842591,43;312842591,43;0;0;0;312842591,43;312842591,43;0;0;312842591,43;312842591,43;0;0;0;312842591,43;312842591,43;0;0;173090512,79;43272628,2;1,807393;7,229572
31/12/2018;C0275  ;400927114,16;400927114,16;0;0;0;400927114,16;400927114,16;0;0;400927114,16;400927114,16;0;0;0;400927114,16;400927114,16;0;0;232691295,48;58172823,87;1,723;6,892
31/12/2019;C0275  ;488750279,77;488750279,77;0;0;0;488750279,77;488750279,77;0;0;488750279,77;488750279,77;0;0;0;488750279,77;488750279,77;0;0;291841819,91;72960454,98;1,67471;6,698838
31/12/2020;C0275  ;557225571,95;557225571,95;0;0;0;557225571,95;557225571,95;0;0;557225571,95;557225571,95;0;0;0;557225571,95;557225571,95;0;0;345730932,86;86432733,22;1,611732;6,446928
31/12/2021;C0275  ;687558665,32;687558665,32;0;0;0;687558665,32;687558665,32;0;0;687558665,32;687558665,32;0;0;0;687558665,32;687558665,32;0;0;379770062,6;94942515,65;1,81046;7,241842
31/12/2016;C0279  ;78601857,11;78601857,11;0;0;0;78601857,11;78601857,11;0;0;78601857,11;78601857,11;0;0;0;78601857,11;78601857,11;0;0;24224044,21;6056011,05;3,244787;12,979147
31/12/2017;C0279  ;92525217,17;92525217,17;0;0;0;92525217,17;92525217,17;0;0;92525217,17;92525217,17;0;0;0;92525217,17;92525217,17;0;0;28542856,81;7135714,2;3,241624;12,966497
31/12/2018;C0279  ;85243574,66;85243574,66;0;0;0;85243574,66;85243574,66;0;0;85243574,66;85243574,66;0;0;0;85243574,66;85243574,66;0;0;21022294,69;5294966,06;4,054913;16,098984
31/12/2019;C0279  ;93075286,92;93075286,92;0;0;0;93075286,92;93075286,92;0;0;93075286,92;93075286,92;0;0;0;93075286,92;93075286,92;0;0;29801866,5;7450466,62;3,123136;12,492545
31/12/2020;C0279  ;88515134,73;88515134,73;0;0;0;88515134,73;88515134,73;0;0;88515134,73;88515134,73;0;0;0;88515134,73;88515134,73;0;0;28897855,99;7224464;3,063035;12,252139
31/12/2021;C0279  ;95667562,75;95667562,75;0;0;0;95667562,75;95667562,75;0;0;95667562,75;95667562,75;0;0;0;95667562,75;95667562,75;0;0;31896970,28;7974242,57;2,999268;11,997072
31/12/2016;C0290  ;2511574,53;2511574,53;0;0;0;2511574,53;2511574,53;0;0;2511574,53;2511574,53;0;0;0;2511574,53;2511574,53;0;0;1534020;2500000;1,63725;1,00463
31/12/2017;C0290  ;2757492,77;2757492,77;0;0;0;2757492,77;2757492,77;0;0;2757492,77;2757492,77;0;0;0;2757492,77;2757492,77;0;0;1540070;2500000;1,790498;1,102997
31/12/2018;C0290  ;2549552,38;2549552,38;0;0;0;2549552,38;2549552,38;0;0;2549552,38;2549552,38;0;0;0;2549552,38;2549552,38;0;0;1479663;2500000;1,723063;1,019821
31/12/2019;C0290  ;2729552,83;2729552,83;0;0;0;2729552,83;2729552,83;0;0;2729552,83;2729552,83;0;0;0;2729552,83;2729552,83;0;0;1402135;2500000;1,946712;1,091821
31/12/2016;C0311  ;58522693,43;55984468,42;0;0;2538225,01;55984468,42;55984468,42;0;0;58522693,43;55984468,42;0;0;2538225,01;55984468,42;55984468,42;0;0;40993537,29;10248384,32;1,427608;5,46276
31/12/2017;C0311  ;43113750,69;42794641,9;0;0;319108,79;42794641,9;42794641,9;0;0;43113750,69;42794641,9;0;0;319108,79;42794641,9;42794641,9;0;0;28566348,58;7141587,15;1,50925;5,992315
31/12/2018;C0311  ;49878019,52;49878019,52;0;0;0;49878019,52;49878019,52;0;0;49878019,52;49878019,52;0;0;0;49878019,52;49878019,52;0;0;31186161,41;7796540,35;1,599364;6,397455
31/12/2019;C0311  ;56110592,88;56110592,88;0;0;0;56110592,88;56110592,88;0;0;56110592,88;56110592,88;0;0;0;56110592,88;56110592,88;0;0;35703431,6;8925857,9;1,571574;6,286297
31/12/2020;C0311  ;66198689,29;66198689,29;0;0;0;66198689,29;66198689,29;0;0;66198689,29;66198689,29;0;0;0;66198689,29;66198689,29;0;0;40836941,31;10209235,33;1,621049;6,484197
31/12/2021;C0311  ;70159869,32;70159869,32;0;0;0;70159869,32;70159869,32;0;0;70159869,32;70159869,32;0;0;0;70159869,32;70159869,32;0;0;43793934,23;10948483,56;1,602045;6,408181
31/12/2016;C0315  ;4071351,31;4071351,31;0;0;0;4071351,31;4071351,31;0;0;4071351,31;4071351,31;0;0;0;4071351,31;4071351,31;0;0;1157256,83;2500000;3,518105;1,628541
31/12/2017;C0315  ;4299627,46;4299627,46;0;0;0;4299627,46;4299627,46;0;0;4299627,46;4299627,46;0;0;0;4299627,46;4299627,46;0;0;1241332,91;2500000;3,463718;1,719851
31/12/2018;C0315  ;4234218,92;4234218,92;0;0;0;4234218,92;4234218,92;0;0;4234218,92;4234218,92;0;0;0;4234218,92;4234218,92;0;0;1301731,52;2500000;3,252759;1,693688
31/12/2019;C0315  ;4266891,06;4266891,06;0;0;0;4266891,06;4266891,06;0;0;4266891,06;4266891,06;0;0;0;4266891,06;4266891,06;0;0;1096396,07;2500000;3,891742;1,706756
31/12/2020;C0315  ;4837311,61;4837311,61;0;0;0;4837311,61;4837311,61;0;0;4837311,61;4837311,61;0;0;0;4837311,61;4837311,61;0;0;1414647,67;2500000;3,419446;1,934925
31/12/2021;C0315  ;5150636,03;5150636,03;0;0;0;5150636,03;5150636,03;0;0;5150636,03;5150636,03;0;0;0;5150636,03;5150636,03;0;0;1362946,84;2500000;3,779044;2,060254
31/12/2016;C0320  ;448586871,28;448586871,28;0;0;0;448586871,28;448586871,28;0;0;448586871,28;448586871,28;0;0;0;448586871,28;448586871,28;0;0;119547559,56;53796401,8;3,752372;8,338604
31/12/2017;C0320  ;383560771,98;383560771,98;0;0;0;383560771,98;383560771,98;0;0;383560771,98;383560771,98;0;0;0;383560771,98;383560771,98;0;0;130209441,33;58594248,6;2,945722;6,546048
31/12/2018;C0320  ;425442336,38;425442336,38;0;0;0;425442336,38;425442336,38;0;0;425442336,38;425442336,38;0;0;0;425442336,38;425442336,38;0;0;144709572,64;64092823,26;2,939974;6,637909
31/12/2019;C0320  ;375907871,42;375907871,42;0;0;0;375907871,42;375907871,42;0;0;375907871,42;375907871,42;0;0;0;375907871,42;375907871,42;0;0;166033343,08;67718247,3;2,26405;5,551057
31/12/2020;C0320  ;443009842,34;443009842,34;0;0;0;443009842,34;443009842,34;0;0;443009842,34;443009842,34;0;0;0;443009842,34;443009842,34;0;0;183637570,07;70833003,74;2,412414;6,254286
31/12/2021;C0320  ;469831548,65;469831548,65;0;0;0;469831548,65;469831548,65;0;0;469831548,65;469831548,65;0;0;0;469831548,65;469831548,65;0;0;188119099,23;74911336,63;2,497522;6,271835
31/12/2016;C0323  ;3298040,19;3298040,19;0;0;0;3298040,19;3298040,19;0;0;3298040,19;3298040,19;0;0;0;3298040,19;3298040,19;0;0;795249,61;2500000;4,147176;1,319216
31/12/2017;C0323  ;3162489,69;3162489,69;0;0;0;3162489,69;3162489,69;0;0;3162489,69;3162489,69;0;0;0;3162489,69;3162489,69;0;0;796235,61;2500000;3,971801;1,264996
31/12/2018;C0323  ;3193361,23;3152729,05;0;0;40632,18;3152729,05;3152729,05;0;0;3193361,23;3152729,05;0;0;40632,18;3152729,05;3152729,05;0;0;1066589,36;2500000;2,993993;1,261092
31/12/2019;C0323  ;3333342,95;3329538,54;0;0;3804,41;3329538,54;3329538,54;0;0;3333342,95;3329538,54;0;0;3804,41;3329538,54;3329538,54;0;0;1063592,23;2500000;3,134042;1,331815
31/12/2020;C0323  ;3574970,67;3570328,53;0;0;4642,14;3570328,53;3570328,53;0;0;3574970,67;3570328,53;0;0;4642,14;3570328,53;3570328,53;0;0;1101928,3;2500000;3,244286;1,428131
31/12/2021;C0323  ;3619192,28;3615123,68;0;0;4068,6;3615123,68;3615123,68;0;0;3619192,28;3615123,68;0;0;4068,6;3615123,68;3615123,68;0;0;976380,17;2500000;3,706745;1,446049
31/12/2016;C0325  ;42511193,22;42511193,22;0;0;0;42511193,22;42511193,22;0;0;42511193,22;42511193,22;0;0;0;42511193,22;42511193,22;0;0;12642883,9;3160720,98;3,36246;13,449841
31/12/2017;C0325  ;48056551,44;48056551,44;0;0;0;48056551,44;48056551,44;0;0;48056551,44;48056551,44;0;0;0;48056551,44;48056551,44;0;0;13677385,09;3419346,27;3,513577;14,05431
31/12/2018;C0325  ;43199745,56;43199745,56;0;0;0;43199745,56;43199745,56;0;0;43199745,56;43199745,56;0;0;0;43199745,56;43199745,56;0;0;18710830,37;4677707,59;2,30881;9,235239
31/12/2019;C0325  ;45852717,31;45852717,31;0;0;0;45852717,31;45852717,31;0;0;45852717,31;45852717,31;0;0;0;45852717,31;45852717,31;0;0;21939118,76;5484779,69;2,089998;8,359993
31/12/2020;C0325  ;53020686,82;53020686,82;0;0;0;53020686,82;53020686,82;0;0;53020686,82;53020686,82;0;0;0;53020686,82;53020686,82;0;0;23600365,23;5900091,31;2,246605;8,986418
31/12/2021;C0325  ;57424779,36;57424779,36;0;0;0;57424779,36;57424779,36;0;0;57424779,36;57424779,36;0;0;0;57424779,36;57424779,36;0;0;24112814,95;6028203,74;2,381505;9,526018
31/12/2016;C0353  ;4892000,46;4892000,46;0;0;0;4892000,46;4892000,46;0;0;4892000,46;4892000,46;0;0;0;4892000,46;4892000,46;0;0;2442394,87;2500000;2,002952;1,9568
31/12/2017;C0353  ;5385781,75;5385781,75;0;0;0;5385781,75;5385781,75;0;0;5385781,75;5385781,75;0;0;0;5385781,75;5385781,75;0;0;2471244,94;2500000;2,17938;2,154313
31/12/2018;C0353  ;5800655,22;5800655,22;0;0;0;5800655,22;5800655,22;0;0;5800655,22;5800655,22;0;0;0;5800655,22;5800655,22;0;0;2301648,28;2500000;2,520218;2,320262
31/12/2019;C0353  ;6280557,6;6280557,6;0;0;0;6280557,6;6280557,6;0;0;6280557,6;6280557,6;0;0;0;6280557,6;6280557,6;0;0;2277225,1;2500000;2,757987;2,512223
31/12/2020;C0353  ;6633305,91;6633305,91;0;0;0;6633305,91;6633305,91;0;0;6633305,91;6633305,91;0;0;0;6633305,91;6633305,91;0;0;2300275,27;2500000;2,883701;2,653322
31/12/2021;C0353  ;6831175,83;6831175,83;0;0;0;6831175,83;6831175,83;0;0;6831175,83;6831175,83;0;0;0;6831175,83;6831175,83;0;0;2460521,33;2500000;2,776312;2,73247
31/12/2016;C0355  ;6592101,94;6592101,94;0;0;0;6592101,94;6592101,94;0;0;6592101,94;6592101,94;0;0;0;6592101,94;6592101,94;0;0;812512,36;2500000;8,113233;2,636841
31/12/2017;C0355  ;10950352,29;10950352,29;0;0;0;10950352,29;10950352,29;0;0;10950352,29;10950352,29;0;0;0;10950352,29;10950352,29;0;0;2840380,69;2500000;3,855241;4,380141
31/12/2018;C0355  ;12953552,68;12953552,68;0;0;0;12953552,68;12953552,68;0;0;12953552,68;12953552,68;0;0;0;12953552,68;12953552,68;0;0;4151879,95;2500000;3,119925;5,181421
31/12/2019;C0355  ;16338497,75;16338497,75;0;0;0;16338497,75;16338497,75;0;0;16338497,75;16338497,75;0;0;0;16338497,75;16338497,75;0;0;5757310,47;2500000;2,83787;6,535399
31/12/2020;C0355  ;18918102,83;18918102,83;0;0;0;18918102,83;18918102,83;0;0;18918102,83;18918102,83;0;0;0;18918102,83;18918102,83;0;0;7111999,69;2500000;2,660026;7,567241
31/12/2021;C0355  ;18229560,18;18229560,18;0;0;0;18229560,18;18229560,18;0;0;18229560,18;18229560,18;0;0;0;18229560,18;18229560,18;0;0;8001162,2;2500000;2,278364;7,291824
31/12/2016;C0368  ;9782103,87;9782103,87;0;0;0;9782103,87;9782103,87;0;0;9782103,87;9782103,87;0;0;0;9782103,87;9782103,87;0;0;7495889,02;2500000;1,304996;3,912842
31/12/2017;C0368  ;7467736,23;7467736,23;0;0;0;7467736,23;7467736,23;0;0;7467736,23;7467736,23;0;0;0;7467736,23;7467736,23;0;0;5479095,58;2500000;1,362951;2,987094
31/12/2018;C0368  ;9220082,73;9220082,73;0;0;0;9220082,73;9220082,73;0;0;9220082,73;9220082,73;0;0;0;9220082,73;9220082,73;0;0;5781727,02;2500000;1,594694;3,688033
31/12/2019;C0368  ;8639047,59;8639047,59;0;0;0;8639047,59;8639047,59;0;0;8639047,59;8639047,59;0;0;0;8639047,59;8639047,59;0;0;6338319,59;2500000;1,362987;3,455619
31/12/2020;C0368  ;10738015,65;10738015,65;0;0;0;10738015,65;10738015,65;0;0;10738015,65;10738015,65;0;0;0;10738015,65;10738015,65;0;0;6640320,68;2500000;1,617093;4,295206
31/12/2021;C0368  ;11389632,77;11389632,77;0;0;0;11389632,77;11389632,77;0;0;11389632,77;11389632,77;0;0;0;11389632,77;11389632,77;0;0;6825540,05;2500000;1,668679;4,555853
31/12/2016;C0384  ;30031663,89;31503513,82;0;0;-1471849,93;31503513,82;31503513,82;0;0;30031663,89;31503513,82;0;0;-1471849,93;31503513,82;31503513,82;0;0;20682487,45;5170621,86;1,452033;6,09279
31/12/2017;C0384  ;30005524,05;31262230,48;0;0;-1256706,43;31262230,48;31262230,48;0;0;30005524,05;31262230,48;0;0;-1256706,43;31262230,48;31262230,48;0;0;21829592,79;5457398,2;1,374534;5,728413
31/12/2018;C0384  ;31623499,25;31623499,25;0;0;0;31623499,25;31623499,25;0;0;31623499,25;31623499,25;0;0;0;31623499,25;31623499,25;0;0;22376260,82;5594065,2;1,413261;5,653044
31/12/2019;C0384  ;35041511,57;35041511,57;0;0;0;35041511,57;35041511,57;0;0;35041511,57;35041511,57;0;0;0;35041511,57;35041511,57;0;0;21587096,82;5396774,2;1,623262;6,493048
31/12/2020;C0384  ;41290131,92;41290131,92;0;0;0;41290131,92;41290131,92;0;0;41290131,92;41290131,92;0;0;0;41290131,92;41290131,92;0;0;22225846,99;5556461,75;1,857753;7,431012
31/12/2021;C0384  ;27829049,73;23136045,93;4693003,8;0;0;27829049,73;23136045,93;4693003,8;0;27829049,73;23136045,93;4693003,8;0;0;27829049,73;23136045,93;4693003,8;0;20058777,38;5014694,34;1,387375;5,549501
31/12/2016;C0388  ;3039575,92;3039575,92;0;0;0;3039575,92;3039575,92;0;0;3039575,92;3039575,92;0;0;0;3039575,92;3039575,92;0;0;703648;2500000;4,319739;1,21583
31/12/2017;C0388  ;2923307,76;2923307,76;0;0;0;2923307,76;2923307,76;0;0;2923307,76;2923307,76;0;0;0;2923307,76;2923307,76;0;0;651259,55;2500000;4,488698;1,169323
31/12/2018;C0388  ;2807700,25;2807700,25;0;0;0;2807700,25;2807700,25;0;0;2807700,25;2807700,25;0;0;0;2807700,25;2807700,25;0;0;436974,18;2500000;6,425323;1,12308
31/12/2016;C0391  ;23354824;23190288,46;0;0;164535,54;23190288,46;23190288,46;0;0;23354824;23190288,46;0;0;164535,54;23190288,46;23190288,46;0;0;7081117,79;2500000;3,298183;9,276115
31/12/2017;C0391  ;25986888,62;26297195,5;0;0;-310306,88;26297195,5;26297195,5;0;0;25986888,62;26297195,5;0;0;-310306,88;26297195,5;26297195,5;0;0;6883133,1;2500000;3,775445;10,518878
31/12/2018;C0391  ;27486060,03;27486060,03;0;0;0;27486060,03;27486060,03;0;0;27486060,03;27486060,03;0;0;0;27486060,03;27486060,03;0;0;7328591,24;2500000;3,750524;10,994424
31/12/2019;C0391  ;28284612,01;28284612,01;0;0;0;28284612,01;28284612,01;0;0;28284612,01;28284612,01;0;0;0;28284612,01;28284612,01;0;0;7517020,9;2500000;3,762742;11,313845
31/12/2020;C0391  ;30158071,55;30158071,55;0;0;0;30158071,55;30158071,55;0;0;30158071,55;30158071,55;0;0;0;30158071,55;30158071,55;0;0;7123994,48;2500000;4,233309;12,063229
31/12/2021;C0391  ;31717378,08;31717378,08;0;0;0;31717378,08;31717378,08;0;0;31717378,08;31717378,08;0;0;0;31717378,08;31717378,08;0;0;7794260,51;2500000;4,069325;12,686951
31/12/2016;C0394  ;5523326,67;5392852,22;0;0;130474,45;5392852,22;5392852,22;0;0;5523326,67;5392852,22;0;0;130474,45;5392852,22;5392852,22;0;0;1565594,75;2500000;3,527941;2,157141
31/12/2017;C0394  ;6835887,14;6835887,14;0;0;0;6835887,14;6835887,14;0;0;6835887,14;6835887,14;0;0;0;6835887,14;6835887,14;0;0;1734187,6;2500000;3,941838;2,734355
31/12/2018;C0394  ;7483644,47;7483644,47;0;0;0;7483644,47;7483644,47;0;0;7483644,47;7483644,47;0;0;0;7483644,47;7483644,47;0;0;2338923,64;2500000;3,19961;2,993458
31/12/2019;C0394  ;8731326,01;8731326,01;0;0;0;8731326,01;8731326,01;0;0;8731326,01;8731326,01;0;0;0;8731326,01;8731326,01;0;0;2484719,34;2500000;3,514009;3,49253
31/12/2020;C0394  ;9676155,72;9676155,72;0;0;0;9676155,72;9676155,72;0;0;9676155,72;9676155,72;0;0;0;9676155,72;9676155,72;0;0;2752240,92;2500000;3,515737;3,870462
31/12/2021;C0394  ;12159543,76;12159543,76;0;0;0;12159543,76;12159543,76;0;0;12159543,76;12159543,76;0;0;0;12159543,76;12159543,76;0;0;3271331,69;2500000;3,717001;4,863818
31/12/2016;C0396  ;15193155,18;11198031,34;0;3995123,84;0;15193155,18;11198031,34;0;3995123,84;15193155,18;11198031,34;0;3995123,84;0;12161053,36;11198031,34;0;963022,02;10700244,67;4815110,1;1,419889;2,525602
31/12/2017;C0396  ;16223910,78;12259091,04;0;3964819,74;0;16223910,78;12259091,04;0;3964819,74;16223910,78;12259091,04;0;3964819,74;0;13330557,85;12259091,04;0;1071466,81;12263639,13;5357334,04;1,322928;2,488282
31/12/2018;C0396  ;16502748,61;12501280,47;0;4001468,14;0;16502748,61;12501280,47;0;4001468,14;16502748,61;12501280,47;0;4001468,14;0;13476156,58;12501280,47;0;974876,11;11477015,62;4874380,55;1,437895;2,764691
31/12/2019;C0396  ;16039790,47;12021260,29;0;4018530,18;0;16039790,47;12021260,29;0;4018530,18;16039790,47;12021260,29;0;4018530,18;0;13051754,17;12021260,29;0;1030493,88;11773722,09;5152469,41;1,362338;2,533107
31/12/2020;C0396  ;14682936,4;10666892,93;0;4016043,47;0;14682936,4;10666892,93;0;4016043,47;14682936,4;10666892,93;0;4016043,47;0;11691115,26;10666892,93;0;1024222,33;11380248,07;5121111,63;1,290212;2,282925
31/12/2021;C0396  ;16168275,1;12168275,1;0;4000000;0;16168275,1;12168275,1;0;4000000;16120335,13;12168275,1;0;3952060,03;0;12687800,06;12168275,1;0;519524,96;7904120,06;2597624,8;2,039485;4,884385
31/12/2016;C0414  ;2874496,23;2874496,23;0;0;0;2874496,23;2874496,23;0;0;2874496,23;2874496,23;0;0;0;2874496,23;2874496,23;0;0;1563603,5;2500000;1,838379;1,149798
31/12/2016;C0416  ;92400246,53;92400246,53;0;0;0;92400246,53;92400246,53;0;0;92400246,53;92400246,53;0;0;0;92400246,53;92400246,53;0;0;34536650,07;9985710,01;2,675426;9,253248
31/12/2017;C0416  ;104354820,9;104354820,9;0;0;0;104354820,9;104354820,9;0;0;104354820,9;104354820,9;0;0;0;104354820,9;104354820,9;0;0;43320056,5;10830014,13;2,408926;9,635705
31/12/2018;C0416  ;111555133,6;111555133,6;0;0;0;111555133,6;111555133,6;0;0;111555133,6;111555133,6;0;0;0;111555133,6;111555133,6;0;0;46449683,84;11612420,96;2,401634;9,606535
31/12/2019;C0416  ;117665484,94;117665484,94;0;0;0;117665484,94;117665484,94;0;0;117665484,94;117665484,94;0;0;0;117665484,94;117665484,94;0;0;51046017,01;12761504,25;2,305087;9,220346
31/12/2020;C0416  ;127079459,71;127079459,71;0;0;0;127079459,71;127079459,71;0;0;127079459,71;127079459,71;0;0;0;127079459,71;127079459,71;0;0;56113861,04;14028465,26;2,264671;9,058686
31/12/2021;C0416  ;136119924,35;136119924,35;0;0;0;136119924,35;136119924,35;0;0;136119924,35;136119924,35;0;0;0;136119924,35;136119924,35;0;0;59867728,24;14966932,06;2,273678;9,094711
31/12/2016;C0437  ;12868851,82;11850951,63;0;810000;207900,19;11850951,63;11850951,63;0;0;12868851,82;11850951,63;0;810000;207900,19;11850951,63;11850951,63;0;0;4183849,33;2500000;3,07584;4,740381
31/12/2017;C0437  ;15349205,92;14539205,92;0;810000;0;14539205,92;14539205,92;0;0;15349205,92;14539205,92;0;810000;0;14539205,92;14539205,92;0;0;3082067,58;2500000;4,980165;5,815682
31/12/2018;C0437  ;15665870,77;14855870,77;0;810000;0;14855870,77;14855870,77;0;0;15665870,77;14855870,77;0;810000;0;14855870,77;14855870,77;0;0;3733023,85;2500000;4,196563;5,942348
31/12/2019;C0437  ;18761284,78;17951284,78;0;810000;0;17951284,78;17951284,78;0;0;18761284,78;17951284,78;0;810000;0;17951284,78;17951284,78;0;0;4687210,7;2500000;4,002654;7,180514
31/12/2020;C0437  ;19681841,52;19681841,52;0;0;0;19681841,52;19681841,52;0;0;19681841,52;19681841,52;0;0;0;19681841,52;19681841,52;0;0;4788679,1;2500000;4,110077;7,872737
31/12/2021;C0437  ;24849843,66;24849843,66;0;0;0;24849843,66;24849843,66;0;0;24849843,66;24849843,66;0;0;0;24849843,66;24849843,66;0;0;6489910,81;2500000;3,828996;9,939937
31/12/2016;C0448  ;9209397,08;8516846,35;0;0;692550,73;8516846,35;8516846,35;0;0;9186902,7;8516846,35;0;0;670056,35;8516846,35;8516846,35;0;0;4467042,35;2500000;2,056596;3,406739
31/12/2017;C0448  ;11259001,64;10904270,08;0;0;354731,56;10904270,08;10904270,08;0;0;11259001,64;10904270,08;0;0;354731,56;10904270,08;10904270,08;0;0;5438133,52;2500000;2,07038;4,361708
31/12/2018;C0448  ;12975867,48;12557089,35;0;0;418778,13;12557089,35;12557089,35;0;0;12975867,48;12557089,35;0;0;418778,13;12557089,35;12557089,35;0;0;4707725,11;2500000;2,756293;5,022836
31/12/2019;C0448  ;15542101,34;15542101,34;0;0;0;15542101,34;15542101,34;0;0;15542101,34;15542101,34;0;0;0;15542101,34;15542101,34;0;0;5460236,8;2500000;2,846415;6,216841
31/12/2020;C0448  ;18623067,35;18623067,35;0;0;0;18623067,35;18623067,35;0;0;18623067,35;18623067,35;0;0;0;18623067,35;18623067,35;0;0;5741026,5;2500000;3,243857;7,449227
31/12/2021;C0448  ;21956013,2;21956013,2;0;0;0;21956013,2;21956013,2;0;0;21956013,2;21956013,2;0;0;0;21956013,2;21956013,2;0;0;6178119,14;2500000;3,553835;8,782405
31/12/2016;C0461  ;374320134,87;374320134,87;0;0;0;374320134,87;374320134,87;0;0;374320134,87;374320134,87;0;0;0;374320134,87;374320134,87;0;0;200786711,11;59332185,31;1,864267;6,308888
31/12/2017;C0461  ;405045586,32;405045586,32;0;0;0;405045586,32;405045586,32;0;0;405045586,32;405045586,32;0;0;0;405045586,32;405045586,32;0;0;253954512,28;63488628,07;1,594953;6,379813
31/12/2018;C0461  ;449568296,2;449568296,2;0;0;0;449568296,2;449568296,2;0;0;449568296,2;449568296,2;0;0;0;449568296,2;449568296,2;0;0;227759869,65;64252979,41;1,97387;6,996847
31/12/2019;C0461  ;446433562,9;446433562,9;0;0;0;446433562,9;446433562,9;0;0;446433562,9;446433562,9;0;0;0;446433562,9;446433562,9;0;0;219086281,22;67830445,99;2,037707;6,58161
31/12/2020;C0461  ;512442899,17;512442899,17;0;0;0;512442899,17;512442899,17;0;0;512442899,17;512442899,17;0;0;0;512442899,17;512442899,17;0;0;216608592,77;70980264,31;2,365755;7,219512
31/12/2021;C0461  ;484533992,72;484533992,72;0;0;0;484533992,72;484533992,72;0;0;484533992,72;484533992,72;0;0;0;484533992,72;484533992,72;0;0;253209073,05;76061778,93;1,913573;6,370269
31/12/2016;C0465  ;9345441,16;9345441,16;0;0;0;9345441,16;9345441,16;0;0;9345441,16;9345441,16;0;0;0;9345441,16;9345441,16;0;0;4562230,89;2500000;2,048437;3,738176
31/12/2017;C0465  ;16027520,15;16027520,15;0;0;0;16027520,15;16027520,15;0;0;16027520,15;16027520,15;0;0;0;16027520,15;16027520,15;0;0;4340167,81;2500000;3,692834;6,411008
