TRIMESTRE;CLAVE;NOMBRE;CALLE;NUMERO;POBLACION;CODPOS;PROVINCIA;AMBITO;URL
31/12/2017;P2714;PREVISION VIDA Y SEGUROS, MUTUALIDAD DE PREVISION SOCIAL;BELGICA;8;VALENCIA;46021;46;N;
31/12/2018;P2714;PREVISION VIDA Y SEGUROS, MUTUALIDAD DE PREVISION SOCIAL;BELGICA;8;VALENCIA;46021;46;P;
31/12/2019;P2714;PREVISION VIDA Y SEGUROS, MUTUALIDAD DE PREVISION SOPRCIAL;BELGICA;8;VALENCIA;46021;46;N;
31/12/2020;P2714;PREVISION VIDA Y SEGUROS, MUTUALIDAD DE PREVISION SOCIAL;BELGICA;8 BAJ;VALENCIA;46021;46;N;HTTPS://WWW.MONTEPIOBANCAJA.COM/
31/12/2021;P2714;PREVISION VIDA Y SEGUROS, MUTUALIDAD PREVISION SOCIAL;BELGICA;8 BAJ;VALENCIA;46021;46;N;HTTPS://WWW.MONTEPIOBANCAJA.COM
31/12/2016;P2925;MUTUALIDAD ESCOLAR Y FAMILIAR DE PREVISION SOCIAL;COSTA BRAVA;6;MADRID;28034;28;N;
31/12/2017;P2925;MUTUALIDAD ESCOLAR Y FAMILIAR DE PREVISION SOCIAL;COSTA BRAVA;6;MADRID;28034;28;N;
31/12/2018;P2925;MUTUALIDAD ESCOLAR Y FAMILIAR DE PREVISION SOCIAL;COSTA BRAVA;6;MADRID;28034;28;N;
31/12/2019;P2925;MUTUALIDAD ESCOLAR Y FAMILIAR DE PREVISION SOCIAL;COSTA BRAVA;6;MADRID;28034;28;N;
31/12/2020;P2925;MUTUALIDAD ESCOLAR Y FAMILIAR DE PREVISION SOCIAL;COSTA BRAVA;6;MADRID;28034;28;P;WWW.MUTUALIDADESCOLAR.COM
31/12/2021;P2925;MUTUALIDAD ESCOLAR Y FAMILIAR DE PREVISION SOCIAL;COSTA BRAVA;6;MADRID;28034;28;N;WWW.MUTUALIDADESCOLAR.COM
31/12/2016;P2994;LORETO MUTUA, M.P.S.;PASEO DE LA CASTELLANA;40;MADRID;28046;28;N;
31/12/2017;P2994;LORETO MUTUA, M.P.S.;PASEO DE LA CASTELLANA;40;MADRID;28046;28;N;
31/12/2018;P2994;LORETO MUTUA, MUTUALIDAD DE PREVISON SOCIAL;PASEO DE LA CASTELLANA;40;MADRID;28046;28;N;
31/12/2019;P2994;LORETO MUTUA, M.P.S.;PASEO DE LA CASTELLANA;40;MADRID;28046;28;N;
31/12/2020;P2994;LORETO MUTUA, M.P.S.;PASEO DE LA CASTELLANA;40;MADRID;28046;28;N;HTTPS://WWW.LORETOMUTUA.COM/
31/12/2021;P2994;LORETO MUTUA, MUTUALIDAD DE PREVISON SOCIAL;PASEO DE LA CASTELLANA;40;MADRID;28046;28;N;HTTPS://WWW.LORETOMUTUA.COM/
31/12/2016;P2997;MUTUALIDAD DE PROCURADORES;BARBARA DE BRAGANZA ;2;MADRID;28004;28;N;
31/12/2017;P2997;MUTUALIDAD DE PROCURADORES;BARBARA DE BRAGANZA;2;MADRID;28004;28;N;
31/12/2018;P2997;MUTUALIDAD DE PROCURADORES;BARBARA DE BRAGANZA;2;MADRID;28004;28;N;
31/12/2019;P2997;MUTUALIDAD DE PROCURADORES;BARBARA DE BRAGANZA;2;MADRID;28004;28;N;
31/12/2020;P2997;MUTUALIDAD DE PROCURADORES DE LOS TRIBUNALES;BARBARA DE BRAGANZA;2;MADRID;28004;28;N;WWW.MUTUAPROCURADORES.ES
31/12/2021;P2997;MUTUALIDAD DE PROCURADORES;BARBARA DE BRAGANZA;2;MADRID;28004;28;N;WWW.MUTUAPROCURADORES.ES
31/12/2016;P3028;HERMANDAD NACIONAL DE ARQUITECTOS SUPERIORES  Y QUÍMICOS, MUTUALIDAD DE PREVISIÓN SOCIAL;AVENIDA DE BURGOS ;19;MADRID;28036;28;N;
31/12/2017;P3028;HERMANDAD NACIONAL DE ARQUITECTOS SUPERIORES  Y QUÍMICOS, MUTUALIDAD DE PREVISIÓN SOCIAL;AVENIDA DE BURGOS ;19;MADRID;28036;28;N;
31/12/2018;P3028;HERMANDAD NACIONAL DE ARQUITECTOS SUPERIORES Y QUÍMICOS, MUTUALIDAD DE PREVISIÓN SOCIAL;AVENIDA DE BURGOS ;19;MADRID;28036;28;N;
31/12/2019;P3028;Hermandad Nacional de Arquitectos Superiores  y Químicos, Mutualidad de Previsión Social;AVENIDA DE BURGOS ;19;MADRID;28036;28;N;
31/12/2020;P3028;Hermandad Nacional de Arquitectos, Arquitectos Técnicos y Químicos, MPS;AVENIDA DE BURGOS;19;MADRID;28036;28;N;HTTP://WWW.HNA.ES
31/12/2021;P3028;HERMANDAD NACIONAL DE ARQUITECTOS, ARQUITECTOS TÉCNICOS Y QUÍMICOS, MPS;AVENIDA DE BURGOS;17;MADRID;28036;28;N;HTTPS://WWW.HNA.ES/
31/12/2016;P3074;MUTUALIDAD COMPLEMENTARIA DE PREVISIÓN SOCIAL RENAULT ESPAÑA;AVENIDA DE BURGOS ;89;MADRID;28050;28;N;
31/12/2017;P3074;MUTUALIDAD COMPLEMENTARIA DE PREVISIÓN SOCIAL RENAULT ESPAÑA;AVENIDA DE EUROPA  (EDIFICIO A;1;ALCOBENDAS;28108;28;N;
31/12/2018;P3074;MUTUALIDAD COMPLEMENTARIA DE PREVISION SOCIAL RENAULT ESPAÑA;AVENIDA DE EUROPA  (EDIFICIO A;1;ALCOBENDAS;28108;28;N;
31/12/2019;P3074;MUTUALIDAD COMPLEMENTARIA DE PREVISION SOCIAL RENAULT ESPAÑA;AVENIDA DE EUROPA  (EDIFICIO A;1;ALCOBENDAS;28108;28;N;
31/12/2020;P3074;MUTUALIDAD COMPLEMENTARIA DE PREVISION SOCIAL RENAULT ESPAÑA;AVENIDA DE EUROPA  (EDIFICIO A;1;ALCOBENDAS;28108;28;N;HTTPS://WWW.MMSR.ES
31/12/2021;P3074;MUTUALIDAD COMPLEMENTARIA DE PREVISION SOCIAL RENAULT ESPAÑA;AVENIDA DE EUROPA  (EDIFICIO A;1;ALCOBENDAS;28108;28;N;HTTPS://WWW.MMSR.ES
31/12/2016;P3132;PREVISION BALEAR, MUTUALIDAD DE PREVISION SOCIAL;GREMI SABATERS;68;PALAMA DE MALLORCA;7009;7;N;
31/12/2017;P3132;PREVISION BALEAR, MUTUALIDAD DE PREVISION SOCIAL;GREMI SABATERS;68;PALMA;7009;7;N;
31/12/2018;P3132;PREVISION BALEAR, MUTUALIDAD DE PREVISION SOCIAL;GREMI SABATERS;68;PALMA;7009;7;N;
31/12/2019;P3132;PREVISION BALEAR,MUTUALIDAD DE PREVISION SOCIAL;GREMI SABATERS;68;PALMA;7013;7;N;
31/12/2020;P3132;PREVISION BALEAR,MUTUALIDAD DE PREVISION SOCIAL;GREMI SABATERS ;68;PALMA DE MALLORCA;7009;7;N;HTTPS://WWW.PREBAL.ES/
31/12/2021;P3132;PREVISION BALEAR, MUTUALIDAD DE PREVISION SOCIAL;GREMI SABATERS;68;PALMA DE MALLORCA;7009;7;N;HTTPS://WWW.PREVIS.ES/ES/SEGUROS/
31/12/2016;P3138;MUTUALIDAD DE PREVISION SOCIAL DR ATILANO CEREZO;JUAN IGNACIO LUCA DE TENA;12;MADRID;28027;28;N;
31/12/2017;P3138;MUTUALIDAD DE PREVISION SOCIAL DR ATILANO CEREZO;JUAN IGNACIO LUCA DE TENA;12;MADRID;28027;28;N;
31/12/2018;P3138;MUTUALIDAD DE PREVISION SOCIAL DR ATILANO CEREZO;JUAN IGNACIO LUCA DE TENA;12;MADRID;28027;28;N;
31/12/2019;P3138;MUTUALIDAD DE PREVISION SOCIAL DR ATILANO CEREZO;JUAN IGNACIO LUCA DE TENA;12;MADRID;28027;28;N;
31/12/2020;P3138;MUTUALIDAD DE PREVISION SOCIAL DR ATILANO CEREZO;JUAN IGNACIO LUCA DE TENA;12;MADRID;28027;28;N;HTTPS://MUTUALIDAD.ASISA.ES/
31/12/2021;P3138;MUTUALIDAD DE PREVISION SOCIAL DR ATILANO CEREZO;JUAN IGNACIO LUCA DE TENA;12;MADRID;28027;28;N;HTTPS://MUTUALIDAD.ASISA.ES/
31/12/2016;P3141;MPS DEL COLEGIO OFICIAL DE INGENIEROS NAVALES Y OCEANICOS;CASTELLO;66;MADRID;28001;28;N;
31/12/2017;P3141;MPS DEL COLEGIO OFICIAL DE INGENIEROS NAVALES Y OCEANICOS;CASTELLO;66;MADRID;28001;28;N;
31/12/2018;P3141;MPS DEL COLEGIO OFICIAL DE INGENIEROS NAVALES Y OCEANICOS;CASTELLO;66;MADRID;28001;28;N;
31/12/2019;P3141;MUTUALIDAD DE PREVISIÓN SOCIAL A PRIMA FIJA DEL COLEGIO OFICIAL DE INGENIEROS NAVALES Y OCEÁNICOS;CASTELLO;66;MADRID;28001;28;N;
31/12/2020;P3141;MUTUALIDAD DE PREVISIÓN SOCIAL A PRIMA FIJA DEL COLEGIO OFICIAL DE INGENIEROS NAVALES Y OCEANICOS;CASTELLO;66;MADRID;28001;28;N;HTTPS://INGENIEROSNAVALES.COM/INFORMACION-MUTUALIDAD/
31/12/2021;P3141;MUTUALIDAD DE PREVISIÓN SOCIAL A PRIMA FIJA DEL COLEGIO OFICIAL DE INGENIEROS NAVALES Y OCEÁNICOS;CASTELLO;66, 6;MADRID;28001;28;N;HTTPS://WWW.INGENIEROSNAVALES.COM/INFORMACION-MUTUALIDAD
31/12/2016;P3142;MUTUALIDAD ESCOLAR SEK DE PREVISION SOCIAL GENERAL A PRIMA FIJA;AVENIDA DE LA INDUSTRIA;8 N-8;ALCOBENDAS;28108;28;N;
31/12/2017;P3142;MUTUALIDAD ESCOLAR SEK DE PREVISION SOCIAL GENERAL A PRIMA FIJA;AVDA DE LA INDUSTRIA;8 N-8;ALCOBENDAS;28108;28;N;
31/12/2018;P3142;MUTUALIDAD ESCOLAR SEK DE PREVISION SOCIAL GENERAL A PRIMA FIJA;AVENIDA DE LA INDUSTRIA, 8 N8 ;8;ALCOBENDAS;28108;28;N;
31/12/2019;P3142;MUTUALIDAD ESCOLAR SEK DE PREVISION SOCIAL GENERAL A PRIMA FIJA;AVENIDA DE LA INDUSTRIA ;8 N8;ALCOBENDAS;28108;28;N;
31/12/2020;P3142;MUTUALIDAD ESCOLAR SEK DE PREVISION SOCIAL GENERAL A PRIMA FIJA;AVENIDA DE LA INDUSTRIA ;8 N8 ;ALCOBENDAS;28108;28;N;HTTPS://WWW.SEK.ES/EN/SEK-INTERNATIONAL-SCHOOLS/SERVICES/
31/12/2021;P3142;MUTUALIDAD ESCOLAR SEK DE PREVISION SOCIAL GENERAL A P.F.;AVENIDA DE LA INDUSTRIA;N8;ALCOBENDAS;28108;28;N;HTTPS://WWW.SEK.ES/SEK-INTERNATIONAL-SCHOOLS/SERVICIOS/
31/12/2016;P3143;FONDO DE ASISTENCIA MUTUA COLEGIO INGENIEROS CAMINOS CANALES Y PUERTOS;ALMAGRO;42;MADRID;28010;28;N;
31/12/2017;P3143;MUTUALIDAD DE PREVISION SOCIAL FONDO DE ASISTENCIA MUTUA CAMINOS CANALES Y PUERTOS;ALMAGRO;42;MADRID;28010;28;N;
31/12/2018;P3143;MUTUALIDAD DE PREVISION SOCIAL FONDO DE ASISTENCIA MUTUA C.I.C.C.Y P. ;ALMAGRO;42;MADRID;28010;28;N;
31/12/2019;P3143;MUTUALIDAD DE PREVISION SOCIAL FONDO DE ASISTENCIA MUTUA C.I.C.C.Y P. ;ALMAGRO;42;MADRID;28010;28;N;
31/12/2020;P3143;MUTUALIDAD DE PREVISION SOCIAL FONDO DE ASISTENCIA MUTUA C.I.C.C.Y P. ;ALMAGRO;42;MADRID;28010;28;N;HTTPS://WWW.MUTUALIDADCAMINOS.ES/
31/12/2021;P3143;MUTUALIDAD DE PREVISION SOCIAL FONDO DE ASISTENCIA MUTUA C.I.C.C.Y P. ;ALMAGRO;42;MADRID;28010;28;N;HTTPS://WWW.MUTUALIDADCAMINOS.ES/
31/12/2016;P3151;MUTUALIDAD DE PREVISION SOCIAL DE LA POLICIA;FERROCARRIL;18;MADRID;28045;28;N;
31/12/2017;P3151;MUTUALIDAD DE PREVISION SOCIAL DE LA POLICIA;FERROCARRIL;18;MADRID;28047;28;N;
31/12/2018;P3151;MUTUALIDAD DE PREVISIÓN SOCIAL DE LA POLICÍA;FERROCARRIL;18;MADRID;28047;28;N;
31/12/2019;P3151;MUTUALIDAD DE PREVISIÓN SOCIAL DE LA POLICÍA;FERROCARRIL;18;MADRID;28047;28;N;
31/12/2020;P3151;MUTUALIDAD DE PREVISIÓN SOCIAL DE LA POLICÍA;FERROCARRIL;18;MADRID;28047;28;N;HTTPS://WWW.MUPOL.ES/INICIO.ASPX
31/12/2021;P3151;MUTUALIDAD DE PREVISIÓN SOCIAL DE LA POLICÍA;FERROCARRIL;18;MADRID;28047;28;N;HTTPS://WWW.MUPOL.ES/INICIO.ASPX
31/12/2016;P3156;MUTUALIDAD DE DEPORTISTAS PROFESIONALES, MUTUALIDAD DE PREVISION SOCIAL;CASTELLO;23;MADRID;28001;28;N;
31/12/2017;P3156;MUTUALIDAD DE DEPORTISTAS PROFESIONALES, MUTUALIDAD DE PREVISION SOCIAL;CASTELLO;23;MADRID;28001;28;N;
31/12/2018;P3156;MUTUALIDAD DE DEPORTISTAS PROFESIONALES, MUTUALIDAD DE PREVISION SOCIAL;CASTELLO;23;MADRID;28001;28;N;
31/12/2019;P3156;MUTUALIDAD DE DEPORTISTAS PROFESIONALES, MUTUALIDAD DE PREVISION SOCIAL;CASTELLO;23;MADRID;28001;28;N;
31/12/2020;P3156;MUTUALIDAD DE DEPORTISTAS PROFESIONALES, MUTUALIDAD DE PREVISIÓN SOCIAL A PRIMA FIJA;CASTELLO;23;MADRID;28001;28;N;HTTPS://WWW.MUTUALIDAD-DEPORTISTAS.ORG/INDEX
31/12/2021;P3156;MUTUALIDAD DE DEPORTISTAS PROFESIONALES, MUTUALIDAD DE PREVISIÓN SOCIAL A PRIMA FIJA;CASTELLO;24;MADRID;28001;28;N;HTTPS://WWW.MUTUALIDAD-DEPORTISTAS.ORG/INDEX
31/12/2016;P3157;MUTUAL MEDICA MPS A PRIMA FIJA;VIA LAIETANA;31;BARCELONA;8003;8;N;
31/12/2017;P3157;MUTUAL MEDICA MPS A PRIMA FIJA;PASEO DE MALLORCA;42;PALMA DE MALLORCA;7012;7;N;
31/12/2018;P3157;MUTUAL MEDICA MPS A PRIMA FIJA;PASEO DE MALLORCA;42;PALMA DE MALLORCA;7012;7;N;
31/12/2019;P3157;MUTUAL MEDICA, MPS A PRIMA FIJA;VIA LAIETANA;31;BARCELONA;8003;8;N;
31/12/2020;P3157;MUTUAL MEDICA, MPS A PRIMA FIJA;VIA LAIETANA;31;BARCELONA;8003;8;N;HTTPS://WWW.MUTUALMEDICA.COM/
31/12/2021;P3157;MUTUAL MEDICA, MPS A PRIMA FIJA;VIA LAIETANA;31;BARCELONA;8003;8;N;HTTPS://WWW.MUTUALMEDICA.COM/
31/12/2016;P3158;PURISIMA CONCEPCION, MPS;AUGUSTO FIGUEROA;3;MADRID;28004;28;N;
31/12/2017;P3158;PURISIMA CONCEPCION, MPS;AUGUSTO FIGUEROA;3;MADRID;28004;28;N;
31/12/2018;P3158;PURISIMA CONCEPCION MPS;AUGUSTO FIGUEROA;3;MADRID;28004;28;N;
31/12/2019;P3158;PURISIMA CONCEPCION, MPS;AUGUSTO FIGUEROA;3;MADRID;28004;28;N;
31/12/2020;P3158;PURISIMA CONCEPCION, MPS;AUGUSTO FIGUEROA;3;AUGUSTO FIGUEROA;28004;28;N;HTTPS://WWW.PURISIMAMPS.ES/
31/12/2021;P3158;PURISIMA CONCEPCION, MPS;AUGUSTO FIGUEROA;3;MADRID;28004;28;N;WWW.PURISIMAMPS.ES
31/12/2016;P3159;MUTUALITAT DE PREVISIÓ SOCIAL DEL COLLEGI OFICIAL D ENGINYERS INDUSTRIALS DE CATALUNYA A PRIMA FIXA;VIA LAIETANA;39;BARCELONA;8003;8;N;
31/12/2017;P3159;MUTUALITAT DE PREVISIO SOCIAL DEL COL·LEGI OFICIAL D'ENGINYERS INDUSTRIALS DE CATALUNYA A PRIMA FIXA;VIA LAIETANA;39;BARCELONA;8003;8;N;
31/12/2018;P3159;MUTUALITAT DE PREVISIO SOCIAL DEL COL·LEGI OFICIAL D'ENGINYERS INDUSTRIALS DE CATALUNYA A PRIMA FIXA;VIA LAIETANA;39;BARCELONA;8003;8;N;
31/12/2019;P3159;MUTUALITAT DELS ENGINYERS, MUTUALITAT DE PREVISIO SOCIAL;VIA LAIETANA;39;BARCELONA;8003;8;N;
31/12/2020;P3159;MUTUALITAT DELS ENGINYERS, MUTUALITAT DE PREVISIO SOCIAL;VIA LAIETANA;39;BARCELONA;8035;8;N;HTTPS://WWW.MUTUA-ENGINYERS.COM/PARTICULARS/GRUPMUTUA/INFORMACIO_CORPORATIVA/TRANSPARENCIA/INFORMACIO_FINANCERA_I_DE_SOLVENCIA/INFORME_DE_SITUACIO_FINANCERA_I_DE_SOLVENCIA
31/12/2021;P3159;MUTUALITAT DELS ENGINYERS, MUTUALITAT DE PREVISIO SOCIAL;VIA LAIETANA;39;BARCELONA;8003;8;N;HTTPS://WWW.MUTUA-ENGINYERS.COM/PARTICULARS/GRUPMUTUA/INFORMACIO_CORPORATIVA/TRANSPARENCIA/INFORMACIO_FINANCERA_I_DE_SOLVENCIA/INFORME_DE_SITUACIO_FINANCERA_I_DE_SOLVENCIA
31/12/2016;P3161;ALTER MUTUA DE PREVISIO SOCIAL DELS ADVOCATS DE CATALUNYA A PRIMA FIXA;ROGER DE LLURIA;108;BARCELONA;8037;8;N;
31/12/2017;P3161;ALTER MUTUA DE PREVISIO SOCIAL DELS ADVOCATS DE CATALUNYA A PRIMA FIXA;ROGER DE LLURIA;108;BARCELONA;8037;8;N;
31/12/2018;P3161;ALTER MUTUA DE PREVISIO SOCIAL DELS ADVOCATS DE CATALUNYA A PRIMA FIXA;ROGER DE LLURIA;108;BARCELONA;8037;8;N;
31/12/2019;P3161;ALTER MUTUA DE PREVISIO SOCIAL DELS ADVOCATS DE CATALUNYA A PRIMA FIXA;ROGER DE LLURIA ;108;BARCELONA;8037;8;N;
31/12/2020;P3161;ALTER MUTUA DE PREVISIO SOCIAL DELS ADVOCATS DE CATALUNYA A PRIMA FIXA;ROGER DE LLURIA;108;BARCELONA;8037;8;N;WWW.ALTERMUTUA.COM
31/12/2021;P3161;ALTER MUTUA DE PREVISIO SOCIAL DELS ADVOCATS DE CATALUNYA A PRIMA FIXA;ROGER DE LLURIA;08;BARCELONA;8037;8;N;HTTPS://WWW.ALTERMUTUA.COM
31/12/2016;P3162;PREVISORA GENERAL MPS A PRIMA FIJA;BALMES ;28;BARCELONA;8007;8;N;
31/12/2017;P3162;PREVISORA GENERAL MPS A PRIMA FIJA;BALMES;28;BARCELONA;8007;8;N;
31/12/2018;P3162;PREVISORA GENERAL MPS;BALMES;28;BARCELONA;8007;8;N;
31/12/2019;P3162;PREVISORA GENERAL MPS;BALMES ;28;BARCELONA;8007;8;N;
31/12/2020;P3162;PREVISORA GENERAL MPS;BALMES;28;BARCELONA;8007;8;N;WWW.PREVISORAGENERAL.COM
31/12/2021;P3162;PREVISORA GENERAL MPS;BALMES ;28;BARCELONA;8007;8;N;WWW.PREVISORAGENERAL.COM
31/12/2016;P3163;MUTUAL DE CONDUCTORS, MPS;PROVENÇA;173;BARCELONA;8036;8;L;
31/12/2017;P3163;MUTUAL DE CONDUCTORS,MPS;C/PROVENÇA;173;BARCELONA;8036;8;N;
31/12/2018;P3163;MUTUAL DE CONDUCTORS,MPS;PROVENÇA;173;BARCELONA;8036;8;N;
31/12/2019;P3163;MUTUAL DE CONDUCTORS,MPS;PROVENÇA;173;BARCELONA;8036;8;N;
31/12/2020;P3163;MUTUAL DE CONDUCTORS,MPS;PROVENÇA;173;BARCELONA;8036;8;N;WWW.SEGUROSMDC.COM
31/12/2021;P3163;MUTUAL DE CONDUCTORS,MPS;PROVENÇA;173;BARCELONA;8036;8;N;WWW.SEGUROSMDC.COM
31/12/2016;P3164;MUTUA NACIONAL DE INGENIEROS TECNICOS DE PREVISION SOCIAL A PRIMA FIJA, MUTUALIDAD DE PREVISION SOCI;TRAVESSERA DE DALT;11;BARCELONA;8024;8;N;
31/12/2017;P3164;MUTUA NACIONAL DE INGENIEROS TECNICOS A PRIMA FIJA, MUTUALIDAD DE PREVISION SOCIAL;TRAVESSERA DE DALT;11;BARCELONA;8024;8;N;
31/12/2018;P3164;MUTUA NACIONAL DE INGENIEROS TECNICOS A PRIMA FIJA, MUTUALIDAD DE PREVISION SOCIAL;TRAVESSERA DE DALT;11-13;BARCELONA;8024;8;N;
31/12/2019;P3164;MUTUA NACIONAL DE INGENIEROS TECNICOS A PRIMA FIJA, MUTUALIDAD DE PREVISION SOCIAL;TRAVESSERA DE DALT;11;BARCELONA;8024;8;N;
31/12/2020;P3164;MUTUA NACIONAL DE INGENIEROS TECNICOS A PRIMA FIJA, MUTUALIDAD DE PREVISION SOCIAL;TRAVESSERA DE DALT;11;BARCELONA;8024;8;N;HTTPS://MUNITEC.ES/DOCUMENTACION/
31/12/2021;P3164;MUTUA NACIONAL DE INGENIEROS TECNICOS A PRIMA FIJA, MUTUALIDAD DE PREVISION SOCIAL;TRAVESSERA DE DALT;11-13;BARCELONA;8024;8;N;HTTPS://WWW.MUNITEC.ES
31/12/2016;R0011;NACIONAL DE REASEGUROS S.A.;ZURBANO;8;MADRID;28010;28;N;
31/12/2017;R0011;Nacional de Reaseguros S.A.;ZURBANO;8;MADRID;28010;28;N;
31/12/2018;R0011;NACIONAL DE REASEGUROS S.A.;ZURBANO;8;MADRID;28010;28;N;
31/12/2019;R0011;NACIONAL DE REASEGUROS S.A.;ZURBANO;8;MADRID;28010;28;N;
31/12/2020;R0011;NACIONAL DE REASEGUROS, S.A.;ZURBANO;8;MADRID;28010;28;N;HTTPS://WWW.NACIONALRE.ES
31/12/2021;R0011;Nacional de Reaseguros S.A.;ZURBANO;8;MADRID;28010;28;N;HTTPS://WWW.NACIONALRE.ES
31/12/2016;R0019;MAPFRE RE COMPAÑIA DE REASEGUROS S.A.;PASEO DE RECOLETOS;25;MADRID;28004;28;L;
31/12/2017;R0019;MAPFRE RE COMPAÑIA DE REASEGUROS S.A.;PASEO DE RECOLETOS;25;MADRID;28004;28;L;
31/12/2018;R0019;MAPFRE RE, COMPAÑIA DE REASEGUROS, S.A.;PASEO DE RECOLETOS;25;MADRID;28004;28;L;
31/12/2019;R0019;MAPFRE RE COMPAÑIA DE REASEGUROS SA;PASEO DE RECOLETOS;25;MADRID;28004;28;L;
31/12/2020;R0019;MAPFRE RE COMPAÑIA DE REASEGUROS SA;PASEO DE RECOLETOS;25;MADRID;28004;28;L;HTTPS://WWW.MAPFRERE.COM/REINSURANCE/EN/
31/12/2021;R0019;MAPFRE RE, COMPAÑIA DE REASEGUROS, S.A.;PASEO DE RECOLETOS;25;MADRID;28004;28;L;HTTPS://WWW.MAPFRERE.COM
31/12/2019;R0021;BBVA RE IN HOUSE COMPAÑIA DE REASEGUROS SE;AZUL;4;MADRID;28050;28;N;
31/12/2020;R0021;"BBVA RE IN HOUSE COMPAÑIA DE REASEGUROS SE
";AZUL;4;MADRID;28050;28;N;XX
31/12/2021;R0021;BBVA RE IN HOUSE COMPAÑIA DE REASEGUROS SE;AZUL;4;MADRID;28050;28;N;NO EXISTE
31/12/2016;R1000;GCO REASEGUROS, S.A.;AVDA. ALCALDE BARNILS;63;SANT CUGAT DEL VALLES;8174;8;N;
31/12/2017;R1000;GCO Reaseguros, S.A.;DDD;1;BARCELONA;8001;8;N;
31/12/2018;R1000;GCO REASEGUROS, S.A.;PASEO DE LA CASTELLANA;4;MADRID;28046;28;N;
31/12/2019;R1000;GCO Reaseguros, S.A.;PASEO DE LA CASTELLANA;4;MADRID;28046;28;N;
31/12/2020;R1000;GCO Reaseguros, S.A.;PASEO DE LA CASTELLANA;4;MADRID;28046;28;N;WWW.GRUPOCATALANAOCCIDENTE.COM
31/12/2021;R1000;GCO REASEGUROS, S.A.;PASEO DE LA CASTELLANA;4;MADRID;28046;28;N;WWW.GRUPOCATALANAOCCIDENTE.COM
31/12/2022;C0120;ERGO GENERALES SEGUROS Y REASEGUROS S.A.;CONCHA ESPINA;63;MADRID;28016;28;N;WWW.DKV.ES/CORPORATIVO/INFORME-ANUAL
31/12/2022;C0121;METRÓPOLIS, S.A. COMPAÑÍA NACIONAL DE SEGUROS Y REASEGUROS;OQUENDO;23;MADRID;28006;28;N;HTTPS://WWW.METROPOLIS-SEGUROS.COM/
31/12/2022;C0124;SEGURCAIXA ADESLAS S.A. DE SEGUROS Y REASEGUROS;PASEO DE LA CASTELLANA;259-C;MADRID;28046;28;N;HTTPS://WWW.SEGURCAIXAADESLAS.ES/ES/PARTICULARES
31/12/2022;C0133;OCASO, S.A. SEGUROS Y REASEGUROS;PRINCESA;23;MADRID;28008;28;N;HTTPS://WWW.OCASO.ES/
31/12/2022;C0139;PATRIA HISPANA S.A. DE SEGUROS Y REASEGUROS;SERRANO;12;MADRID;28001;28;N;WWW.PATRIAHISPANA.COM
31/12/2022;C0140;IBERCAJA VIDA, CIA DE SEGUROS Y REASEGUROS S.A.U.;PASEO CONSTITUCION;4;ZARAGOZA;50008;50;N;HTTPS://WWW.IBERCAJAVIDA.COM/
31/12/2022;C0155;PREVENTIVA CIA DE SEGUROS Y REASEGUROS S.A.;ARMINZA;2;MADRID;28023;28;N;HTTPS://WWW.PREVENTIVA.COM/
31/12/2022;C0157;HELVETIA COMPAÑIA SUIZA DE SEGUROS Y REASEGUROS S.A.;PASEO DE CRISTOBAL COLON;26;SEVILLA;41001;41;N;WWW.HELVETIA.ES
31/12/2022;C0161;DKV SEGUROS Y REASEGUROS S.A;TORRE DKV, AV.MARIA ZAMBRANO;31;ZARAGOZA;50018;50;N;WWW.DKV.ES/CORPORATIVO/CONOCENOS/INFORMES/INFORME-ANUAL
31/12/2022;C0174;SANTA LUCIA S.A. COMPAÑIA DE  SEGUROS Y REASEGUROS;PLAZA DE ESPAÑA;15;MADRID;28008;28;N;HTTPS://WWW.SANTALUCIA.ES/
31/12/2022;C0188;LA UNION ALCOYANA, S.A. DE SEGUROS Y REASEGUROS;GONZALO BARRACHINA;4;ALCOY;3801;3;N;WWW.UNIONALCOYANA.COM/NOSOTROS
31/12/2022;C0208;UNION MEDICA LA FUENCISLA, S.A.;TORRE DKV, AV. MARIA ZAMBRANO;31;ZARAGOZA;50018;50;N;WWW.DKV.ES/CORPORATIVO/INFORME-ANUAL
31/12/2022;C0215;VITAL SEGURO S.A.;DEU I MATA;96;BARCELONA;8029;8;N;WWW.VITALSEGURO.COM
31/12/2022;C0222;ATLANTIDA MEDICA DE ESPECIALIDADES, S.A. DE SEGUROS;ENRIC GRANADOS;90-92;BARCELONA;8008;8;N;WWW.ATLANTIDA.NET
31/12/2022;C0223;ATOCHA S.A. DE SEGUROS;SAN BERNARDO;17;MADRID;28015;28;N;WWW.SEGUROSATOCHA.COM
31/12/2022;C0225;CLINICUM SEGUROS SA;PASEO DE GRACIA;121;BARCELONA;8008;8;N;HTTPS://WWW.CLINICUM.ES
31/12/2022;C0247;DIVINA PASTORA SEGUROS GENERALES;C/XATIVA ;23;VALENCIA ;46002;46;N;WWW.DIVINAPASTORA.COM
31/12/2022;C0275;NORTEHISPANA. DE SEGUROS Y REASEGUROS, S.A.;PASEO DE LA CASTELLANA;4;MADRID;28046;28;N;WWW.NORTEHISPANA.COM
