TRIMESTRE;CLAVE;operacion;PT1;PT2;PT3;PT4;PT5;PT6;PT7;PT8;PT9;PT10;PT11;PT12;PT13;PT14;PT15;PT16;PT17;PT18;PT19;PT20;PT21;PT22;PT23;PT24;PT25;PT26;PT27;PT28;PT29;PT30;PT31;PT55;PT32;PT33;PT34;PT35;PT36;PT37;PT38;PT39;PT40;PT41;PT42;PT43;PT44;PT45;PT46;PT47;PT48;PT49;PT50;PT51;PT52;PT53;PT54;PT56;PT57;PT58;MONEDA;delegacion;TipoDec
31/12/2021;C0089;1;52725520,5;136253,81;-7452,34;527751,48;-88298,46;22,41;-29017,58;52267312,02;827948,53;;;;0;0;2539,2;1943693,77;10306350,62;;343,58;44433743,35;98727,41;101934,62;642860,25;-50319,06;-30448,98;354327,41;45407853,72;6967870,07;-364159,78;0;-26942,18;0;6576768,11;423132,85;-263327;159805,85;3978845,49;;1276272,19;170337,93;5084779,75;-2267,76;0;29087,92;26820,16;1606334,59;577856,72;280020,9;0;0;0;33910,16;2498122,37;;2869329,32;7532169,12;69443,6;19970,54;E;724;16
31/12/2016;C0109;1;825826842,06;3226670,29;115748,75;5412472,88;-2849983,8;302373,55;101155,22;821108022,75;2887834,37;;;;0;0;0;64840279,79;339765717,1;;0;943062958,81;1571890,11;1874789,83;1962353,85;155659,79;499969,85;4993093,05;949371195,93;-87062039,55;0;-174010,33;89995399,55;0;3107370,33;13830306,64;-975257,27;12855049,37;66167322,79;;15160938,61;1954025,31;79374236,09;0;0;0;0;24847159,14;330794,5;474769,61;0;0;0;8854678,42;34507401,67;;84503940,82;272037602,94;9940237,27;7094782,91;E;724;16
31/12/2017;C0109;1;839287575,8;1256944,8;37421,6;5573348,8;-280201,15;5900,57;-124457,45;834858750,27;2834388,94;;;;0;0;0;136607644,21;392364870,53;;0;816162073,81;937691,84;3849617,05;12354309,08;-343508,08;582103,94;4811237,74;829490083,4;-7472021,29;0;-138623,52;139537375,92;0;132203978,15;12023825,82;-1559094,91;10464730,91;64983566,64;;13639385,05;-221360,25;78844311,94;0;0;0;0;24375705,04;334135,75;484265,38;71891,52;0;0;35243629,53;60509627,22;;125837456,25;252922837,38;12576519,5;2449952,43;E;724;16
31/12/2018;C0109;1;807814434,65;1169700,41;-28797,8;7264833,6;-2648981,77;251,19;178903,36;798862869,72;2854849,66;;;;0;0;0;30102314,14;275897891,54;;0;767971188,09;1052397,37;2362329,23;-7335614,49;-310989,55;-1129577,69;6362395,65;766506625,53;8229853,11;0;-14633,34;116635331,87;0;124879818,32;8424201,42;1413704,82;9837906,24;68221784,26;;14566801,06;3403762,57;79384822,75;0;0;0;0;25266478,49;350715,12;494358,02;0;0;0;26559025,79;52670577,42;;5365660,68;242940727,74;14104412,74;50219763,06;E;724;16
31/12/2019;C0109;1;774978081,07;1091634,95;58131,37;4704267,86;-1184164,88;231,07;208206,37;770031439,35;2915289,96;;;;32266,21;0;0;82096653,74;319948728,19;;0;822280718;382232,89;1316357,1;7454708,83;-182017,31;283267,08;6822538,2;835158556,43;-101192135,79;0;-58908,01;219333946,05;0;118200718,27;12378410,55;-2310855,6;10067554,95;71237806,24;;16701716,69;1333776,77;86605746,16;0;0;0;0;25525805,08;362004,37;508222,35;0;0;0;10461208,75;36857240,55;;69645364,56;234904518,28;68338844,11;1783830,73;E;724;16
31/12/2020;C0109;1;629018503,51;988712,42;-8613,44;1776251338,55;-916971,2;2838,94;-219930,85;-1146946937,47;2969267,24;;;;0;0;0;327746626,57;854802267,8;;13630,15;800164741,15;469175,17;21494902,01;17900417,93;-536751,68;749406,45;9054792,63;804808066,74;322259010,34;0;1620541399,28;167759487,79;0;-1130522901,15;10639639,68;499168,76;11138808,44;68895436,76;;15637301,85;2290603,23;82242135,38;0;0;0;0;25385306,29;358259,22;511718,2;0;27870;0;49251237,55;75534391,26;;-112290715,96;524086373,99;99898359,46;76857535,23;E;724;16
31/12/2021;C0109;1;678807910,52;28632,44;-59999,88;24912360,4;-1276095,93;0;-49087,7;652637174,45;2826261,2;;;;0;0;0;51815430,81;210066715,19;;185235,21;1037170909,8;61717,5;274479036,03;5024655,67;334160,09;116863,89;9573247,24;777568790,38;-661165256,66;0;-326323158,04;357840006,18;0;22997907,56;13764540,68;-5604200,85;8160339,83;62409639,37;;13846296,35;7086186,71;69169749,01;0;0;0;0;21466899,27;405350,14;510266,75;-39625,31;0;0;16526481,76;38869372,61;;69791089,62;155425023,18;130227885,73;6559761,57;E;724;16
31/12/2016;C0121;1;1283910,44;0;10715,85;206464,18;-43266,33;0;-226874,03;1271769,81;0;;;;0;0;0;515653,64;1954279,47;;0;4051170,93;0;54223,26;678419,19;0;0;68414,78;4743781,64;-2532790,45;0;0;0;0;-2532790,45;0;0;0;332213,58;;272649,17;41623,79;563238,96;0;0;54246,35;54246,35;19898,15;185959,44;0;0;0;0;0;205857,59;;191715,19;1438625,83;0;0;E;724;16
31/12/2017;C0121;1;1214305,05;0;0;314708,02;-22491,59;0;75599,7;801505,74;0;;;;0;0;0;122875;1470418,01;;0;5011467,28;0;130476,28;-449001,45;0;0;75758,48;4507748,03;-2827084,05;0;0;0;0;-2827084,05;0;28983,92;28983,92;318326,57;;125756,13;76812,88;367269,82;0;0;3632,25;3632,25;18210,54;135336,65;0;0;0;0;0;153547,19;;37826,59;1347543,01;0;0;E;724;16
31/12/2018;C0121;1;961984,4;4357,56;0;282954,14;93099,65;0;19387;757100,47;0;;;;0;83300,48;0;0;1066886,89;;1027,63;2379252,28;0;16010,13;-244610,86;0;35000;163713,96;2247345,25;-1036304,13;0;0;0;0;-1036304,13;0;-28983,92;-28983,92;256919,16;;246998,11;70363,03;433554,24;-34000,02;0;113441,37;79441,35;100552,53;0;0;0;0;0;0;100552,53;;29409,67;983586,41;0;0;E;724;16
31/12/2019;C0121;1;754251,95;0;-1503,75;242074,62;121254,19;0;41148,57;590779,2;0;;;;0;0;0;443246,22;1147417,87;;237,39;2415988,5;0;175745,15;-89706,96;0;15000;99935,19;2235471,58;-1352450,13;0;0;0;0;-1352450,13;0;0;0;83721,4;;177968,7;163980,57;97709,53;14847,2;182622,31;0;197469,51;92994,87;0;0;0;0;0;0;92994,87;;467239,1;704171,65;0;0;E;724;16
31/12/2020;C0121;1;615707,05;0;4376,63;134633,94;38999,53;0;37714,05;486735,22;0;;;;0;0;0;495185,6;894838,93;;377,6;2374111,21;0;27131,83;-151967,43;0;470525,5;97319,85;1821806,3;-1239611,21;0;0;0;0;-1239611,21;0;0;0;129596,17;;163958,08;78154,79;215399,46;38938;0;98680,79;137618,79;78474,28;0;0;0;0;0;0;78474,28;;368264,13;399653,33;0;0;E;724;16
31/12/2021;C0121;1;640124,91;0;-264,59;120584,96;3832,81;0;5910,31;517197,86;0;;;;0;0;0;407858,51;887127,73;;388,17;1661620,21;0;121388,76;119035,19;0;-15331,14;85578,17;1760175,95;-1058149,65;0;0;0;0;-1058149,65;0;0;0;66365,99;;83740,98;36567,85;113539,12;0;0;74969,09;74969,09;59630,97;0;0;0;0;0;0;59630,97;;454548,28;479269,22;0;0;E;724;16
31/12/2016;C0133;1;157435803,56;0;0;1338677,07;-299146,52;0;-6727,95;155804707,92;0;;;;0;0;0;0,01;35792627,37;;17560,06;94554321,27;0;658547,99;570653,4;0;128600,21;1068979,22;95406805,69;43436722,49;0;0;18198328,13;0;61635050,62;23378,3;-439359,79;-415981,49;22336508,24;;1538625,83;41355,31;23833778,76;-6238,32;0;1726104,97;1719866,65;8949370,53;0;22096,49;0;0;0;0;8971467,02;;1404357,58;35792627,36;1579274,19;638824,71;E;724;16
31/12/2017;C0133;1;161441079,63;0;0;1045539,2;-256900,7;0;110669,03;160027970,7;0;;;;0;0;0;0;35557852,72;;18500,12;116900722,46;0;583263,73;1558436,49;0;217401,56;1108052,98;118766546,64;18770791,39;0;0;28054554,2;0;46825345,59;104017,71;-433147,54;-329129,83;22678440,03;;1617771,14;42966,54;24253244,63;-5274,43;0;1801077,06;1795802,63;8968149,18;0;22635,87;0;0;0;0;8990785,05;;-4032934,05;35557852,72;2304093,33;1638756,21;E;724;16
31/12/2018;C0133;1;164535081,42;0;0;1105450,19;-132427,85;0;-52671,18;163349874,56;0;;;;0;0;0;22472,31;35049218,05;;20583,48;128812194,34;0;505296,04;343938,96;0;-136076,76;1002648,45;129789562,47;5835594,43;0;0;22299681,37;0;28135275,8;197993,35;-364957;-166963,65;21574981,93;;1343917,79;25969,27;22892930,45;44100,24;0;2434205,5;2478305,74;9587890,7;17,94;15970,77;0;0;0;0;9603879,41;;-555598,99;35026745,74;4105472,03;10347756,89;E;724;16
31/12/2019;C0133;1;165086967,3;0;0;1112076,83;-143022,5;0;198320,54;163633547,43;0;;;;0;0;0;3,88;34268454,99;;11011,29;125205300,41;0;491235,42;5691826,94;0;144463,47;1054252,26;131315680,72;14885665,34;0;0;32046859,2;0;46932524,54;94440,34;-307939,24;-213498,9;20127517,66;;1117963,15;66646,9;21178833,91;27539,82;0;2846825,47;2874365,29;9287961,15;14,38;12727,68;0;0;0;0;9300703,21;;-1684324,31;34268451,11;14744327,8;2953057,05;E;724;16
31/12/2020;C0133;1;163313566,91;0;0;1638235,8;-118162,18;0;-393435,36;161950604,29;0;;;;0;0;0;0;30525831,19;;7534,9;139372764,71;0;569219,88;-1541816,24;0;-335441,56;960476,62;138557646,77;2604444,32;0;0;9199109,8;0;11803554,12;221619,88;-384615,07;-162995,19;19981168,86;;1133627,79;-33271,78;21148068,43;-9589,39;0;2872722,88;2863133,49;8858046,77;4,74;12429,71;0;0;0;0;8870481,22;;-2582249,28;30525831,19;8076318,15;20062648,97;E;724;16
31/12/2021;C0133;1;159935707,17;0;0;894185,46;-112347,72;0;412438,47;158516735,52;0;;;;0;0;0;600191,71;27778481,56;;8148,33;162921536,21;0;706377,37;722932,33;0;283457,57;919630,23;163574263,83;-27046191,94;0;0;28193024,87;0;1146832,93;170553,11;-572934,35;-402381,24;19937659,38;;1070012,15;98233,27;20909438,26;-5691,81;0;2701893,49;2696201,68;10022604,45;0;10638,35;0;0;0;0;10033242,8;;-1991281,92;27178289,85;14156630,2;4493679,27;E;724;16
31/12/2016;C0139;1;18267073,94;0;0;68115,9;-15032,01;0;0;18183926,03;0;;;;0;0;0;0;1586266,39;;0;16517230,96;0;0;163898,86;0;0;188100,6;16869230,42;2172479,37;0;3328,92;0;0;2169150,45;136578,63;41076,79;177655,42;317647,84;;371288,61;33587,76;655348,69;-612,04;0;64601,93;63989,89;137344;0;527,3;0;0;0;0;137871,3;;-303053,75;1586266,39;0;0;E;724;16
31/12/2017;C0139;1;21367989,99;0;0;72438,43;-8455,06;0;0;21287096,5;0;;;;0;0;0;0;1771666,68;;0;22878223,6;0;10000;395619,37;0;0;184240,05;23448083,02;-669422,38;0;2161,27;0;0;-671583,65;136718,95;26886,45;163605,4;306880,74;;341211,44;30600,47;617491,71;-2034,19;0;61810,5;59776,31;174168,58;0;533,97;0;0;0;0;174702,55;;-733312,16;1771666,68;0;0;E;724;16
31/12/2018;C0139;1;21095213,91;0;0;78750,69;-17745,62;0;0;20998717,6;0;;;;0;0;0;0;2173497,94;;0;20517939,9;0;0;-12678,68;0;0;325073,27;20830334,49;918577,5;0;3156,14;0;0;915421,36;193661,46;-40340,05;153321,41;388408,3;;522026,37;39157,46;871277,21;-1272,8;0;101599,38;100326,58;471869,26;0;640,68;0;0;0;0;472509,94;;-170975,45;2173497,94;0;0;E;724;16
31/12/2019;C0139;1;22655016,15;0;0;83768,84;-20199,55;0;0;22551047,76;0;;;;0;0;0;0;2323804,48;;0;21550226,19;0;0;32553,99;0;-53112,76;335117,46;21971010,4;1487403,89;0;2509,07;0;0;1484894,82;229251,1;-14544,02;214707,08;402114,94;;557597,8;66487,2;893225,54;-649,12;0;106094,74;105445,62;206383,45;0;656,3;0;0;0;0;207039,75;;-1470,97;2323804,48;0;0;E;724;16
31/12/2020;C0139;1;26648443,08;0;0;84822,97;-14334,45;0;0;26549285,66;0;;;;0;0;0;0;1977738,56;;0;27320474,93;0;15025,3;50523,59;0;0;380969,19;27736942,41;-756343,98;0;527,06;0;0;-756871,04;294111,13;-175792,37;118318,76;455066,37;;576707,23;34166,28;997607,32;-1317,98;0;110202,64;108884,66;166937,19;0;642,9;0;0;0;0;167580,09;;154562,02;1977738,56;0;0;E;724;16
31/12/2021;C0139;1;25282630,08;0;0;81001,52;-8180,11;0;0;25193448,45;0;;;;0;0;0;0;1731602,35;;0;25741662,07;0;0;-309816,34;0;0;398879,88;25830725,61;-187016,91;0;-1910,72;0;0;-185106,19;138483,65;-3423,64;135060,01;477041,91;;625401,49;40504,35;1061939,05;-18507,24;0;117996,26;99489,02;183344,67;0;657,79;0;0;0;0;184002,46;;-201059,16;1731602,35;0;0;E;724;16
31/12/2016;C0140;1;1327988861,71;0;0;2643619,45;-1918350,68;0;0;1323426891,58;3545914,6;;;;271028,66;0;0;100845740,64;318269154,87;;6586,92;841325073,23;0;2875685,96;7187241,05;0;-63465,37;609150,14;846309243,83;540452014,03;0;0;-24606560,45;385643,06;516231096,64;964477,92;2212675,78;3177153,7;20612273,82;;1558310,26;0;22170584,08;0;0;1030,81;1030,81;50326390,21;209995,38;37769,83;0;0;0;142674,95;50716830,37;;203586854,61;213606470,97;1162196,01;672035,34;E;724;16
31/12/2017;C0140;1;1147517332,64;0;0;2869064,66;-1618540,91;0;0;1143029727,07;3474778,74;;;;0;0;0;43116417,46;249555538,5;;6899,3;927752123,49;0;2698118,42;4107664,03;0;-4178,09;661044,22;929826891,41;252499567,11;0;0;-17693910,34;111538,99;234917195,76;1465394,32;-18327,94;1447066,38;22086834,59;;1695165,95;0;23782000,54;0;0;0;0;59921169,44;0;35512,05;0;0;0;206423,42;60163104,91;;144212624,49;202964342,3;2590369,11;833650,49;E;724;16
31/12/2018;C0140;1;1324944543,69;0;0;2980495,34;-1013330,55;0;0;1320950717,8;3591862,18;;;;0;0;0;3851180,61;209084514,91;;6096,27;799136305,63;0;2236771,67;1284787,71;0;-114026,78;724404,96;799022753,41;527806109,7;0;0;-4657361,65;-439723,31;522709024,74;10538727,76;-7393686,87;3145040,89;23032974,68;;1861142,92;0;24894117,6;0;0;0;0;67056700,46;0;36219,43;128502,58;4820969,63;0;1089493,39;73131885,49;;103845231,17;201641472,12;-1795127,25;1498148,43;E;724;16
31/12/2019;C0140;1;937704789,68;0;0;3065650,36;-925430,63;0;0;933713708,69;3579290,31;;;;0;0;0;7563701,25;214951635,97;;4421,18;936625106,45;0;2976492,52;7931749,74;0;-50000;615680,22;942246043,89;-234665342;0;0;250583537,72;130718,85;16048914,57;1393406,77;1598704,83;2992111,6;24000498,39;;2146560,93;0;26147059,32;0;0;0;0;74594583,51;485032,29;56560,31;0;-1470003,69;0;1912716,57;75578888,99;;95847697,04;203808644,41;10672293,78;481344,21;E;724;16
31/12/2020;C0140;1;957510705,85;0;0;2922968,71;380105,05;0;0;954967842,19;3599297,76;;;;0;0;0;1240623,31;187198082,65;;4267,15;1350106529,22;0;2800728,14;21018128,09;0;0;539669,49;1368863598,66;-934260978,83;0;0;536508246,22;109432,06;-397643300,55;1494276,52;-629885,87;864390,65;21812088,54;;1955877,17;0;23767965,71;0;0;0;0;66934616,86;633305,49;81973,79;222412,01;-873932,52;0;3216510,38;70214886,01;;82672017,28;182358161,58;18051057,29;11481691,52;E;724;16
31/12/2021;C0140;1;901793678,41;0;0;2934060,89;-784929,89;0;0;898074687,63;3651246,9;;;;0;0;0;1249367,46;162942108,75;;592371,87;1192557119,89;0;2348637,99;3326748,37;0;-39479,9;475444,84;1194050155,01;-1074510159,93;0;0;842700639,82;1090,68;-231808429,43;1871885,91;1080719,16;2952605,07;20935982,49;;2196939,18;0;23132921,67;0;0;0;0;59494647,06;651006,04;81306,92;0;0;0;3876,1;60230836,12;;84865230,49;158041494,39;86653375,1;14839224,42;E;724;16
31/12/2016;C0155;1;5072725,59;0;723,49;525273,57;-228,82;0;15424,54;4532522,15;0;;;;0;0;0;61024,59;1324564,58;;9349,35;4394852,05;0;398868,82;373604,88;0;116730,47;79646,61;4332504,25;-192724,51;0;0;0;0;-192724,51;0;-717887,44;-717887,44;944346,5;;295925,42;8783,47;1231488,45;23500,55;0;38077,53;61578,08;191633,87;0;0;0;0;0;0;191633,87;;959843,38;1263539,99;0;0;E;724;16
31/12/2017;C0155;1;4500365,34;0;283,55;439176,67;5172,74;0;35359,4;4031285,56;0;;;;0;0;0;9922,23;1268248,68;;15362,08;4231914,56;0;401557,09;328560,59;0;180589,49;83772,28;4062100,85;-1128052,28;0;0;0;0;-1128052,28;0;-10,51;-10,51;1027528,11;;278401,12;11920,11;1294009,12;7572,32;0;46187,44;53759,76;111980,13;0;0;0;0;0;3904,76;115884,89;;917204,49;1258326,45;0;0;E;724;16
31/12/2018;C0155;1;3402150,34;0;2883,64;444797,92;359770,02;0;4266,71;3315739,37;0;;;;0;0;0;2131,05;1276011,37;;11150,7;3396508,57;0;324052,52;-175685,39;0;-283501,24;71198,92;3251470,82;-1583441,19;0;0;0;0;-1583441,19;0;56997,05;56997,05;791077,25;;366026,32;79176,8;1077926,77;20430,74;0;55895,04;76325,78;129886,39;0;0;0;0;0;0;129886,39;;1593735,82;1273880,32;0;0;E;724;16
31/12/2019;C0155;1;2037351,03;0;-339,35;260774,77;-14051,41;0;3748,67;1758436,83;0;;;;0;0;0;170348,72;1277692,62;;406,59;3004759,69;0;115781,92;-70023,26;0;135158,62;43913,05;2727708,94;-819473,11;0;0;0;0;-819473,11;0;-9393,27;-9393,27;417131,99;;158418,62;38590,62;536959,99;3626,93;0;21633,36;25260,29;115043,57;0;0;0;0;0;8280,82;123324,39;;452148,81;1107343,9;0;0;E;724;16
31/12/2020;C0155;1;2473927,19;0;-1789,39;276908,06;-40326,97;0;-11698,17;2166600,94;0;;;;0;0;0;50418,64;1146609,09;;444,84;2002477,13;0;123637,69;110793,86;0;-20013,74;31208,49;2040855,53;317016,43;0;0;0;0;317016,43;0;31337,75;31337,75;435255,99;;152408,47;77892,23;509772,23;4293,38;0;22646,71;26940,09;175968,64;0;0;0;0;0;4518,3;180486,94;;207245,9;1096190,45;0;0;E;724;16
31/12/2021;C0155;1;2079982,8;0;8275,76;309120,56;-54315,23;0;-22099,09;1746921,86;0;;;;0;0;0;76983,75;1251229,39;;754,3;2032315,94;0;80980,9;524919,04;0;76120,25;28113,11;2428246,94;-559122,53;0;0;0;0;-559122,53;0;-26928,57;-26928,57;729755,17;;172335,39;49576,91;852513,65;-838,31;0;23987,43;23149,12;188354,53;0;0;0;0;0;18307,29;206661,82;;74385,12;1174245,64;0;0;E;724;16
31/12/2016;C0157;1;85261019,84;0;29421,49;225327,61;161571,44;0;3065,28;85223619,88;0;;;;0;0;0;5695164,25;20351352,59;;808906,39;66852233,99;0;54545,55;1076609,39;0;-166600,47;1788739,65;69829637,95;-10044947,91;0;0;11972337,45;0;1927389,54;833534,49;-21607,24;811927,25;8503722,95;;2623267,51;12529,24;11114461,22;0;0;947325,3;947325,3;742311,17;20943,13;0;0;0;0;485618,9;1248873,2;;22160972,9;14656188,34;5959765,64;4303057,14;E;724;16
31/12/2017;C0157;1;86016122,15;0;-35373,85;264040,69;-127671,51;0;-10244,13;85599280,23;0;;;;0;0;0;2568562,68;15119279,58;;761403,92;65245297,69;0;190471,08;2342677,25;0;74133,15;1431948,09;68755318,8;-8616816,14;0;0;19858056,7;0;11241240,56;361387,34;-24310,67;337076,67;8325255,75;;2202611,97;13113,87;10514753,85;0;0;498013,2;498013,2;788859,31;21370,28;0;0;0;0;256049,15;1066278,74;;13308242,55;12550716,9;7333865,06;3092904,42;E;724;16
31/12/2018;C0157;1;82319941,72;0;86011,39;210082,25;-460041,18;0;-9826,19;81745655,87;0;;;;0;0;0;2232022,12;14869351,73;;678730,05;67034166,38;0;66279,27;-2558824,71;0;-75967,53;1581648,58;66066678,51;-7289019,82;0;0;2499597,04;0;-4789422,78;636948,31;-13256,19;623692,12;8173376,72;;2314335,75;17163,23;10470549,24;0;0;844449,16;844449,16;824218,3;24409,82;76,92;0;0;0;381908,41;1230613,45;;17346901,2;12637329,61;5734878,29;11235155,04;E;724;16
31/12/2019;C0157;1;90010844,28;0;-88805,17;210589,5;-151936,81;0;6927,96;89552584,84;0;;;;0;0;0;3248668,32;15088384,6;;519762,92;67346163,04;0;0;4870999,77;0;64349,88;1614891,4;73767704,33;-1063729,28;0;0;21592536,17;0;20528806,89;372773,32;10942,72;383716,04;8421117,48;;2350397,34;18877,88;10752636,94;0;0;1246321,52;1246321,52;756157,92;20907,24;56,74;0;0;0;305311,48;1082433,38;;9553256,71;11839716,28;15406352,2;3252208,75;E;724;16
31/12/2020;C0157;1;83097737,52;0;-10356,94;369436,09;-432219,32;0;-85965,73;82371690,9;0;;;;0;0;0;1769554,68;12849228,35;;506770,74;63487179,29;0;93056,82;-2127120,12;0;159040,56;1641448,87;62749410,66;2092081,91;0;0;8683436,37;0;10775518,28;518115,26;-21834,94;496280,32;8434009,5;;2464804,93;26755,41;10872059,02;0;0;860847,7;860847,7;828035,28;29137,16;53,74;0;0;0;1197893,23;2055119,41;;5364270,66;11079673,67;17879907,05;20434090,99;E;724;16
31/12/2021;C0157;1;82678520,98;0;57069,69;385305,25;-318658,55;0;617,93;82031008,94;0;;;;0;0;0;2388864,2;12657236,46;;517541,31;83878386,33;0;0;1983042,68;0;-28021,59;1781330,01;87670780,61;-27050047,34;0;0;15643464,88;0;-11406582,46;780073,96;307168,62;1087242,58;9096144,8;;2594790,99;52962,58;11637973,21;0;0;803843,72;803843,72;1035235,38;49112,45;306,97;0;0;0;865806,51;1950461,31;;13394711,88;10268372,26;19821100,1;9888455,96;E;724;16
31/12/2016;C0174;1;239127287,43;0;3182,99;1505560,33;-654219,71;0;-53956,5;237024646,88;745,5;;;;0;0;0;9122411,28;80945020,28;;0;184705007,45;0;473873,79;1520703,2;0;391395,67;669595,11;186030036,3;106495956,57;0;0;7541860,68;0;114037817,25;0;0;0;11956488,96;;4135911,11;298948,15;15793451,92;4414,72;0;1361084,72;1365499,44;402,48;702508,18;2275,93;0;0;0;6901327,78;7606514,37;;-7086478,24;71821863,5;794295,62;1017121,74;E;724;16
31/12/2017;C0174;1;248032267,18;0;-16883,83;1786637,19;-1641783,87;0;610425,59;243976536,7;753,35;;;;0;0;0;7630232,3;75087113,51;;0;219702843,49;0;472637,08;68931,64;0;-90768,01;969876,9;220359782,96;25516200,15;0;0;4568758,07;0;30084958,22;0;0;0;12926351,24;;5980290,53;476496,67;18430145,1;7720,87;0;1788886,39;1796607,26;428,37;607460,94;2924,9;0;0;0;1269816,2;1880630,41;;47155936,89;67456127,86;1878252,25;1233841,62;E;724;16
31/12/2018;C0174;1;235992143,36;0;-34683,21;2067670,84;-1283042,63;0;-52136,97;232658883,65;726,1;;;;0;0;0;11932775,95;72167005,44;;0;206172363,19;0;568536,58;3347952,35;0;-3629,57;909364,69;209864773,22;26887916,18;0;0;-433625,99;0;26454290,19;0;0;0;14654768,93;;4251652,86;801018,97;18105402,82;0;0;2387303,11;2387303,11;447,55;1287917,32;45957,46;0;0;0;13587079,6;14921401,93;;32789556,1;60233503,39;451766,79;754928,51;E;724;16
31/12/2019;C0174;1;221093712,75;0;4992,07;2156552,65;-908731,66;0;61373,11;217972047,4;549,84;;;;0;0;0;6699405,93;66045151,6;;131920,8;214135782,27;0;517659,23;-875232,21;0;651053,29;1038002,08;213129839,62;29164417,54;0;0;-413690,26;0;28750727,28;0;0;0;14456053,17;;4328444,21;597800,38;18186697;0;0;2557623,97;2557623,97;4023,52;1574900,17;52734,3;0;0;821,36;2832286,08;4464765,43;;17456685,63;59345195,83;733649,7;336430,57;E;724;16
31/12/2017;C0031;1;430877054,53;10941531,52;-478502,73;9270834,54;-495430,03;306943,63;-25363,18;431906125,56;0;;;;0;0;0;24212399,2;167102723,04;;4878191,71;540216751,7;7958962,93;6066144,09;-2700624,7;-1989767,17;-189396,83;842802,34;538451377,84;-22634073,12;0;0;11662219,14;0;-10971853,98;8463493,66;3504258,1;11967751,76;21151386,42;;5714871,04;337655,96;26528601,5;57707,74;0;501973,77;559681,51;11454483,12;2760379,42;318186,76;0;58381,65;0;3703922,26;18295353,21;;19388989,92;142890323,84;3492339,04;3159477,59;E;724;16
31/12/2018;C0031;1;339620820,93;11241960,38;1847712,22;9678025,39;1050806,65;-250907,1;-80121,13;343912488,82;0;;;;0;53106,69;0;13277795,23;149512695,71;;2800222,82;470279760,89;6617325,68;3433069,5;6785024,04;-999813,47;571446,99;1423424,94;480101205,59;-74088090,06;0;0;14120245,34;0;-59967844,72;11822527,86;-4571187,83;7251340,03;20562487,57;;7042532,35;727931,32;26877088,6;75229,5;0;434685,55;509915,05;13450965,95;2554277,97;258135,88;0;2221179,75;0;5156573,93;23641133,48;;16239911,23;136181793,79;11328619,08;12901277,17;E;724;16
