TRIMESTRE;CLAVE;operacion;PT1;PT2;PT3;PT4;PT5;PT6;PT7;PT8;PT9;PT10;PT11;PT12;PT13;PT14;PT15;PT16;PT17;PT18;PT19;PT20;PT21;PT22;PT23;PT24;PT25;PT26;PT27;PT28;PT29;PT30;PT31;PT32;PT33;PT34;MONEDA;delegacion;TipoDec
31/12/2019;P2636;1;0;53148,22;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23240,42;;;0;29907,8;0;0;0;0;23240,42;-23240,42;29907,8;29907,8;0;E;724;99
31/12/2020;P2636;1;0;21502,01;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21082,89;;;0;419,12;0;0;0;0;21082,89;-21082,89;419,12;419,12;0;E;724;99
31/12/2021;P2636;1;0;25822,85;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20782,03;;;0;5040,82;0;0;0;0;20782,03;-20782,03;5040,82;5040,82;0;E;724;99
31/12/2016;P2651;1;0;-2306,14;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;39616,44;0;;;59414,56;-22104,26;0;0;39616,44;0;0;39616,44;37310,3;-22104,26;0;E;724;99
31/12/2017;P2651;1;0;487256,23;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;44280,48;0;;;514014,34;17522,37;0;0;44280,48;0;0;44280,48;531536,71;17522,37;0;E;724;99
31/12/2018;P2651;1;0;-9199,9;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;68410,86;2894,87;;;0;56316,09;0;0;68410,86;0;2894,87;65515,99;56316,09;56316,09;0;E;724;99
31/12/2019;P2651;1;0;206628,73;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;80741,52;0;;;0;287370,25;0;0;80741,52;0;0;80741,52;287370,25;287370,25;0;E;724;99
31/12/2020;P2651;1;0;-15172,56;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;56934,89;337,55;;;0;41424,78;0;0;56934,89;0;337,55;56597,34;41424,78;41424,78;0;E;724;99
31/12/2021;P2651;1;0;-20169,03;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;70850,47;0;;;0;50681,44;0;0;70850,47;0;0;70850,47;50681,44;50681,44;0;E;724;99
31/12/2016;P2714;1;0;628749,01;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;151833,84;476915,17;0;0;0;0;0;0;628749,01;476915,17;0;E;724;99
31/12/2017;P2714;1;0;650302,73;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;158870,5;491432,23;0;0;0;0;0;0;650302,73;491432,23;0;E;724;99
31/12/2018;P2714;1;0;606179,79;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;150637,13;455542,66;0;0;0;0;0;0;606179,79;455542,66;0;E;724;99
31/12/2019;P2714;1;0;280450,43;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;103334,35;177116,08;0;0;0;0;0;0;280450,43;177116,08;0;E;724;16
31/12/2020;P2714;1;0;201212,64;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;48650,87;152561,77;0;0;0;0;0;0;201212,64;152561,77;0;E;724;16
31/12/2021;P2714;1;0;581246,44;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;144984,57;436261,87;0;0;0;0;0;0;581246,44;436261,87;0;E;724;16
31/12/2016;P2925;1;0;42084,19;233443,04;;;;0;3655;0;0;385097,48;0;0;126816,64;0;0;0;74488,91;201305,55;0;70392,41;;;33428,99;122054,72;147999,44;0;0;0;70392,41;113399,52;155483,71;122054,72;0;E;724;99
31/12/2017;P2925;1;0;-43735,12;240194,28;;;;0;120123,42;0;0;402492,52;0;0;131690,89;0;0;0;0;131690,89;0;82976,18;;;31410,03;112680,3;42174,82;0;0;0;82976,18;187825,45;144090,33;112680,3;0;E;724;99
31/12/2018;P2925;1;0;102011,82;240194,28;;;;0;0;0;0;285013,42;0;0;137039,05;68590,1;7160,85;0;17938,72;230728,72;0;79586,45;;;17567,06;59143,01;44819,14;0;0;0;79586,45;-25301,75;76710,07;59143,01;0;E;724;99
31/12/2019;P2925;1;0;103361,18;246710,23;;;;0;0;0;0;284990,64;0;0;142370,76;62584,24;5728,68;0;115,75;210799,43;0;78320,36;;;25011,37;74220,66;38280,41;0;0;0;78320,36;-4129,15;99232,03;74220,66;0;E;724;99
31/12/2020;P2925;1;0;71208,1;217337,24;;;;0;0;0;0;259126,5;0;0;142191,52;0;11457,36;0;5508,73;159157,61;0;82691,29;;;23324,44;65161,26;41789,26;0;0;0;82691,29;17277,6;88485,7;65161,26;0;E;724;99
31/12/2021;P2925;1;0;499347,1;246169,92;;;;0;0;0;0;272150,1;0;0;146886,96;435640,25;9924,31;0;0;592451,52;0;67981,03;;;31123,51;79941,14;25980,18;0;0;0;67981,03;-388282,45;111064,65;79941,14;0;E;724;99
31/12/2016;P2994;1;0;-1669055,16;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1807973,27;39653,07;;;0;99265,04;0;99265,04;1708708,23;39623,07;30;1768320,2;99265,04;99265,04;0;E;724;16
31/12/2017;P2994;1;0;-57650,48;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;202651,66;45544,43;;;0;99456,75;0;99456,75;103194,91;45544,43;0;157107,23;99456,75;99456,75;0;E;724;16
31/12/2018;P2994;1;0;-92869,22;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;241452,87;49084,43;;;0;99499,22;0;99499,22;141953,65;46031,71;3052,72;192368,44;99499,22;99499,22;0;E;724;16
31/12/2019;P2994;1;0;-131276,47;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;291694;55503,1;;;0;104914,43;0;104914,43;186779,57;50187,1;5316;236190,9;104914,43;104914,43;0;E;724;16
31/12/2020;P2994;1;0;-137820,06;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;312544,46;48571,7;;;25936,27;100216,43;0;100216,43;212328,03;48571,7;0;263972,76;126152,7;100216,43;0;E;724;16
31/12/2021;P2994;1;0;129470,52;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;336420,65;47567,71;;;310930,52;107392,94;0;107392,94;229027,71;47567,71;0;288852,94;418323,46;107392,94;0;E;724;16
31/12/2016;P2997;1;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0,01;0,01;0;0;;;0;-0,01;0;0;0;0;0;-0,01;-0,01;-0,01;0;E;724;99
31/12/2017;P2997;1;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;E;724;99
31/12/2018;P2997;1;0;0;0,01;;;;0;0;0;0;0,01;0;0;0;0;0;0;0;0;0;0;;;0;0,01;0;0;0;0;0;0,01;0,01;0,01;0;E;724;99
31/12/2019;P2997;1;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0,01;0;0;0;0;0;0;0;0;0,01;E;724;16
31/12/2020;P2997;1;0;3302626,31;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;825656,58;2476969,73;0;0;0;0;0;0;3302626,31;2476969,73;0;E;724;16
31/12/2021;P2997;1;0;109150,69;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;-34636,57;143787,26;0;0;0;0;0;0;109150,69;143787,26;0;E;724;16
31/12/2016;P3028;1;1828401,29;4466929,92;0;;;;0;0;0;215831,4;3099057,32;284062,83;0;0;0;0;16521,37;1236,89;301821,09;3278557,32;4828670,83;;;6029872,68;1512581,25;2883225,92;56578,02;3221979,3;90527,51;4738143,32;1247122,72;7542453,93;1512581,25;0;E;724;16
31/12/2017;P3028;1;1894949,72;4660042,74;0;;;;0;0;0;0;2810955,89;293526,36;0;0;0;0;27087,64;0;320614;3213693,62;4913155,01;;;2651041,75;4694831,21;2810955,89;77030,24;3136663,38;115438,24;4797716,77;790880,5;7345872,96;4694831,21;0;E;724;16
31/12/2018;P3028;1;2900861,71;5049703,94;0;;;;0;0;0;0;2963726,67;321866,16;0;0;0;0;0;0;321866,16;3322387,39;5480415,27;;;-2069506,22;10503904,5;2963726,67;98344,56;3224042,83;102527,33;5377887,94;483832,63;8434398,28;10503904,5;0;E;724;16
31/12/2019;P3028;1;2277443,25;3452404,97;0;;;;0;0;0;0;3775335,57;437524,71;0;0;0;0;11233,65;0;448758,36;3490550,2;5356422,19;;;964379,23;6226174,21;3775335,57;96592,48;3393957,72;66717,87;5289704,32;1460705,22;7190553,44;6226174,21;0;E;724;16
31/12/2020;P3028;1;5059077,6;9797,06;21632,9;;;;0;0;900;47699,4;4073926,15;818717,22;5467,25;33971,89;0;66111,33;19579,6;320722,8;1264570,09;3233056,33;5611910,8;;;1572470,92;3926905,33;4003693,85;90007,39;3143048,94;66187,98;5545722,82;430501,59;5499376,25;3926905,33;0;E;724;16
31/12/2021;P3028;1;4035198,8;2948212,21;191360,22;;;;0;0;1810;1151343,91;6961381,57;1376803,8;0;79527,38;186,85;9688283,58;18338,44;53405,68;11216545,73;3095331,08;5447950,77;;;-281232,38;656859,54;5616867,44;87399,45;3007931,63;50478,18;5397472,59;-6607783,85;375627,16;656859,54;0;E;724;16
31/12/2016;P3074;1;0;-3455,79;0;;;;0;0;0;0;31506,37;11577,81;0;0;0;0;0;0;11577,81;1352,48;0;;;4448,04;13377,21;31506,37;0;1352,48;0;0;21281,04;17825,25;13377,21;0;E;724;99
31/12/2017;P3074;1;0;7892,68;0;;;;0;0;0;0;31493,63;11927;0;0;0;0;0;0;11927;1269,29;0;;;7173,88;21554,72;31493,63;0;1269,29;0;0;20835,92;28728,6;21554,72;0;E;724;99
31/12/2018;P3074;1;0;95017,27;0;;;;0;0;0;0;31500;12249,87;0;0;0;0;0;0;12249,87;1294,43;0;;;28882,19;86679,64;31500;0;1294,43;0;0;20544,56;115561,83;86679,64;0;E;724;99
31/12/2019;P3074;1;0;162231,65;0;;;;0;0;0;0;31500;12574,8;0;0;0;0;0;0;12574,8;1315,98;0;;;45609,93;136862,9;31500;0;1315,98;0;0;20241,18;182472,83;136862,9;0;E;724;99
31/12/2020;P3074;1;0;222787,61;0;;;;0;0;0;0;2330,14;914,98;0;0;0;0;0;0;914,98;1307,11;0;;;18673,32;206836,56;2330,14;0;1307,11;0;0;2722,27;225509,88;206836,56;0;E;724;99
31/12/2021;P3074;1;0;268575,52;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;221,47;0;;;0;268796,99;0;0;221,47;0;0;221,47;268796,99;268796,99;0;E;724;99
31/12/2016;P3132;1;-498346,18;573821,69;172611,61;;;;0;0;0;0;406011,08;213535,39;0;125952,04;0;0;0;0;339487,43;32517,82;61054,38;;;-29608,13;143070,73;233399,47;0;32517,82;0;61054,38;37987,09;113462,6;143070,73;0;E;724;16
31/12/2017;P3132;1;296087,29;-179529,57;176615,55;;;;0;0;0;0;405645,33;0;217382,52;126535,99;0;0;3151,3;0;347069,81;49897,44;51304,1;;;21929,08;151797,5;229029,78;0;49897,44;0;51304,1;57168,86;173726,58;151797,5;0;E;724;16
31/12/2018;P3132;1;-725987,69;497132,58;185700,62;;;;383748,91;0;0;0;837907,09;209494,62;0;104932,76;0;0;0;0;314427,38;34536,13;88672,49;;;34158,15;206330,09;268457,56;0;34536,13;0;88672,49;469343,35;240488,24;206330,09;0;E;724;16
31/12/2019;P3132;1;250930,82;216501,68;225349,45;;;;44835,96;0;0;0;604072,18;197338,44;0;76035,1;0;30365,3;0;0;303738,84;34042,13;131017,45;;;200881,44;469909,08;333886,77;0;34042,13;0;131017,45;203358,02;670790,52;469909,08;0;E;724;16
31/12/2020;P3132;1;563634,31;-216525,84;245608;;;;0;0;0;0;371832,25;231578,45;0;105143,88;0;10094,26;4131,43;0;350948,02;27803,77;115926,11;;;142625,83;137244,53;126224,25;0;27803,77;0;115926,11;-67238,11;279870,36;137244,53;0;E;724;16
31/12/2021;P3132;1;220604,43;240619,38;259268,72;;;;0;0;0;0;397954,01;249124,66;0;108874,75;0;0;0;0;357999,41;32632,92;94500,91;;;105334,79;333975,63;138685,29;0;32632,92;0;94500,91;-21913,39;439310,42;333975,63;0;E;724;16
31/12/2016;P3138;1;0;119967,04;373,24;;;;0;0;0;0;1511,32;36,29;28,92;173,29;0;0;0;0;238,5;0;112,5;;;36637,78;84489,58;1138,08;0;0;0;112,5;1160,32;121127,36;84489,58;0;E;724;99
31/12/2017;P3138;1;0;29065,73;404,38;;;;22,78;0;0;0;1351,69;20,84;25,02;156,68;0;0;0;0;202,54;298,9;387,2;;;1203,84;28922,74;924,53;0;298,9;0;387,2;1060,85;30126,58;28922,74;0;E;724;99
31/12/2018;P3138;1;0;46531,01;403,38;;;;0;0;0;0;1245,39;8,62;31,53;153,01;0;0;0;0;193,16;2131,15;1665,48;;;12428,61;35620,3;842,01;0;2131,15;0;1665,48;1517,9;48048,91;35620,3;0;E;724;99
31/12/2019;P3138;1;0;84140,49;403,38;;;;0;0;0;0;1220,85;2,04;33,95;124,19;0;0;0;0;160,18;28,11;922,19;;;21302,09;63004,99;817,47;0;28,11;0;922,19;166,59;84307,08;63004,99;0;E;724;99
31/12/2020;P3138;1;0;60802,28;403,38;;;;0;0;0;0;944,56;0;33,09;119,86;0;0;0;0;152,95;10,26;42,53;;;15390,41;46171,21;541,18;0;10,26;0;42,53;759,34;61561,62;46171,21;0;E;724;99
31/12/2021;P3138;1;0;60131,89;387,99;;;;0;0;0;0;669,09;0;34,67;98,19;0;0;0;0;132,86;9,68;287,04;;;15168,18;45222,58;281,1;0;9,68;0;287,04;258,87;60390,76;45222,58;0;E;724;99
31/12/2016;P3141;1;0;66000,6;0;;;;0;0;0;0;0;0;0;0;0;11828,19;0;0;11828,19;9604,24;3453,49;;;0;60323,16;0;0;9604,24;0;3453,49;-5677,44;60323,16;60323,16;0;E;724;99
31/12/2017;P3141;1;0;11854,82;0;;;;0;0;0;0;0;16713,13;0;0;0;0;0;0;16713,13;9604,36;2986,5;;;0;1759,55;0;0;9604,36;0;2986,5;-10095,27;1759,55;1759,55;0;E;724;99
31/12/2018;P3141;1;0;-182985,64;0;;;;0;0;0;0;0;12407,47;0;0;0;0;0;0;12407,47;8659,21;4265,51;;;0;-190999,41;0;0;8659,21;0;4265,51;-8013,77;-190999,41;-190999,41;0;E;724;99
31/12/2019;P3141;1;0;130919,97;0;;;;0;0;0;0;0;16165,31;0;0;0;0;0;0;16165,31;7329,48;2638,66;;;0;119445,48;0;0;7329,48;0;2638,66;-11474,49;119445,48;119445,48;0;E;724;99
31/12/2020;P3141;1;0;-417009,68;0;;;;0;0;0;0;0;7277,24;0;0;0;0;0;0;7277,24;84,38;6593,64;;;0;-430796,18;0;0;84,38;0;6593,64;-13786,5;-430796,18;-430796,18;0;E;724;99
31/12/2021;P3141;1;0;17138,18;0;;;;0;0;0;0;0;3367,13;0;0;0;0;0;0;3367,13;0;2427,6;;;0;11343,45;0;0;0;0;2427,6;-5794,73;11343,45;11343,45;0;E;724;99
31/12/2016;P3142;1;0;52263,3;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;13065,83;39197,47;0;0;0;0;0;0;52263,3;39197,47;0;E;724;99
31/12/2017;P3142;1;0;39304,38;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;9826,1;29478,28;0;0;0;0;0;0;39304,38;29478,28;0;E;724;99
31/12/2018;P3142;1;0;-20814,63;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;-5203,66;-15610,97;0;0;0;0;0;0;-20814,63;-15610,97;0;E;724;99
31/12/2019;P3142;1;0;70993,4;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;17748,35;53245,05;0;0;0;0;0;0;70993,4;53245,05;0;E;724;99
31/12/2020;P3142;1;0;113071,76;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;28267,94;84803,82;0;0;0;0;0;0;113071,76;84803,82;0;E;724;99
31/12/2021;P3142;1;0;44020,64;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;13505,16;30515,48;0;0;0;0;0;0;44020,64;30515,48;0;E;724;99
31/12/2016;P3143;1;0;-708384,37;293919,56;;;;583791,65;0;0;2374628,82;3945933,3;45433,17;160314;69898,25;0;0;0;2886750,78;3162396,2;6939,56;18009,76;;;13016,85;51065,68;693593,27;0;6939,56;0;18009,76;772466,9;64082,53;51065,68;0;E;724;16
31/12/2017;P3143;1;0;-812760,88;37217,53;;;;98096,75;0;0;1622094,32;2398404,79;69949,3;35762,95;24834,9;0;0;0;1332363,17;1462910,32;116,21;18830,51;;;2095,73;101923,56;640996,19;0;116,21;0;18830,51;916780,17;104019,29;101923,56;0;E;724;16
31/12/2018;P3143;1;0;-110367,89;52365,69;;;;36929,84;0;0;1842902,9;2597853,23;142253,18;54484,54;25219,02;0;128081,38;0;2010369,91;2360408,03;11706,87;10585,18;;;31169,4;97029,6;665654,8;0;11706,87;0;10585,18;238566,89;128199;97029,6;0;E;724;16
31/12/2019;P3143;1;0;1241917,86;68426,31;;;;47414,26;0;0;1138421,62;1814790,2;158118,07;66328,15;27542,45;200220,44;0;0;2445284,56;2897493,67;101,01;15481,8;;;34221,31;109612,29;560528,01;0;101,01;0;15481,8;-1098084,26;143833,6;109612,29;0;E;724;16
31/12/2020;P3143;1;0;-131020;251970,71;;;;37595,11;626976;0;1471244,84;2646431,14;47662,22;144137,35;91956,8;6125,37;0;0;2025411,96;2315293,7;31,35;47633,18;;;35939,93;116575,68;258644,48;0;31,35;0;47633,18;283535,61;152515,61;116575,68;0;E;724;16
31/12/2021;P3143;1;0;-176227;58039,67;;;;536706,89;0;0;749590,7;2104300,51;64386,81;177850,98;79515,98;0;0;789918,74;315829,36;1427501,87;61,57;48974,96;;;109129,53;342528,72;759963,25;0;61,57;0;48974,96;627885,25;451658,25;342528,72;0;E;724;16
31/12/2016;P3151;1;0;-120834,03;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;331482,08;77530,5;;;70541,06;62576,49;0;0;331482,08;0;77530,5;253951,58;133117,55;62576,49;0;E;724;99
31/12/2017;P3151;1;0;361127,95;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;196214,83;425626,09;;;401004,6;-269287,91;0;0;196214,83;0;425626,09;-229411,26;131716,69;-269287,91;0;E;724;99
31/12/2018;P3151;1;0;759611,59;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;86951,28;50386,13;;;1958692,06;-1162515,32;0;0;86951,28;0;50386,13;36565,15;796176,74;-1162515,32;0;E;724;99
31/12/2019;P3151;1;0;1040074,31;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;27388,72;52320,81;;;0;985249,73;0;0;27388,72;0;52320,81;-24932,09;1015142,22;1015142,22;-29892,49;E;724;16
31/12/2020;P3151;1;0;1138321,51;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;22312,88;72921,68;;;228008,26;859704,45;0;0;22312,88;0;72921,68;-50608,8;1087712,71;859704,45;0;E;724;16
31/12/2021;P3151;1;0;1117186,91;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;63278,26;30528,43;;;335819,66;814117,08;0;0;63278,26;0;30528,43;32749,83;1149936,74;814117,08;0;E;724;16
31/12/2016;P3156;1;0;308540,83;0;;;;0;0;0;84527,28;219252,47;39967,48;0;0;0;0;0;38611,35;78578,83;1181,77;24696,95;;;106424,82;319274,47;134725,19;0;1181,77;0;24696,95;117158,46;425699,29;319274,47;0;E;724;16
31/12/2017;P3156;1;0;282419,7;0;;;;0;0;0;87268,6;195763,59;63379,07;0;0;0;0;0;20611,18;83990,25;831,54;40295,03;;;88682,39;266047,16;108494,99;0;831,54;0;40295,03;72309,85;354729,55;266047,16;0;E;724;16
31/12/2018;P3156;1;0;-2538340,57;0;;;;0;0;0;104723,05;201062,48;52008,39;0;0;0;0;0;196559,43;248567,82;0;19960,05;;;-651451,49;-1954354,47;96339,43;0;0;0;19960,05;-67465,39;-2605805,96;-1954354,47;0;E;724;16
31/12/2019;P3156;1;0;3886971,09;0;;;;0;0;0;174176,06;314986,28;54976,08;0;0;0;0;0;43528,4;98504,48;0;90100,41;;;1012338,12;3001014,36;140810,22;0;0;0;90100,41;126381,39;4013352,48;3001014,36;0;E;724;16
31/12/2020;P3156;1;0;527775,34;0;;;;0;0;0;87191,48;209448,27;75759,64;0;0;0;0;0;97008,69;172768,33;0;6891,18;;;139391,02;418173,08;122256,79;0;0;0;6891,18;29788,76;557564,1;418173,08;0;E;724;16
31/12/2021;P3156;1;0;431568,07;0;;;;0;0;0;0;134035,19;56335,1;0;0;0;0;0;8361,04;64696,14;0;3644,2;;;124315,73;372947,19;134035,19;0;0;0;3644,2;65694,85;497262,92;372947,19;0;E;724;16
31/12/2016;P3157;1;2791712,1;3543772,96;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;470548,28;386287,57;;;1477866,7;4941879,07;0;0;470548,28;0;386287,57;84260,71;6419745,77;4941879,07;0;E;724;16
31/12/2017;P3157;1;4183044,16;4225204,54;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;471328,35;420208,93;;;2032056,06;6427312,06;0;0;471328,35;0;420208,93;51119,42;8459368,12;6427312,06;0;E;724;16
31/12/2018;P3157;1;7675077,51;3327610,46;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;691584,65;501985,97;;;2024079,24;9168207,41;0;0;691584,65;0;501985,97;189598,68;11192286,65;9168207,41;0;E;724;16
31/12/2019;P3157;1;3160107,41;7599881,17;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;23469,47;266090,41;;;2122944,31;8394423,33;0;0;23469,47;0;266090,41;-242620,94;10517367,64;8394423,33;0;E;724;16
31/12/2020;P3157;1;2760800,61;1823466,76;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;21701,95;253397,14;;;235808,21;4116763,97;0;0;21701,95;0;253397,14;-231695,19;4352572,18;4116763,97;0;E;724;16
31/12/2021;P3157;1;3061459,79;4521733,72;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;21508,25;289283,03;;;1372274,34;5943144,39;0;0;21508,25;0;289283,03;-267774,78;7315418,73;5943144,39;0;E;724;16
31/12/2016;P3158;1;-38382,1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;55643,2;7816,86;;;9444,24;0;0;0;55643,2;0;7816,86;47826,34;9444,24;0;0;E;724;99
31/12/2017;P3158;1;-146533,89;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;157893,39;1915,26;;;9444,24;0;0;0;157893,39;0;1915,26;155978,13;9444,24;0;0;E;724;99
31/12/2018;P3158;1;-67740,26;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;82366,47;5181,97;;;9444,24;0;0;0;82366,47;0;5181,97;77184,5;9444,24;0;0;E;724;99
31/12/2019;P3158;1;-429637,45;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;439081,69;0;;;9444,24;0;0;0;439081,69;0;0;439081,69;9444,24;0;0;E;724;99
31/12/2020;P3158;1;697,23;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;13921,41;219,07;;;14399,57;0;0;0;13921,41;0;219,07;13702,34;14399,57;0;0;E;724;99
31/12/2021;P3158;1;-47009026,37;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;11119,14;1123,97;;;10928,97;-47009960,17;0;0;11119,14;0;1123,97;9995,17;-46999031,2;-47009960,17;0;E;724;99
31/12/2016;P3159;1;64235,51;39865,74;0;;;;0;0;0;0;398630,06;32654,71;0;0;0;0;0;0;32654,71;524128,43;872024,33;;;5695,18;116485,52;398630,06;524128,43;0;872024,33;0;18079,45;122180,7;116485,52;0;E;724;16
31/12/2017;P3159;1;307396,53;258006,45;0;;;;0;0;0;0;359647,45;43953,74;0;0;0;0;0;0;43953,74;502733,83;778362,28;;;113393,3;492074,94;359647,45;502733,83;0;778362,28;0;40065,26;605468,24;492074,94;0;E;724;16
31/12/2018;P3159;1;248101,5;460490,42;0;;;;0;0;0;0;350791,54;69074;0;0;0;0;0;0;69074;384460,31;657774,66;;;144071,47;572923,64;350791,54;384460,31;0;657774,66;0;8403,19;716995,11;572923,64;0;E;724;16
31/12/2019;P3159;1;386874,97;-227332,28;0;;;;0;0;0;0;369053,47;0;58865,27;0;0;0;0;0;58865,27;365062,38;642536,09;;;-22726,62;214983,8;369053,47;365062,38;0;642536,09;0;32714,49;192257,18;214983,8;0;E;724;16
31/12/2020;P3159;1;330789,85;88573,83;0;;;;0;0;0;0;392153,15;55815,96;0;0;0;0;0;0;55815,96;331940,48;652598,09;;;148472,22;286571,04;392153,15;331940,48;0;652598,09;0;15679,58;435043,26;286571,04;0;E;724;16
31/12/2021;P3159;1;198661,09;237767,86;0;;;;0;0;0;0;450984,15;49371,92;0;0;0;0;0;0;49371,92;382867,56;648874,49;;;-94819,7;666853,95;450984,15;382867,56;0;648874,49;0;135605,3;572034,25;666853,95;0;E;724;16
31/12/2016;P3161;1;754790,59;509716,33;0;;;;0;0;0;0;292,59;0;0;0;0;0;0;0;0;38278,9;305385,83;;;249423,15;748269,43;292,59;0;38278,9;0;305385,83;-266814,34;997692,58;748269,43;0;E;724;16
31/12/2017;P3161;1;840232,71;810476,02;0;;;;0;0;0;0;133174,39;0;0;0;0;0;0;0;0;38930,31;292371,38;;;349648,02;1180794,03;133174,39;0;38930,31;0;292371,38;-120266,68;1530442,05;1180794,03;0;E;724;16
31/12/2018;P3161;1;1735653,79;929949,77;0;;;;0;0;0;0;3274,74;0;0;0;0;0;0;0;0;31989,78;282246,68;;;606058,67;1812562,73;3274,74;0;31989,78;0;282246,68;-246982,16;2418621,4;1812562,73;0;E;724;16
31/12/2019;P3161;1;1456318,4;1212656,54;0,14;;;;0;0;0;0;0,14;0;0;0;0;0;0;0;0;54928,98;416136,17;;;581530,08;1726237,81;0;0;54928,98;0;416136,17;-361207,05;2307767,89;1726237,81;0;E;724;16
31/12/2020;P3161;1;929909,14;2066246,36;0;;;;0;0;0;0;1116,08;0;0;0;0;0;0;0;0;33940,43;513674,39;;;590678,33;1926859,29;1116,08;0;33940,43;0;513674,39;-478617,88;2517537,62;1926859,29;0;E;724;16
31/12/2021;P3161;1;991817,1;2754327,57;0;;;;0;0;0;0;806,09;0;0;0;0;0;0;0;0;27427,84;426814,58;;;793406,45;2554157,57;806,09;0;27427,84;0;426814,58;-398580,65;3347564,02;2554157,57;0;E;724;16
31/12/2016;P3162;1;602647,62;389388,76;0;;;;0;0;0;0;1340,62;67385,18;0;0;0;0;0;0;67385,18;8607,31;494054,23;;;-14984,85;455529,75;1340,62;0;8607,31;0;494054,23;-551491,48;440544,9;455529,75;0;E;724;16
31/12/2017;P3162;1;1662048,5;-575464,09;0;;;;0;0;0;0;13255;-217,57;0;0;0;0;0;0;-217,57;255036,82;818398,44;;;111999,93;424695,43;13255;0;255036,82;0;818398,44;-549889,05;536695,36;424695,43;0;E;724;16
31/12/2018;P3162;1;1964429,06;-569922,85;0;;;;0;0;0;0;13255;148348,51;0;0;0;0;0;0;148348,51;2343,33;509680,92;;;187276,24;564798,87;13255;0;2343,33;0;509680,92;-642431,1;752075,11;564798,87;0;E;724;16
31/12/2019;P3162;1;1555936,24;-205191,4;0;;;;0;0;0;0;324847,07;204008,95;0;0;0;0;0;0;204008,95;64761,62;607465,45;;;263887,8;664991,33;324847,07;0;64761,62;0;607465,45;-421865,71;928879,13;664991,33;0;E;724;16
