TRIMESTRE;CLAVE;RAMO;operacion;PT1;PT2;PT3;PT4;PT5;PT6;PT7;PT8;PT9;PT10;PT11;PT12;PT13;PT14;PT15;PT16;PT17;PT18;PT19;PT20;PT21;PT22;PT23;PT24;PT25;PT26;PT27;PT28;PT29;PT30;PT31;PT32;PT33;PT34;PT35;PT36;PT37;PT38;PT39;PT40;PT41;PT42;PT43;PT44;PT45;PT46;PT47;PT48;PT49;PT50;MONEDA;delegacion;TipoDec
31/12/2018;C0786;99;1;67483576,82;0;-1701,11;22400057,44;-4519006,12;0;3455466,52;37107345,63;0;;;;0;0;0;495091,07;495091,07;162809,99;35873390,69;0;16734512,94;1521170,27;0;-208006,41;6704195,98;27572250,41;0;0;0;0;13573046,71;1643164,2;8445569,84;6770641,07;;0;0;0;532760,48;532760,48;12253,49;0;0;0;0;0;585038,73;597292,22;2292302,51;0;E;724;16
31/12/2016;C0789;99;1;72598430,1;0;307294,77;372080,45;-4478,79;0;0;72529165,63;0;;;;0;0;0;0;279610,24;444,22;57971779,63;0;0;1703315,23;0;0;2597671,79;62272766,65;0;0;0;0;14825968,86;1488694,3;0;16314663,16;;0;0;0;2704951,8;2704951,8;310587,35;0;0;0;0;0;0;310587,35;-8793748,87;279610,24;E;724;16
31/12/2017;C0789;99;1;82584900,15;0;433450,8;412597,35;-87241,88;0;0;82518511,72;0;;;;0;0;0;3834989;4198838,18;1518913,21;65974969,53;0;0;2688018,55;0;0;4425472,42;73088460,5;0;0;0;0;15894997,6;3234960,86;0;19129958,46;;0;0;0;2118790,78;2118790,78;1050093,2;0;0;0;4294406,52;0;0;5344499,72;-11445446,35;363849,18;E;724;16
31/12/2018;C0789;99;1;86460304,42;0;-310903,34;439090,87;29073,3;0;0;85739383,51;0;;;;0;0;0;0;326997,65;425970,12;67370707,54;0;6600;1551650,53;0;0;4762468,19;73678226,26;0;0;0;0;16923211,5;3092109,21;16828,25;19998492,46;;0;0;0;3428698,37;3428698,37;555180,88;0;0;0;5407288,07;0;0;5962468,95;-16575534,76;326997,65;E;724;16
31/12/2019;C0789;99;1;82865268,75;0;-723129,47;336696,17;99983,82;0;0;81905426,93;0;;;;0;0;0;0;2937803,36;2693772,78;64026298,22;0;2016;1355415,14;0;0;4810978,06;70190675,42;0;0;0;0;15504638,51;3738369,3;9618,48;19233389,33;;0;0;0;3547908,62;3547908,62;723945,08;0;0;0;2584932,48;0;262401,91;3571279,47;-9006249,77;2937803,36;E;724;16
31/12/2020;C0789;99;1;79984258,54;0;338188,38;342550,49;-110127,8;0;0;79869768,63;0;;;;0;0;0;0;2698536,78;783280,89;52741703,01;0;1416;3912730,56;0;-336;4030000,8;60683354,37;0;0;0;0;11031424,45;3214960,48;9077,91;14237307,02;;0;0;0;3998557,15;3998557,15;632469,86;0;0;0;502475,51;0;0;1134945,37;3297422,39;2698536,78;E;724;16
31/12/2021;C0789;99;1;77359501,44;0;238036,97;365638,69;-532947,46;0;0;76698952,26;0;;;;0;85799,42;0;43552,43;2748524,13;1078390,29;56086301,6;0;1176;-2048651,12;0;0;4162634,51;58199108,99;0;0;0;0;11719294,26;3866375,57;6628,67;15579041,16;;-138154,52;0;0;2821301,21;2683146,69;575498,9;0;0;0;0;0;0;575498,9;3489070,94;2619172,28;E;724;16
31/12/2016;C0790;99;1;116498419,09;0;-1002903,62;928358,44;-1736514,52;0;0;112830642,51;0;;;;0;0;0;0;661108,66;0;88056082,62;0;19746,57;1088871,9;0;-15052,39;4494950,58;93635210,92;-57134,35;0;0;0;17000570;6042701,24;72675,02;22970596,22;;0;0;0;798381,79;798381,79;254224,03;0;40949,05;0;0;0;0;295173,08;-4150476,49;661108,66;E;724;16
31/12/2017;C0790;99;1;122542964,12;0;-568638,6;1033699,97;-1716210,38;0;0;119224415,17;0;;;;0;0;0;0;670310,23;0;88282086,55;0;3772,58;6146788,46;0;6445,57;5028204,17;99446861,03;-73590,18;0;0;0;18234380;2545081,6;70093,87;20709367,73;;0;0;0;2608109,84;2608109,84;354830,2;221331,36;1147,08;0;0;0;0;577308,64;-3373331,66;670310,23;E;724;16
31/12/2018;C0790;99;1;138026256,93;0;-237117,47;910225,39;-984981,04;0;0;135893933,03;0;;;;0;0;0;10275,1;1251675,1;0;104116146,81;0;80176,99;-565762,24;0;-20176,26;5230408,91;108720792,75;-69017,03;0;0;0;18884843,82;2184630,6;77948,88;20991525,54;;283,21;0;0;4329776,18;4330059,39;869906,25;181490,61;15936,04;0;0;0;10275,18;1077608,08;2094639,4;1241400;E;724;16
31/12/2019;C0790;99;1;142201170,29;0;-414000,05;900686,5;-1566437,46;0;0;139320046,28;0;;;;0;0;0;6269,43;1105142,7;0;106982157,28;0;26712,1;-1449462,73;0;49377,97;4996355,38;110452959,86;-15955,86;0;0;0;19443358,18;2328608,7;0;21771966,88;;0;0;0;4744777,24;4744777,24;883437,65;158206,78;2550,01;0;0;0;6269,43;1050463,87;2420976,99;1098873,27;E;724;16
31/12/2020;C0790;99;1;147221527,65;0;-1028294,27;944701,57;-1448945,43;0;0;143799586,38;0;;;;0;0;0;70711,7;1299489,5;0;102732760,74;0;-148,28;2670665,26;0;25925,89;4400827,68;109778476,07;-96575,7;0;0;0;19670927,46;2114435,18;0;21785362,64;;-303,3;0;0;3545126,12;3544822,82;992195,89;139936,08;2498,42;0;0;0;46012,74;1180643,13;8906346,92;1228777,8;E;724;16
31/12/2021;C0790;99;1;145391776,35;0;1362880,18;976615,42;512583,65;0;0;146290624,76;0;;;;0;0;0;4878,01;1129683,83;428215,97;118775526,31;0;180191,5;-2138845,86;0;-75558,98;4110249,65;120642297,58;-61754,57;0;0;0;20074139,49;2289125,93;287899,27;22075366,15;;10709,58;0;0;3191324,07;3202033,65;929521,73;87217,82;1441,39;0;0;0;4878,01;1023058,95;967522,8;1124805,82;E;724;16
31/12/2016;C0791;99;1;4704792,37;0;-9312,38;794349,59;-337341,32;0;-29812,15;3593601,23;0;;;;0;0;0;230582,66;583762,98;0;1984929,56;0;371387,06;1549065,17;0;1298420,76;347148,43;2211335,34;1718831,51;0;0;0;613402,54;92374,68;155597,73;550179,49;;18,23;0;0;142151,48;142169,71;118353,4;0;0;0;0;0;148626,26;266979,66;-712131,5;353180,32;E;724;16
31/12/2017;C0791;99;1;5139345,82;0;-1696,03;916079,4;-203180,11;0;-31853,46;4050243,74;0;;;;0;0;0;146223,98;521213,78;0;2020897,14;0;1156556,67;-833424,29;0;-1095661,64;385912,55;1512490,37;1369473,95;0;0;0;701930,44;98191,17;151542,3;648579,31;;-37,5;0;0;97421,81;97384,31;83849,66;0;0;0;0;0;36611,63;120461,29;823068,29;374989,8;E;724;16
31/12/2018;C0791;99;1;5798909,91;0;384,21;1066145,53;388,69;0;-23442,67;4756979,95;0;;;;0;0;0;61307,61;494926,55;0;1986778,95;0;468438,95;370219,62;0;310367,08;533153,24;2111345,78;1818826,55;0;0;0;907257,57;140841,79;179398,98;868700,38;;-6,47;0;0;89293,34;89286,87;78138,95;0;0;0;0;0;40487,94;118626,89;245120,03;433618,94;E;724;16
31/12/2019;C0791;99;1;6688038,49;0;18112,47;1622727,22;-130893,76;0;-13803,1;4966333,08;0;;;;0;0;0;80059,62;567975,02;0;1473232,06;0;117412,14;-88944,38;0;-60374,08;526418,74;1853668,36;2735436,92;0;0;0;1105653,03;147222,43;201420,03;1051455,43;;22,35;0;0;84241,02;84263,37;98621,92;0;0;0;0;0;101416,41;200038,33;-390554,31;487915,4;E;724;16
31/12/2020;C0791;99;1;5457440,82;0;-9128,18;1582090,88;-11550,59;0;-13927,12;3868598,29;0;;;;0;0;0;144385,12;628403,01;0;1534263,63;0;305466,33;518066,67;0;341595,1;430970,18;1836239,05;2045376,05;0;0;0;891222,42;112960,27;197674,95;806507,74;;56,38;0;0;77376,02;77432,4;91336,75;0;0;0;0;0;222602,93;313939,68;-582493,62;484017,89;E;724;16
31/12/2021;C0791;99;1;5811674,4;0;4238,68;1952146,61;-108360,43;0;-3328,21;3758734,25;0;;;;0;0;0;270169,96;785239,66;1538,26;3472019,01;0;1723936,55;100575,11;0;201737,35;497065,41;2143985,63;9210,54;0;0;0;890001,31;144075,54;175347,33;858729,52;;49,81;0,02;0;83064,77;83114,6;81353,67;0;0;0;0;0;138205,43;219559,1;1230912,78;515069,7;E;724;16
31/12/2016;C0794;99;1;190790354,73;509967,45;-86888,43;17193243,97;-2409332,84;-14454,77;1068867,97;170527534,2;2511912,17;;;;243990,51;0;116416,87;12483853,88;18293282,46;0;100650499,02;79681,45;7005925,88;1515927,27;-6053,96;-783439,6;9532931,53;105550499,03;141933,07;0;0;0;52429870,99;8950912,3;6857365,75;54523417,54;;35703,68;0;-43537,48;5089610,67;5081776,87;53338,1;440854,5;313507,49;436294,53;0;0;704031,63;1948026,25;21575163,9;2937109,03;E;724;16
31/12/2017;C0794;99;1;196493940,03;432263,6;-414838,03;4803839,65;-1699931,42;32806,79;6083178,31;183957223,01;2649674,99;;;;374807,57;0;2558294,46;12339777,94;21028398,65;0;111038060,37;116386,22;6098887,76;-63178,16;-3126,53;-2781906,44;10052285,42;117823446;400713,87;0;0;0;57756906,82;4917679,35;3107774,02;59566812,15;;28142,88;0;-304467,17;2996096,95;2719772,66;92704,34;519019,83;320221,71;980944,88;0;0;1554076,91;3466967,67;21007909,31;3105843,69;E;724;16
31/12/2018;C0794;99;1;201609779,24;314962,34;-235056,1;6102463,13;-2841242,24;-17157,8;248669,13;192480153,18;2803307,35;;;;938080,76;0;377405,89;5943610,64;14004137,77;0;118104438,74;67599,07;2426433,83;-4072084;5323,35;-2288129,02;9804548,27;123771520,62;368286,97;0;0;0;59154037,61;5177888,36;1400563,16;62931362,81;;-51005,38;0;-68680,54;2954538,52;2834852,6;101782,61;555551,98;392968,83;640603,8;0;0;1330944,58;3021851,8;13556416,15;3941733,13;E;724;16
31/12/2019;C0794;99;1;207060068,62;349871,21;-189241;6295801,13;-2587500,87;24046,45;-8042,93;198369486,21;3148404,64;;;;250625,67;0;187213,19;6685506,98;13664961,39;-681,85;116217525,25;24133,95;1531758,16;5317547,52;-13127,3;1338733,68;9488000,46;128163588,04;949944,62;0;0;0;59676622,6;4637341,57;1408470,51;62905493,66;;-89496,06;0;-465223,47;3061775,48;2507055,95;173382,76;553960,05;523379,48;2503870,6;0;0;1849963,53;5604556,42;11903127,06;3393210,91;E;724;16
31/12/2020;C0794;99;1;207050668,35;354372,66;-47330,75;6781336,13;1052369,9;28702,34;66989;201590457,37;2941131,02;;;;462025,72;0;0;9651113,09;16823673,2;-204,51;117592016,15;26978,75;6338703,89;-2037351,28;24162,8;362413,46;8849748,58;117754437,65;1014558,68;0;0;0;58533019,17;4075555,23;1527327;61081247,4;;71766,35;0;-3785911,89;2989575,93;-724569,61;316788,93;497026,65;538683,14;763521,2;0;562,53;11465455,49;13582037,94;25706214;3769403,37;E;724;16
31/12/2021;C0794;99;1;214343280,94;374093,88;10730,63;6916235,52;-1923990,17;-11373,03;-38572,65;205915079,38;6201875,27;;;;1301651,86;0;233283,75;13890127,96;28038536,96;131962,64;130426186,35;24386,21;5332794,22;16393987,47;2381,92;2343282,43;5625598,98;144796464,28;-1386813,83;0;0;0;55206519,26;6988947,91;1631966,39;60563500,78;;44425,68;0;-4503884,56;447525,81;-4011933,07;451188,52;3688582,1;994233,6;974999,82;0;32609,21;7766384,55;13907997,8;20216363,02;6411598,12;E;724;16
31/12/2017;C0795;99;1;201418,87;0;0;0;-48733,55;0;0;152685,32;0;;;;0;0;0;40,15;23260,36;0;14588,52;0;0;10101,1;0;0;627232,11;651921,73;0;0;0;0;642050,01;622642,62;0;1264692,63;;0;0;0;398674,86;398674,86;0;185237,98;0;0;0;0;0;185237,98;-2324581,52;23220,21;E;724;16
31/12/2018;C0795;99;1;5182644,8;0;0;0;31939,05;0;0;5214583,85;0;;;;0;315,01;0;28,59;209252,78;0;2402713,48;0;0;1280480,12;0;0;205856,25;3889049,85;0;0;0;0;2140311,02;199958,49;0;2340269,51;;0;0;0;127374,03;127374,03;19722,09;4517,39;0;0;0;0;0;24239,48;-957096,24;208909,18;E;724;16
31/12/2019;C0795;99;1;7636823,54;0;0;0;-11383,47;0;0;7625440,07;0;;;;0;-314,91;0;3762,29;366449,68;0;4590184,99;0;0;637713,56;0;0;452289,87;5680188,42;0;0;0;0;2306335,83;436610,36;0;2742946,19;;0;0;0;326938,87;326938,87;47381,47;18064,12;0;0;0;0;0;65445,59;-823629,32;363002,3;E;724;16
31/12/2020;C0795;99;1;9705348,84;0;0;0;-95441,48;0;0;9609907,36;0;;;;0;0;0;6257,9;474216,49;0;5322433,08;0;0;432207,69;0;0;382973,04;6137613,81;0;0;0;0;2885211,18;354777,27;0;3239988,45;;0;0;0;672442,15;672442,15;58039,09;24852,09;0;0;0;0;0;82891,18;-48811,74;467958,59;E;724;16
31/12/2021;C0795;99;1;15258856,37;0;-13664,53;0;24358,83;0;0;15269550,67;0;;;;0;0;0;46,79;766610,19;0;9434710,89;0;0;569616,19;0;0;699528,19;10703855,27;0;0;0;0;4059287,17;527247,24;0;4586534,41;;0;0;0;470166,11;470166,11;106084,11;8052,91;0;0;0;0;0;114137,02;161468,05;766563,4;E;724;16
31/12/2016;C0796;99;1;119045248,57;34627017,31;18048,96;64887319,21;-923650,66;-14983779,43;-13049912,56;85945478,1;0;;;;0;0;0;630190,79;2672620,23;0;44286207,39;2101884,43;20234995,98;6946569,51;128386,6;1964056,46;3874571,75;35138567,24;0;972089,77;410935,33;1383025,1;56243209,15;3841222,19;29843240,29;30241191,05;;0;0;0;1252453,78;1252453,78;879587,39;632221,58;0;0;0;0;323000,32;1834809,29;18768051,87;2042429,44;E;724;16
31/12/2017;C0796;99;1;138811209,13;29543965,94;-28450,86;81512017,79;-5169657,44;-6136366,79;-8659235,26;84167917,45;0;;;;0;0;0;72075,49;2031193,49;0;55247920,17;2713398,84;26770409,45;-1504011,19;1279480,51;4478329,74;3133055,52;29621104,66;8536041,7;1137116,52;-149973,5;987143,02;62444722,27;3876951,7;39908773,12;26412900,85;;0;0;0;1448990,08;1448990,08;1942492,69;0;0;0;0;0;0;1942492,69;17250437,94;1959118;E;724;16
31/12/2018;C0796;99;1;165540958,45;32643633,12;-248913,28;91266914,14;-11688111,65;-7182831,69;-10100150,55;97897971,36;0;;;;0;0;0;44803,24;1682561,68;0;69031556;3355761,3;34215057,45;4198040,07;437055,21;1571145,81;3582396,2;44818605,52;6099687,1;1197351,31;265238,6;1462589,91;63490615,38;4864422,58;43296348,82;25058689,14;;0;0;0;1675389,7;1675389,7;1024254,08;167054,79;0;0;0;0;211516,51;1402825,38;19062746,29;1637758,44;E;724;16
31/12/2019;C0796;99;1;197011698,07;34609999,71;-511993,47;96124252,34;-12732124,51;-6352888,99;-4441630,56;120342069,03;0;;;;0;60935,15;0;134402,85;2361701,42;0;80477233,29;3672776,05;39128218,02;2579194,79;577579,92;85369,01;4456104,33;52549301,35;9719295,92;0;-62211,56;-62211,56;70356410,51;7817263,76;45102581,33;33071092,94;;0;0;0;2030383,08;2030383,08;1275095,58;123790,43;0;0;0;0;4998,13;1403884,14;23992024,58;2166363,42;E;724;16
31/12/2020;C0796;99;1;234153091,07;21545949,84;595984,39;105325050,09;-14040960,55;10570575,56;2132466,76;145367123,46;0;;;;0;0;0;42480,97;2038226,81;0;83134302,75;6816840,46;42880234,93;7392621,04;5199219,36;3768203,77;7106596,11;63001141,02;13679922,93;0;-182057,23;-182057,23;84494597,5;4514247,22;45620295,21;43388549,51;;0;0;0;1704666,65;1704666,65;1599812,27;56486,9;0;0;0;0;59122,46;1715421,63;24097705,76;1995745,84;E;724;16
31/12/2021;C0796;99;1;286966137,18;38048368,19;-10150,93;136245002,89;-14455044,63;-9645099,46;-12796215,53;177455422,99;0;;;;0;0;0;16870,21;2320759,06;0;88904276,49;4679188,52;43353581,2;2547428,19;-3862801,51;-1429699,22;4465824,6;54810034,31;18600058,58;0;113892,33;113892,33;96919706,58;5343230,19;52835388,93;49427547,84;;0;0;0;2971800,75;2971800,75;2907212,8;41091,45;0;0;0;0;0;2948304,25;50904543,99;2303888,85;E;724;16
31/12/2019;C0801;99;2;1734,3;0;0;1214,01;-733,78;0;-513,54;300,05;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;950,28;950,28;0;0;0;0;35088,93;34117,96;1393,31;67813,58;;0;0;0;365,17;365,17;0;0;0;0;0;0;0;0;-68828,98;0;E;620;16
31/12/2019;C0801;99;1;24575,4;0;0;17202,78;-10967,95;0;-7674,55;4079,22;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;950,28;950,28;0;0;0;0;55395,36;53464,36;18957,45;89902,27;;0;0;0;365,17;365,17;0;0;0;0;0;0;0;0;-87138,5;0;E;724;16
31/12/2020;C0801;99;1;25321,66;0;0;19507,45;-510,12;0;-412,24;5716,33;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67760,14;77945,81;7165,88;138540,07;;0;0;0;0;0;0;0;0;0;0;0;0;0;-132823,74;0;E;724;16
31/12/2020;C0801;99;2;2140,2;0;0;1498,15;-142,75;0;-99,9;599,2;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43270,53;55617,97;543,95;98344,55;;0;0;0;0;0;0;0;0;0;0;0;0;0;-97745,35;0;E;620;16
31/12/2021;C0801;99;2;2814,61;0;0;1970,24;-259,77;0;-181,79;766,39;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;1507,59;1507,59;0;0;0;0;46556;45846,39;1527,1;90875,29;;0;0;0;579,33;579,33;0;0;0;0;0;0;0;0;-92195,82;0;E;620;16
31/12/2021;C0801;99;1;26842,98;0;0;18790,1;-299,3;0;-163,37;7916,95;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;1507,59;1507,59;0;0;0;0;72306,46;68285,23;14563,94;126027,75;;0;0;0;579,33;579,33;0;0;0;0;0;0;0;0;-120197,72;0;E;724;16
31/12/2016;C0802;99;1;136701180,89;0;0;9507760,36;-2881654,68;0;-710510,03;125022275,88;0;;;;0;0;0;24162,99;329053,76;0;78071879,7;0;1277018,14;6236953,89;0;-892995;4731986,23;88656796,68;0;0;774862,3;774862,3;19956037,97;803047,79;153102,74;20605983,02;;0;0;0;2710547;2710547;487276,68;0;0;0;0;0;18913,87;506190,55;12096950,09;304890,77;E;724;16
31/12/2017;C0802;99;1;138492365,58;0;0;9939472,86;-7137852,74;0;-719312,53;122134352,51;0;;;;0;0;0;352544,98;791951,92;0;128971625,47;0;18809671,24;2451368,25;0;11219319,05;6461115,54;107855118,97;0;0;-729083,35;-729083,35;17534588,3;806249,61;164215,67;18176622,24;;0;0;0;2656894,94;2656894,94;498163,82;0;0;0;0;0;0;498163,82;-5531412,19;439406,94;E;724;16
31/12/2018;C0802;99;1;149233149,04;0;0;11075072,82;-2916735,07;0;-290654,99;135531996,14;0;;;;0;0;0;88526,24;334622,54;0;134846269,55;0;20252887,16;-4135208,78;0;-1376476,02;6404142,07;118238791,7;0;0;-44407,12;-44407,12;19049833,36;765750,28;280477,47;19535106,17;;0;0;0;2859247,96;2859247,96;805269,93;0;0;0;0;0;0;805269,93;-5527389,96;246096,3;E;724;16
31/12/2019;C0802;99;1;140782792,29;0;0;11272863,78;-2462516,7;0;-638964,16;127686375,97;0;;;;0;0;0;286663,59;1018998,37;0;100896671,49;0;6870011,12;4055179,07;0;-778849,25;5905502,63;104766191,32;0;0;0;0;16560135,26;738757,73;483016,71;16815876,28;;73726,65;0;0;1906629,69;1980356,34;502081,07;0;0;0;0;0;0;502081,07;4640869,33;732334,78;E;724;16
31/12/2020;C0802;99;1;135960137,07;0;0;12154182,59;3058854,14;0;-127301,68;126992110,3;0;;;;0;0;0;117507,16;554582,88;0;103797427,02;0;9006699,71;-3529718,57;0;-7687859,08;5217601;104166468,82;0;0;0;0;16506145;2350751,35;895266,92;17961629,43;;40743,4;0;0;1645569,96;1686313,36;656664,37;0;0;0;0;0;0;656664,37;3075617,2;437075,72;E;724;16
31/12/2021;C0802;99;1;133670100,43;0;0;12427853,25;145655,89;0;-143494,1;121531397,17;0;;;;0;0;0;25863,76;406958,25;0;117081734,59;0;5011221,28;-1369688,32;0;14802267,94;5626565,12;101525122,17;0;0;0;0;15522562,71;2338472,48;981864,83;16879170,36;;0;0;0;1641371,98;1641371,98;761045,77;0;0;0;0;0;21,19;761066,96;1131623,95;381094,49;E;724;16
31/12/2020;C0804;99;1;374425,92;0;-916,8;268194,5;-272281,14;0;-177184,84;10218,32;0;;;;0;0;0;0;0;0;51822,53;0;21757,7;98056,53;0;33536,19;135625,8;230210,97;0;0;0;0;603598,61;246176,87;29061,59;820713,89;;0;0;0;202442,25;202442,25;0;0;0;0;0;0;0;0;-1243148,79;0;E;724;16
31/12/2021;C0804;99;1;2880132,9;0;-24849;1779533,78;-1761404,29;0;-839497,04;153842,87;0;;;;0;0;0;0;0;0;1191096,87;0;648603,04;4036658,56;0;3781283,38;194169,45;992038,46;0;0;0;0;1931142,44;771298,42;242969,32;2459471,54;;0;0;-10817,8;252238;241420,2;0;0;0;0;0;0;0;0;-3539087,33;0;E;724;16
31/12/2018;C0805;99;1;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21527;0;21527;;0;0;0;54686;54686;1105;0;0;0;0;0;0;1105;-77318;0;E;724;16
31/12/2019;C0805;99;1;392473971,32;0;-6788582;243832067,65;-38545832,42;0;-21795837,82;125103327,07;0;;;;0;0;0;0;476308,19;773607,47;209820691,33;0;135136566,01;34914177;0;19895962,71;8657689,26;98360028,87;0;0;0;0;47861477,33;19815526,89;47240374,67;20436629,55;;0;0;-1856248,22;145584,01;-1710664,21;210934,13;0;0;0;149564;0;0;360498,13;8906750,39;476308,19;E;724;16
31/12/2019;C0805;99;3;111123553,16;0;-6788582;77755126,94;-12222947,21;0;-9967535,17;24324432,18;0;;;;0;0;0;0;128850,11;0;48711737,03;0;34088988,28;18176420,82;0;11764600,93;1787483,23;22822051,87;0;0;0;0;8973661,43;5721937,21;12215723,48;2479875,16;;0;0;-12043,8;38380;26336,2;57061,55;0;0;0;149564;0;0;206625,55;-1081606,49;128850,11;E;250;16
31/12/2019;C0805;99;3;211824696,7;0;0;116093793,63;-22244410,65;0;-8758892,86;82245385,28;0;;;;0;0;0;0;261596,21;284604,24;115042455,91;0;68807872,7;13938429,38;0;6850395,31;3485681,86;56808299,14;0;0;0;0;27190549,39;14850920,73;25214150,25;16827319,87;;0;0;-1833287,94;34541,99;-1798745,95;115848,46;0;0;0;0;0;0;115848,46;10838864,21;261596,21;E;380;16
31/12/2020;C0805;99;3;216607601,75;0;0;116800613,94;-5414431,58;0;-2080933,33;96473489,56;0;;;;0;0;0;0;0;316911,4;106938264,18;0;60986445,82;10351609,21;0;9023394,13;5563327,67;52843361,11;0;0;0;0;39445920,34;19697218,34;23403586,67;35739552,01;;0;0;-803916,86;57537,83;-746379,03;77314,93;0;0;0;0;0;0;77314,93;8876551,94;0;E;380;16
31/12/2020;C0805;99;3;139458489,84;0;-2846246,68;98609500,83;-16569932,06;0;-11290576,69;32723386,96;0;;;;0;0;0;-135181,16;-135181,16;-0,01;47967772,1;0;37126490,11;3675816,68;0;-5441308,44;3219216,16;23177623,27;0;0;0;0;12990401,06;12856105,2;20948046,86;4898459,4;;0;0;-71455,8;60159,79;-11296,01;48761,75;0;0;0;0;21791,2;0;70552,95;4452866,18;0;E;250;16
31/12/2020;C0805;99;1;433901464,77;0;-2846246,68;271228605,04;-28472963,11;0;-18056033,24;149409683,18;0;;;;0;0;0;-135181,16;-135181,16;797612,23;198637746,27;0;128723295,02;15308062,2;0;5045760,11;12342763,5;92519516,84;0;0;0;0;64023709,49;36206932,11;58959232,4;41271409,2;;0;0;-711418,97;166382,23;-545036,74;153858,88;0;0;0;0;21791,2;0;175650,08;16650574,87;0;E;724;16
31/12/2021;C0805;99;1;491988706,88;993988,48;-88112,45;307665480,08;-26562664,52;-650712,56;-16273308,99;174289034,74;0;;;;0;0;0;214283,2;1831403,8;571446,42;246467039,94;114536,05;162014682,19;93862492,27;236128,54;61499162,26;11783559,67;128949912,02;0;0;0;0;73384981,81;47846534,71;67083607,46;54147909,06;;0;0;879248,15;173479,99;1052728,14;78373,4;0;0;0;0;0;1695952,27;1774325,67;-9232989,93;1617120,6;E;724;16
31/12/2021;C0805;99;3;223817397,48;0;0;118887929,09;-2120928,35;0;-340916,43;103149456,47;0;;;;0;0;0;0;0;285216,19;122235848,2;0;72896088,7;12839030,34;0;7496817,46;4722722,75;59404695,13;0;0;0;0;43205638,16;21525327,73;26642363,66;38088602,23;;0;0;1868855,62;56998,49;1925854,11;35588,4;0;0;0;0;0;0;35588,4;3979932,79;0;E;380;16
31/12/2021;C0805;99;3;179299841,83;0;-88112,45;124260771,95;-19631305,52;0;-11984481,52;47304133,43;0;;;;0;0;0;214283,2;1831403,8;0;70395265,4;0;51356069,94;76485602,21;0;49496229,04;3410812,39;49439381,02;0;0;0;0;15593821,93;15143149,14;20664773,37;10072197,7;;0;0;-727200;70220,17;-656979,83;28495,82;0;0;0;0;1695952,27;1695952,27;3420400,36;-13139462,02;1617120,6;E;250;16
31/12/2020;C0806;99;1;18527397,49;0;-60043,22;2874697,24;-12099407,84;0;-825637,94;4318887,13;0;;;;0;0;0;518,52;75653,65;5165,36;2173597,17;0;255566,11;2656280,69;0;1017082,45;478830,22;4036059,52;0;0;0;0;5511737,31;962518,6;217488,93;6256766,98;;1152,03;0;-12531,8;900998,4;889618,63;48307,46;0;0;0;0;0;0;48307,46;-6831046,45;75135,13;E;724;16
31/12/2021;C0806;99;1;49832921,78;0;-61848,81;9442758,23;-20020566,87;0;-3126371;23434118,87;0;;;;0;0;0;339867,67;862068,41;3230,78;16384867,03;0;1969691,96;4832349,44;0;723303,9;3791406,55;22315627,16;0;0;0;0;12935102,47;992329,78;1165286,93;12762145,32;;3409,29;0;-279201,51;1389523,21;1113730,99;265962,23;0;0;0;0;0;74533,52;340495,75;-12232581,16;522200,74;E;724;16
31/12/2020;C0807;99;3;373425,47;0;743,28;84507,37;0;0;0;289661,38;0;;;;0;0;0;0;0;0;0;0;0;248434,94;0;0;0;248434,94;0;0;0;0;25942,42;0;0;25942,42;;0;0;0;0;0;0;0;0;0;0;0;0;0;15284,02;0;E;620;16
31/12/2020;C0807;99;1;26125822,32;0;-103430,1;125619,36;-1381153,18;0;114975,12;24400644,56;0;;;;0;0;0;0;262,44;0;11659478,44;0;375488,15;4409997,4;0;-143107,1;1557241,34;17394336,13;0;0;0;0;7345933,84;829584,66;-3962,04;8179480,54;;0;0;0;102,5;102,5;2921,65;0;0;0;0;0;0;2921,65;-1175933,82;262,44;E;724;16
31/12/2021;C0807;99;1;311948476,9;521,17;345477,48;12772149,36;-12043911,82;-518,69;-1622704,51;289100600,19;0;;;;0;0;0;0;850286,79;547080,74;157671773,16;0;2064225,11;3412794,42;0;220659,86;7896044,81;166695727,42;329988,92;0;0;0;104064318,2;9328605,28;779874,03;112613049,45;;0;0;0;257,37;257,37;1642812,72;0;0;0;0;0;0;1642812,72;9216131,84;850286,79;E;724;16
31/12/2021;C0807;99;3;3390425,03;0;1339,12;868714,67;82310,85;0;0;2605360,33;0;;;;0;0;0;0;0;0;1381896,33;0;0;-206035,41;0;0;0;1175860,92;0;0;0;0;782959,78;0;0;782959,78;;0;0;0;0;0;0;0;0;0;0;0;0;0;646539,63;0;E;620;16
