TRIMESTRE;CLAVE;PT1;PT2;PT3;PT4;PT5;PT6;PT7;PT8;PT9;PT10;PT11;PT12;PT13;PT14;PT15;PT16;PT17;PT18;PT19;PT20;PT21;PT22;PT23;PT24;PT25;PT26;PT27;PT28;PT29;PT30;PT31;PT32;PT33;PT34;PT35;PT36;PT37;PT38;PT39;PT40;PT41;PT42;PT43;PT44;PT45;PT46;PT47;PT48;PT49;PT50;PT51;PT52;PT53;PT54;PT55;PT56;PT57;PT58;PT59;PT60;PT61;PT62;PT63;PT64;PT65;PT66;PT67;PT68;PT69;PT70;PT71;PT72;PT73;PT74;PT75;PT76;PT77;PT78;PT79;PT80;PT81;PT82;PT83;PT84;PT85;PT86;PT87;PT88;moneda;delegacion;TipoDec
31/12/2023;C0697;34368572,83;0;0;0;0;0;167328679,39;2529254,59;4272604,95;0;160526819,85;0;441325175,36;17779247,74;423545927,62;0;0;148106914,08;101874400,48;537335,45;284360,51;252974,94;0;1542330,06;110,85;36439482,48;36439482,48;0;961618,1;0;0;6751636,66;54817,05;6696819,61;0;0;4464845,17;1673459,15;1035431,31;1755954,71;0;25615759,03;6804421,34;18811337,69;1561618,94;0;40992,97;1520625,97;60000;0;0;60000;9153950,44;0;9153950,44;26562389,96;0;0;26562389,96;0;0;858547905,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0708;11147509,7;0;0;0;0;0;0;0;0;0;0;0;181487803,52;7143177,49;174344626,03;0;0;38189511,56;0;264031,86;0;264031,86;0;5012449,4;0;27909221,24;21945713,57;5963507,67;2450115,92;0;0;2553693,14;13398,99;2540294,15;0;0;5182743,01;7103,93;0;5723181,79;-547542,71;85845,99;85845,99;0;1739037,8;1738166,24;0;871,56;10620054,75;0;0;10620054,75;9530304,87;424662,39;9105642,48;16576478,11;0;0;15597988,03;978490,08;0;274559289,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0709;4669678,27;0;0;0;0;0;0;0;0;0;0;0;9637555,83;9637555,83;0;0;0;11365363,68;3000000;0;0;0;0;1400000;4215190,13;993935,77;42023,74;951912,03;1731666,94;0;0;24570,84;0;24570,84;0;0;1725320,94;520699,16;0;1204621,78;0;5592,75;5592,75;0;20198,05;0;0;20198,05;0;0;0;0;669,96;0;669,96;858053,73;0;0;858053,73;0;0;28282433,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0711;0;0;0;0;0;0;0;0;0;0;0;0;15253,12;15253,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15253,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;16
31/12/2023;C0711;59659402,87;185280782,33;12218364,17;0;173062418,16;0;1967813446,37;115215343,19;5993785,39;0;1846604317,79;0;4258125839,84;320924288,34;3937201551,5;0;0;724550225,21;563382944,35;100573125,21;3400118,11;97173007,1;0;0;62137,32;44570729,72;34621774,92;9948954,8;1747,1;672396,77;0;15287144,74;0;15287144,74;0;18289476,45;7633709,69;0;2333871,58;5299838,11;0;28784,43;28784,43;0;3321665,13;0;0;3321665,13;117426155,01;0,01;0;117426155;156810939,8;8107,31;156802832,49;108413833,98;0;26510413,64;81903420,34;0;0;7607354261,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0720;31757077,35;0;0;0;0;0;0;0;0;0;0;0;827549145,81;83865532,69;743683613,12;0;0;135621185,33;0;21527730,65;0;21527730,65;0;0;0;61601507,72;61601507,72;0;7018958,05;0;0;45472988,91;1040424,95;44432563,96;0;5491863,86;29213913,92;4621046,95;0;24592866,97;0;40478502,85;38611601,24;1866901,61;29185795,44;0;0;29185795,44;68904258,04;0;0;68904258,04;13904254;737830,04;13166423,96;99649239,32;0;88689614,37;10668107,97;291516,98;0;1281755235,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0721;5134593,66;0;0;0;0;0;0;0;0;0;0;0;180190237,98;9695950,24;170494287,74;0;0;13784498,77;0;0;0;0;0;0;0;12983734,21;12983734,21;0;731945,44;0;0;68819,12;35254,17;33564,95;0;0;5904359,54;97523,28;0;5806836,26;0;1806197,28;0;1806197,28;284722,62;0;284722,62;0;0;0;0;0;4857653,91;0;4857653,91;35798916,24;0;894637,96;34904278,28;0;0;247761180;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0723;71110,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84777,06;0;0;0;0;0;0;0;84777,06;84777,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17991,52;0;0;17991,52;0;0;173878,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;16
31/12/2023;C0723;63681428,02;164170609,13;154300094;0;9870515,13;0;99566914,5;96212914,5;3354000;0;0;0;1549657902,62;432011777,03;1117646125,59;0;0;812584538,76;173755696,41;297427361,98;0;297427361,98;0;0;35035853,7;274907609,99;154313335,94;120594274,05;2826102;1480090,89;0;27151823,79;36325,76;27115498,03;0;995258,57;291885978,75;10266759,25;0;278535990,77;3083228,73;18306114,74;7918019,58;10388095,16;40981147,74;17768804,03;0;23212343,71;528738240,31;88466,01;0;528649774,3;27735624,39;21572,23;27714052,16;268192078,8;18997097,58;0;249195011,21;-29,99;0;3866495836,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0736;101906184,51;0;0;0;0;0;1853910218,15;0;0;0;1853910218,16;-0,01;1807557869,65;112418463,8;1695139405,85;0;0;91934172,79;0;6070912,06;6070912,05;0,01;0;37000000;0;29370380,8;29370380,8;0;3155974,66;256625,2;0;16080280,07;19148,34;16061131,73;0;4047544,68;56879600,35;0;16804973,27;40074627,08;0;4123158,2;4123158,2;0;7644410,44;0;0;7644410,44;25669233,02;0;0;25669233,02;71409961,38;600584,19;70809377,19;49427163,8;0;0;49384241,8;42922;0;4074509516,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0737;5700156,57;0;0;0;0;0;0;0;0;0;0;0;38788476,05;0;38788476,05;0;0;7271378,96;0;0;0;0;0;0;0;5287096,96;5287096,96;0;794217,98;0;0;1190064,02;40752,08;1149311,94;0;0;16525783,74;8231817,89;0;8293965,85;0;0;0;0;0;0;0;0;14482,98;0;0;14482,98;2324654,53;157633,57;2167020,96;8075023,32;0;0;8075023,32;0;0;78699956,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0744;476599,11;0;0;0;0;0;0;0;0;0;0;0;30215112,81;0;30215112,81;0;0;594410,08;0;0;0;0;0;0;0;46475,66;46475,66;0;508900,09;0;0;39034,33;0;39034,33;0;0;607545,08;0;132276,36;338256,78;137011,94;0;0;0;0;0;0;0;0;0;0;0;661721,99;22768,22;638953,77;509148,75;0;0;415542,17;93606,58;0;33064537,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0754;10824881,3;0;0;0;0;0;375192371,66;0;0;0;365555511,81;9636859,85;929291638,42;41679709,95;887611928,47;0;0;38660123,85;36572246,94;0;0;0;0;0;0;1145736,8;1145736,8;0;825475,41;0;0;116664,7;94547,1;22117,6;200098179,29;0;1566378,79;421881,11;484787,76;659709,92;0;58220,86;58220,86;0;75658,89;0;0;75658,89;0;0;0;0;17167884,24;0;17167884,24;13187257,29;0;0;13187257,29;0;0;1586122594,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0757;19891562,8;0;0;0;0;0;27555946,9;0;27179995,36;375951,54;0;0;593427682,13;28449545,04;564978137,09;0;0;21154394,32;0;0;0;0;0;0;0;18425265,94;18425265,94;0;2511846,72;0;0;217281,66;251,28;217030,38;0;0;9901118,87;0;4676279,1;5224839,77;0;46623,29;46623,29;0;0;0;0;0;1305;0;0;1305;15012865,4;74543,36;14938322,04;15103478,66;535150,78;0;14568327,88;0;0;702094977,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0758;7826244,91;0;0;0;0;0;0;0;0;0;0;0;101675956,46;24669473,34;77006483,12;0;0;32151507,02;0;3092500;0;3092500;0;20000000;0;676942,08;676942,08;0;4048676,73;1876485,85;0;2456902,36;130348,22;2326554,14;0;0;0;0;0;0;0;2280130,98;2280130,98;0;8015840,42;0;0;8015840,42;43971028,32;2236557,41;0;41734470,91;1762662,91;0;1762662,91;1415686,2;0;0;1415686,2;0;0;199099057,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0767;17579400,96;0;0;0;0;0;0;0;0;0;0;0;180600143,1;0;180600143,1;0;0;29755339,33;0;0;0;0;0;0;0;25519513,67;25519513,67;0;124678,17;3865184,19;0;245963,3;15979,78;229983,52;0;0;2266805,58;1712,74;0;2261244,81;3848,03;427955,92;427955,92;0;46954697,41;0;0;46954697,41;3001;0;0;3001;3309466,39;1065702,98;2243763,41;26375344,33;0;0;26375344,33;0;0;307272154,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0771;3997717,62;0;0;0;0;0;1521483,62;1521483,62;0;0;0;0;0;0;0;0;0;8835526,06;0;89546,02;0;0;89546,02;880020;0;3826412,48;2327256,79;1499155,69;550651,95;0;0;3488895,61;0;3488895,61;7229758,46;0;94162,57;11413,98;0;82748,59;0;3829055,64;399251,25;3429804,39;47707,01;0;0;47707,01;0;0;0;0;112815,77;0;112815,77;2702538,5;0;0;2451098,79;251439,71;0;28370765,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0777;36592184,89;0;0;0;0;0;20379876,25;0;0;0;20379876,25;0;181647194,69;98514,26;181548680,43;0;0;3297407,24;0;0;0;0;0;0;0;349484,84;349484,84;0;253253,53;0;0;2694668,87;3544,47;2691124,4;57415317,62;0;730321,07;0;324448,07;405873;0;345168,8;345168,8;0;1800557,33;0;0;1800557,33;102735,7;0;0;102735,7;764755,88;223922,63;540833,25;1845855,76;0;0;1845855,76;0;0;304921375,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0780;3743494,19;0;0;0;0;0;0;0;0;0;0;0;78649374,63;277280,37;78372094,26;0;0;19372892,67;0;0;0;0;0;0;0;8800952,29;8780143,39;20808,9;9499,79;1169345,22;0;9393095,37;2473,91;9390621,46;0;0;42568990,95;31678651,65;0;10890339,3;0;13382,01;13382,01;0;0;0;0;0;1305;0;0;1305;1912950,79;0;1912950,79;19411281,86;122885,89;0;19288395,97;0;0;165673672,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0784;6171824,34;0;0;0;0;0;0;0;0;0;0;0;198598555,17;6297208,07;192301347,1;0;0;5431480,79;0;174917,14;0;174917,14;0;0;0;3830898,28;3825927,51;4970,77;1332536,5;0;0;93128,87;22,56;93106,31;0;0;5294552,56;0;2768911,92;2525640,64;0;0;0;0;971864,16;0;0;971864,16;12500;0;0;12500;3322236,39;71;3322165,39;4875635,28;0;0;4821227,09;54408,19;0;224678648,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0785;5619352,51;0;0;0;0;0;0;0;0;0;0;0;91909715,9;16432728,85;75476987,05;0;0;17774845,96;0;3434212,97;0;3434212,97;0;0;0;11272088,42;11265002,28;7086,14;0;0;0;3068544,57;3689,75;3064854,82;0;0;41584262,08;26638406,65;0;14945855,43;0;15051204,62;231399,53;14819805,09;1565808,27;0;0;1565808,27;13457299,42;0;0;13457299,42;1638582,55;51233,55;1587349;13769230,65;0;0;13769230,65;0;0;202370301,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0789;19421184,44;0;0;0;0;0;174261509,16;0;758781,17;0;173502727,99;0;527796574,14;8565106,32;519231467,82;0;0;81428046,25;0;7269481,94;687637,16;6581844,78;0;49767402,89;0;17988424,45;17983517,4;4907,05;693851,37;0;0;5708885,6;0;5708885,6;0;0;5452614,79;0;769111,62;4683503,17;0;330052,57;187227,67;142824,9;0;0;0;0;584822499,87;555172825,81;0;29649674,06;13085322,09;0;13085322,09;8469378,58;0;0;8469378,58;0;0;1415067181,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0790;14475628,16;0;0;0;0;0;2241448,04;0;0;0;2241448,04;0;497382450,75;67546953,85;429835496,9;0;0;29277609,22;0;11234730,22;9995,38;11224734,84;0;0;0;16337863,91;16337823,16;40,75;693225,23;0;0;1011789,86;65551,87;946237,99;0;0;1108851,61;0;430513,53;678338,08;0;1049037,11;1049037,11;0;3665625,16;3665625,16;0;0;66076998,6;222165,04;0;65854833,56;18508549,48;1013830,52;17494718,96;6844665,81;0;0;6248277,44;596388,37;0;640630863,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0791;921062,68;0;0;0;0;0;0;0;0;0;0;0;23454648,42;2059531,79;21395116,63;0;0;876060,56;0;0;0;0;0;0;0;675252,1;675252,1;0;187895,69;0;0;12912,77;0,01;12912,76;0;0;2369002,65;334076,45;0;2034926,2;0;0;0;0;0;0;0;0;1770379,3;0;0;1770379,3;792853,25;8296,05;784557,2;640166,87;0;0;640166,87;0;0;30824173,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0793;2292756,36;0;0;0;0;0;1033340;0;0;1033340;0;0;957603,64;957603,64;0;0;0;3325276,32;0;0;0;0;0;2000000;0;618730,12;618668,76;61,36;405946;0;0;300600,2;0;300600,2;1000000;0;814613,58;0;435704,96;378908,62;0;2922032,37;1004267,99;1917764,38;157874,53;0;107007,29;50867,24;0;0;0;0;0;0;0;354386,04;0;0;354386,04;0;0;12857882,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0794;32636430,34;-0,4;0;-0,4;0;0;4150224,04;2149236,3;0;0;2000987,74;0;739530326,77;209278797,56;530251529,21;0;0;89461174,55;32001022,61;186546,59;186546,59;0;0;26896581,99;-0,01;25759467,45;25660597,06;98870,39;2638740,99;135075,36;0;1843739,57;21,2;1843718,37;0;0;36077200,61;1047169,38;0;34165132,29;864898,94;189055115,44;64160153,76;124894961,68;475915,64;0;0;475915,64;99451692,51;4023372,1;0;95428320,41;30563116,93;1040386,28;29522730,65;37905097,82;0;0;37905097,82;0;0;1259306294,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0795;17985746,58;0;0;0;0;0;0;0;0;0;0;0;364012481,74;0;364012481,74;0;0;87149441,94;0;0;0;0;0;0;0;71024449,35;50479737,26;20544712,09;9956160,34;6085382,87;0;83449,38;83449,38;0;0;0;19279721,55;0;1557312,91;17722408,64;0;0;0;0;439516227,24;65886075,79;0;373630151,45;587500;587500;0;0;11443619,74;0;11443619,74;51162845,25;0;24296214,35;26866630,9;0;0;991137584,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0796;16504431,03;0;0;0;0;0;0;0;0;0;0;0;242487012,61;0;242487012,61;0;0;87094714,09;0;0;0;0;0;0;0;75192137,18;55403963,48;19788173,7;9162579,47;0;0;2739997,44;752810,14;1987187,3;0;0;174732059,59;94029622,1;0;17820664,01;62881773,48;0;0;0;149067192,88;0;0;149067192,88;587500;587500;0;0;7696721,88;0;7696721,88;105730184,13;0;33126373,49;72603810,64;0;0;783899816,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0797;1122840,9;0;0;0;0;0;0;0;0;0;0;0;15578752,62;0;15578752,62;0;0;3243868,68;0;0;0;0;0;0;0;2430533,13;2430533,13;0;770277,3;0;0;43058,25;27821,45;15236,8;0;0;3259130,55;0;2025998,55;1233132;0;32469,88;32469,88;0;816846,09;0;809839,96;7006,13;0;0;0;0;470538,78;3094,19;467444,59;2145071,24;0;0;2144641,62;429,62;0;26669518,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0801;11458705,29;0;0;0;0;0;0;0;0;0;0;0;3892548,02;0;3892548,02;0;0;32045191,17;0;0;0;0;0;20000000;0;10388190,82;8793734,41;1594456,41;1417597,4;0;0;239402,95;220684,96;18717,99;0;0;1582480,63;0;178731;1403749,63;0;2691,3;2691,3;0;317949,85;0;0;317949,85;0;0;0;0;13850,22;0;13850,22;4185444,81;0;184937,53;4000507,28;0;0;53498861,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0802;4274135,57;0;0;0;0;0;0;0;0;0;0;0;28818854,72;1848206,6;26970648,12;0;0;67568353,61;0;0;0;0;0;1282085,93;0;965648,04;965648,04;0;577035,42;59952591,22;0;4790993;1130,26;4789862,74;0;0;30996412,72;4288796,73;0;26707615,99;0;36228,9;36228,9;0;2330524,53;1172733,44;0;1157791,09;24000;0;0;24000;1736011,19;1321679,11;414332,08;6999350,34;0;0;6998769,16;581,18;0;142783871,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0803;1100107,22;0;0;0;0;0;0;0;0;0;0;0;8375674,37;999834,38;7375839,99;0;0;1653237,82;0;208062,59;0;208062,59;0;0;0;810054,73;810054,73;0;488739,14;108622,8;0;37758,56;253,52;37505,04;2813472,97;0;762766,67;0;250180,25;443163,53;69422,89;2806454,73;0;2806454,73;93842,1;0;0;93842,1;0;0;0;0;29150,28;0;29150,28;156967,07;0;0;156599,87;367,2;0;17791673,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0804;5198284,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1645915,18;0;31884,9;0;0;31884,9;0;0;1221367,01;1221367,01;0;0;0;0;392663,27;2,1;392661,17;0;0;4806343,87;2201450,17;0;2604893,7;0;33693,74;33693,74;0;3523,13;0;0;3523,13;0;0;0;0;0;0;0;0;0;0;0;0;0;11687760,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0805;19182417,84;100540099,24;100540099,24;0;0;0;0;0;0;0;0;0;234871945,95;0;234871945,95;0;0;166076466,2;0;0;0;0;0;5000000;0;122573709,93;1414594,01;121159115,92;17450665,59;0;0;21052090,68;40293,34;21011797,34;0;0;613520241,28;200028115,43;0;413492125,85;0;131975,9;131975,9;0;10194547,39;0;0;10194547,39;0;0;0;0;2367984,68;0;2367984,68;44719670,86;0;0;44648032,06;71638,8;0;1191605349,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0806;6057052,41;0;0;0;0;0;0;0;0;0;0;0;94574820,68;12376797,79;82198022,89;0;0;24847504,16;0;8608;0;8608;0;0;0;23681538,83;17235578,34;6445960,49;185965,54;0;0;971391,79;95,05;971296,74;0;0;8974682,91;4144822,82;0;4829860,09;0;5625,67;5625,67;0;11989716,57;0;0;11989716,57;2565711,59;1174800;0;1390911,59;9124025,52;122022,59;9002002,93;7986249,08;0;0;7986249,08;0;0;166125388,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0807;3685906,45;0;0;0;0;0;0;0;0;0;0;0;373198546,72;0;373198546,72;0;0;94260360,85;6800000;58196774,68;0;58196774,68;0;0;0;28411041,78;25047098,67;3363943,11;646120,88;24060,98;0;182362,53;6125,52;176237,01;0;0;16477177,54;4779525,79;0;1308990,14;10388661,61;951775;951775;0;371589596,34;0;0;371589596,34;1935067;0;0;1935067;7883516,9;0;7883516,9;60955054,75;0;0;60617947,22;337107,53;0;930937001,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0808;7515209,99;0;0;0;0;0;3042813,6;3042813,6;0;0;0;0;44468810;0;44468810;0;0;324192,64;0;0;0;0;0;0;0;20696,26;14829,68;5866,58;0;183310,51;0;120185,87;46012,03;74173,84;0;0;17067261,48;11675526,58;0;5391734,9;0;167248,2;167248,2;0;7317623,14;0;0;7317623,14;0;0;0;0;5074659,31;0;5074659,31;19861879,94;0;0;19859692,4;2187,54;0;104839698,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0809;9533160,19;0;0;0;0;0;0;0;0;0;0;0;66406365,23;6430463,68;59975901,55;0;0;5266988,33;789821,65;37245,7;0;37245,7;0;0;0;4143744,02;4143744,02;0;0;0;0;296176,96;0;296176,96;113416010,38;0;264309,54;7212,7;48104,84;208992;0;14540410,21;392598,49;14147811,72;408774,76;0;0;408774,76;935766;0;0;935766;916743,52;23518,02;893225,5;2679257,03;0;77145,27;2602111,76;0;0;214367785,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0810;22040677,85;551583;0;0;551583;0;0;0;0;0;0;0;47487090,43;29717330,45;17769759,98;0;0;55909473,74;0;0;0;0;0;1257500;0;53923920,19;42116804,81;11807115,38;0;0;0;728053,55;787208,34;-59154,79;0;0;23431858,86;18714302,94;0;4717555,92;0;60666,44;60666,44;0;1358273,06;0;0;1358273,06;0;0;0;0;18154,74;0;18154,74;49273216,53;0;7190390,65;42082825,88;0;0;200130994,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;C0810;17948079,5;0;0;0;0;0;0;0;0;0;0;0;25757849,33;15330078,84;10427770,49;0;0;20405166,7;0;0;0;0;0;0;0;19188319,04;13562603,77;5625715,27;0;0;0;1216847,66;0;1216847,66;0;0;4692616,95;2050766,06;0;2641850,89;0;0;0;0;401467,25;0;0;401467,25;0;0;0;0;16,03;0;16,03;39973204,24;0;0;39973204,24;0;0;109178400;;;;;;;;;;;;;;;;;;;;;;;;;;;;826;16
31/12/2023;C0811;1011935,51;0;0;0;0;0;0;0;0;0;0;0;8274428,37;0;8274428,37;0;0;401262,96;0;0;0;0;0;0;0;398284,78;398284,78;0;0;0;0;2978,18;0;2978,18;0;0;22759,52;0;0;0;22759,52;3289548,86;0;3289548,86;246598;0;0;246598;0;0;0;0;287,1;0;287,1;239543,09;0;0;239543,09;0;0;13486363,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;E0223;3667505,16;0;0;0;0;0;0;0;0;0;0;0;54449098,48;0;54449098,48;0;0;1139697,86;0;0;0;0;0;0;0;833902,36;833902,36;0;0;0;0;305795,5;0;305795,5;0;0;39696883,77;25492450,46;0;14204433,31;0;144054,21;144054,21;0;78865,19;0;0;78865,19;0;0;0;0;1792,85;0;1792,85;3695764,6;0;0;3695764,6;0;0;102873662,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;18
31/12/2023;E0253;5602152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12590565;0;10740644;0;10740644;0;0;0;1839567;0;1839567;0;0;0;10354;0;10354;0;0;3030322,8;1540696,58;0;1489626,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;299981;0;299981;0;0;0;21523020,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;18
31/12/2023;M0046;2152723,06;0;0;0;0;0;0;0;0;0;0;0;2594146,9;1387057,84;1207089,06;0;0;5076673,53;0;0;0;0;0;1700000;0;2386523,91;2374832,78;11691,13;630877,33;134110,44;0;225161,85;0;225161,85;0;0;10873762,2;1592544,27;0;9281217,93;0;3219871,09;1560475,36;1659395,73;236380,07;0;0;236380,07;0;0;0;0;195764,2;179063,56;16700,64;216332,17;0;0;226054,37;-9722,2;0;24565653,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;M0050;43553507,29;9073391,86;9073391,86;0;0;0;0;0;0;0;0;0;356104811,41;67722424,51;288382386,9;0;0;134485107,75;0;21773121,71;0;21769388,01;3733,7;18973692,76;40933,51;79609711,88;70012847,64;9596864,24;1567788,5;1445796,35;0;11074063,04;291404;10782659,04;0;0;29413070,07;5563517,68;193364,85;23656187,54;0;105381658,08;18368144,23;87013513,85;32969551,75;43952,8;40959,26;32884639,69;49835416,56;6008913,87;0;43826502,69;5200640,38;12020,09;5188620,29;48134524,26;8933,8;3749563,4;43911955,31;464071,75;0;814151679,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;M0083;104993407,37;1866336,91;0;0;1866336,91;0;1569092971,41;1468686405,61;0;2973202,5;97433363,3;0;2768076264,96;1290407020,95;1477669244,01;0;0;683574280,74;79120654,18;2809260,89;34540,08;2774720,81;0;214439845,01;0;168905538,31;168905538,31;0;1182176,3;72671,9;0;217044134,15;0;217044134,15;0;0,01;100044386,3;28212906,23;2847963,2;68983516,87;0;942722256,75;121125015,44;821597241,31;107085169,63;0;0;107085169,63;2691449015,84;0;0;2691449015,84;170644449,67;68812681,89;101831767,78;62702803;0;0;59872558,73;2830244,27;0;9202251342,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;M0084;10892191,54;0;0;0;0;0;0;0;0;0;0;0;70926286,13;11777793,63;59148492,5;0;0;12146527,8;0;0;0;0;0;0;0;10403099,82;8760551,2;1642548,62;202102,28;0;0;1541325,7;1979,31;1539346,39;0;0;7013932,06;3020685,97;0;3991527,08;1719,01;19421165,35;15040635,91;4380529,44;278581,27;0;0;278581,27;0;0;0;0;1814123,2;1338389,19;475734,01;4502200,9;0;0;4134739,28;367461,62;0;126995008,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;M0102;2425362,09;0;0;0;0;0;0;0;0;0;0;0;10641509,79;10641509,79;0;0;0;2424806,51;0;60179,99;0;60179,99;0;0;18025,6;1787576,95;1785626,95;1950;285669,83;237803,04;0;35551,1;0;35551,1;12740741,44;0;10071711,73;5476392,67;0;4595319,06;0;3360987,05;2032906,42;1328080,63;228628,65;0;108672,37;119956,28;371484,52;0;0;371484,52;4051,65;0;4051,65;2973630,86;0;0;2729638,14;243992,72;0;45242914,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;M0107;7329132,67;0;0;0;0;0;0;0;0;0;0;0;338935,99;338935,99;0;0;0;9453166,28;0;79509,85;0;0;79509,85;0;439625,96;2693215,69;2581793,55;111422,14;2078873,6;2385529,98;0;1776411,2;601,7;1775809,5;12257022,17;0;3983897,46;1260260,05;0;2723637,41;0;2662716,88;1665739,37;996977,51;460835,45;0;0;460835,45;5473917,9;0;0;5473917,9;155671,13;139594,12;16077,01;4020012,8;0;0;4020012,8;0;3310224,94;49445533,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2023;M0124;4016811,12;0;0;0;0;0;0;0;0;0;0;0;1102365,77;907580,46;194785,31;0;0;5338599,95;0;0;0;0;0;1600000;0;86411,64;86411,64;0;2669847,62;301047,1;0;681293,59;0;681293,59;0;0;0;0;0;0;0;557888,07;166970,45;390917,62;0;0;0;0;0;0;0;0;103643,06;100180,61;3462,45;6347068,33;0;0;6347068,33;0;0;17466376,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
