TRIMESTRE;CLAVE;PT1;PT2;PT3;PT4;PT5;PT6;PT7;PT8;PT9;PT10;PT11;PT12;PT13;PT14;PT15;PT16;PT17;PT18;PT19;PT20;PT21;PT22;PT23;PT24;PT25;PT26;PT27;PT28;PT29;PT30;PT31;PT32;PT33;PT34;PT35;PT36;PT37;PT38;PT39;PT40;PT41;PT42;PT43;PT44;PT45;PT46;PT47;PT48;PT49;PT50;PT51;PT52;PT53;PT54;PT55;PT56;PT57;PT58;PT59;PT60;PT61;PT62;PT63;PT64;PT65;PT66;PT67;PT68;PT69;PT70;PT71;MONEDA;delegacion;TipoDec
31/12/2016;C0654;0;0;79440331,23;0;6943763,4;6513744,29;53478,7;6270071,57;190194,02;1184186,87;0;0;0;0;64798636,67;411959,43;0;64386677,24;0;588333478,46;0;0;543272985,32;15259317,52;0;521680418,39;6333249,41;44558553,52;501939,62;0;0;0;0;0;0;14308971,28;0;14308971,28;29037083,61;0;29037083,61;0;0;0;711119864,58;108437924,31;42070000;42070000;0;0;57283979,79;54919380,8;0;2364598,99;0;0;0;0;0;15481598,46;6397653,94;0;15536405,46;36589847,51;0;0;-21053442,05;0;0;123974329,77;835094194,35;;724;16
31/12/2017;C0654;0;0;103642648,3;0;6423820,66;7070264,16;132948,97;6665378,48;271936,71;1527640,54;0;0;0;0;88620922,94;470732,08;0;88150190,86;0;560595675,93;0;0;512237683,46;16135593,96;0;489834422,69;6267666,81;47901195,11;456797,36;0;0;0;0;0;0;12798554,16;0;12798554,16;28633294,62;0;28633294,62;0;0;0;705670173,01;117733970,14;42070000;42070000;0;0;65798858,94;63434259,95;0;2364598,99;0;0;0;0;0;15853148,84;5988037,64;0;13917179,73;32517312,07;0;0;-18600132,34;0;0;131651149,87;837321322,88;;724;16
31/12/2018;C0654;0;0;105580334,25;0;5919633,22;7679930,01;506273,55;7051722,02;121934,44;2097707,82;0;0;0;0;89883063,2;461202,04;0;89421861,16;0;530181258,7;0;0;479003716,82;16788097;0;457019771,89;5195847,93;50757436,89;420104,99;0;0;0;0;0;0;10091148,98;0;10091148,98;18599189,2;0;18599189,2;0;0;0;664451931,13;129677794,73;42070000;42070000;0;0;75310748,24;72946149,25;0;2364598,99;0;0;0;0;0;19217143,99;6920097,5;0;10710224,52;24396357;0;0;-13686132,48;0;0;140388019,25;804839950,38;;724;16
31/12/2019;C0654;0;0;105663209,04;0;5418784,32;7533543,17;192035,52;7224068,8;117438,85;2525393,92;0;0;0;0;90185487,63;498459,22;0;89687028,41;0;507569517;0;0;460432885,45;17297295,47;0;438118476,43;5017113,55;46622324,13;514307,42;0;0;0;0;0;0;12673389,83;0;12673389,83;27529470,04;0;27529470,04;0;0;0;653435585,91;142280608,94;42070000;42070000;0;0;86841034,63;84476435,64;0;2364598,99;0;0;0;0;0;20861597,18;7492022,87;0;16736190,89;32217037,13;0;0;-15480846,24;0;0;159016799,83;812452385,74;;724;16
31/12/2020;C0654;0;0;25347498,6;0;4935258,32;8038410,61;508743,7;7418371,34;111295,57;1335141,62;0;0;0;0;11038688,05;495052,95;7979064,46;2564570,64;0;491603924,96;0;0;436416904,08;17613487,18;0;414462265,38;4341151,52;54680972,01;506048,87;0;0;0;0;0;0;13476083,99;0;13476083,99;27118163,85;0;27118163,85;0;0;0;557545671,4;156846598,04;42070000;42070000;0;0;99357992,94;96993393,95;0;2364598,99;0;0;0;0;0;23181136,43;7762531,33;0;18728955,54;33997818,5;0;0;-15268862,96;0;0;175575553,58;733121224,98;;724;16
31/12/2021;C0654;0;0;24973055,8;0;4468126,47;7898057,88;326289,56;7462035,88;109732,44;0;0;0;0;0;12606871,45;466549,93;10588361,85;1551959,67;0;469356957,66;0;0;405907678,65;16752782,4;0;385266957,22;3887939,03;63034278,41;415000,6;0;0;0;0;0;0;9541389,23;0;9541389,23;25974312,4;0;25974312,4;0;0;0;529845715,09;133158737,39;42070000;42070000;0;0;73266674,8;70902075,81;0;2364598,99;0;0;0;0;0;28225210,99;10403148,4;0;7126437,78;22557347,01;0;0;-15430909,23;0;0;140285175,17;670130890,26;;724;16
31/12/2016;C0668;0;0;23320132,78;0;15182800,51;1258863,81;0;0;1258863,81;2358404,12;19743,99;0;0;0;4500320,35;623242,15;2598837,26;1278240,94;0;49195044,31;36816176,12;0;0;0;0;0;0;11280085,66;1098782,53;0;1280788,74;956170,61;324618,13;0;0;1401471,62;919771,08;481700,54;724967,71;0;0;724967,71;0;0;75922405,16;24821687,36;3612000;3612000;0;0;17099476,26;722400;0;16377076,26;0;0;0;0;0;4110211,1;0;0;1356331,4;1356331,4;0;0;0;0;0;26178018,76;102100423,92;;724;16
31/12/2017;C0668;0;0;25535166,09;0;19014672,27;2543506,91;0;0;2543506,91;1512627,65;0;0;0;0;2464359,26;345619,36;0;2118739,9;0;62641825,06;43991496,67;0;0;0;0;0;0;17092387,8;1557940,59;0;1354073,84;956170,61;397903,23;0;0;825168,22;394282,61;430885,61;1289573,6;1289573,6;0;0;0;0;91645806,81;32999780,64;4163790,19;4163790,19;0;3448230,39;21152655,56;722400;0;20430255,56;0;0;0;0;0;4235104,5;0;0;1255912,48;1255912,48;0;0;0;0;0;34255693,12;125901499,93;;724;16
31/12/2018;C0668;0;0;43824043,84;0;32226357,42;4983409,94;0;0;4983409,94;3260827,83;45803,64;0;0;0;3307645,01;483781,62;0;2823863,39;0;68706789,73;45927561,47;0;0;0;0;0;0;21097560,91;1681667,35;0;1402335,84;956170,61;446165,23;0;0;1064333,59;691032,77;373300,82;2067971,18;2067971,18;0;0;0;0;117065474,18;37745115,33;4163790,19;4163790,19;0;3448230,39;25387760,06;832758,04;0;24555002,02;0;0;0;0;0;4745334,69;0;0;1047976,39;1047976,39;0;0;0;0;0;38793091,72;155858565,9;;724;16
31/12/2016;C0676;0;0;60549823,4;0;2070217,96;2119115,56;0;1436551,57;682563,99;722000;0;0;8398693,41;0;47239796,47;11777459,75;18553362,64;16908974,08;0;330443695,01;273265089,01;4503117;0;0;0;0;0;52675489;0;0;13854549,68;0;0;0;13854549,68;6814655,46;2878838,85;3935816,61;0;0;0;0;0;0;411662723,55;288519410,64;254195476,59;304175545,96;49980069,37;0;133791735,5;16866180,44;0;116925555,06;0;-29830814,76;0;29830814,76;0;-69636986,69;0;0;-13297178,41;626229,32;0;-13923408,01;0;0,28;0;275222232,23;686884955,78;;724;16
31/12/2017;C0676;0;0;42206223,91;0;399988,83;1034286,18;0;468996,58;565289,6;6343000;0;0;0;0;34428948,9;12538410,19;4968292,9;16922245,81;0;380469660,48;310296405,67;8266158;0;0;0;0;0;61907096,81;0;0;9233420,73;0;0;0;9233420,73;3207018,86;1516,27;3205502,59;1025064,81;1025064,81;0;0;0;0;436141388,79;298911605,03;334175540,46;354175540,9;20000000,44;0;133807230,01;16866180,43;0;116941049,58;0;-100673928,86;0;100673928,86;0;-68397236,58;0;0;-14233512,2;448430,99;0;-14681943,19;0;0;0;284678092,83;720819481,62;;724;16
31/12/2018;C0676;0;0;46700976,89;0;15176,48;1364324,34;0;934615,52;429708,82;4587067,05;0;0;0;0;40734409,02;13180943,53;12209198,45;15344267,04;0;419405956,68;340114538,21;12141963;0;0;0;0;0;67149455,47;0;0;12276616,8;0;0;0;12276616,8;2116753,82;479571,94;1637181,88;24055,46;24055,46;0;0;0;0;480524359,65;305487344,18;365175542,5;385175542,94;20000000,44;0;133800593,97;16866180,43;0;116934413,54;0;-173046323,9;0;173046323,9;0;-20442468,39;0;0;-18721695,16;-3285936,16;0;-15435758,81;0;-0,19;0;286765649,02;767290008,67;;724;16
31/12/2019;C0676;0;0;122865575,04;10000000;0;1689057,43;0;1520524,16;168533,27;58316041,26;0;0;0;0;52860476,35;19622797,31;20799376,73;12438302,31;0;430374336,21;346410852,28;12929885,57;0;0;0;0;0;71033598,36;0;0;31267589,14;0;0;0;31267589,14;6428654,51;493057,89;5935596,62;53009519,72;53009519,72;0;0;0;0;643945674,62;187536220,91;365175542,48;385175542,92;20000000,44;0;133677286,64;16866180,43;0;116811106,21;0;-198540252,68;0;198540252,68;0;-112776355,53;0;0;-14721861,86;1265313,2;0;-15987174,73;0;-0,33;0;172814359,05;816760033,67;;724;16
31/12/2020;C0676;0;0;63965273,01;10000694,44;0;1219562,02;0;1162310,81;57251,21;21436995,34;0;0;42490,08;0;31265531,13;9795232,68;11117050;10353248,45;0;305219593,29;255531044,74;7835864,91;0;0;0;0;0;41852683,64;0;0;30336008,22;0;0;0;30336008,22;5075049,5;170162,4;4904887,1;41361101,39;41361101,39;0;0;0;0;445957025,41;177764064,15;170670040,48;190670040,92;20000000,44;0;16866180,43;16866180,43;0;0;0;-438161,62;0;438161,62;0;-9333995,14;0;0;-14601615,32;2222120,56;0;-16823736,42;0;0,54;0;163162448,83;609119474,24;;724;16
31/12/2021;C0676;0;0;29970948,99;0;0;2472674,42;0,12;2472674,3;0;1431221,31;0;0;27126,89;0;26039926,37;5565910;14393548,6;6080467,77;0;224634700,32;173662278,34;8360553,59;0;0;0;0;0;42611868,39;0;0;16506236,37;0;0;0;16506236,37;4412278,61;1151080,31;3261198,3;1622727,53;1622727,53;0;0;0;0;277146891,82;154889591,99;170670040,48;190670040,92;20000000,44;0;16970830,95;16866180,43;0;104650,52;0;-9878942,58;0;9878942,58;0;-22872336,86;0;0;-17420058,27;481625,54;0;-17901683,95;0;0,14;0;137469533,72;414616425,54;;724;16
31/12/2016;C0677;0;0;17310125,95;0;0;2937293,25;6890,37;2930402,88;0;1043581,15;0;0;0;0;13329251,55;877215,4;11101468,1;1350568,05;0;1911058118,04;0;0;1885680807,25;1387458,87;0;1874809671,11;9483677,27;20639486,01;4737824,78;0;5381,11;0;0;0;5381,11;41425964,75;0;41425964,75;248068721,95;42851,11;248025870,84;0;0;0;2217868311,8;206886738,3;102044180,7;102044180,7;0;1717,3;78657304,92;20408836,14;0;58248468,78;0;0;0;0;0;26183535,38;0;0;96299442,04;269917551,64;0;0;-173618109,6;0;0;303186180,34;2521054492,14;;724;16
31/12/2017;C0677;0;0;2946433,94;0;0;245267,27;26440,92;218826,35;0;684253,79;0;0;0;0;2016912,88;856107,59;0;1160805,29;0;1948969858,99;0;0;1928654336,58;1243623,36;0;1918857153,53;8553559,69;16489778,36;3825744,05;0;0;0;0;0;0;47772946,98;1051153,83;46721793,15;164812692,04;15370,88;164797321,16;0;0;0;2164501931,95;170880297,82;102044180,7;102044180,7;0;1717,3;53281171,2;20408836,14;0;32872335,06;0;0;0;0;0;15553228,62;0;0;139731968,22;263329959,1;0;0;-123597990,88;0;0;310612266,04;2475114197,99;;724;16
31/12/2018;C0677;0;0;4897807,31;0;0;237177,84;41104,61;196073,23;0;609512,03;0;0;0;0;4051117,44;1185132,75;0;2865984,69;0;1911567195,18;0;0;1890768341,4;1111543,49;0;1882179982,27;7476815,64;17283626,41;3515227,37;0;0;0;0;0;0;43221026,08;0;43221026,08;147852830,73;14647,68;147838183,05;0;0;0;2107538859,3;178904399,11;102044180,7;102044180,7;0;1717,3;68834399,82;20408836,14;0;48425563,68;0;0;0;0;0;8024101,29;0;0;128851143,45;239729780,75;0;0;-110878637,3;0;0;307755542,56;2415294401,86;;724;16
31/12/2019;C0677;0;0;4285286,11;0;0;238943,69;67059,56;171884,13;0;724690,1;0;0;0;0;3321652,32;1030494,25;0;2291158,07;0;1887316477,96;0;0;1869135109,76;1005267,81;0;1861088750,76;7041091,19;15216564,18;2964804,02;0;0;0;0;0;0;106243440,31;0;106243440,31;193757519,34;309684,7;193447834,64;0;0;0;2191602723,72;190245064,44;102044180,7;102044180,7;0;1717,3;68834399,82;20408836,14;0;48425563,68;0;8024101,29;8024101,29;0;0;11340665,33;0;0;170181422,13;315267298,12;0;0;-145085875,99;0;0;360426486,57;2552029210,29;;724;16
31/12/2020;C0677;0;0;99451113,79;0;0;250540,3;94356,16;156184,14;0;598193,72;0;0;0;0;98602379,77;1380166,73;0;97222213,04;0;1826695693,98;0;0;1808302960,28;906504,45;0;1801351105,1;6045350,73;15575297,82;2817435,88;0;0;0;0;0;0;116067645,61;833249,16;115234396,45;203299299,41;61763,39;203237536,02;0;0;0;2245513752,79;191541074,07;102044180,7;102044180,7;0;1717,3;60199166,44;20408836,14;0;39790330,3;0;0;0;0;0;29296009,63;0;0;192117410,85;343358805,21;1186757,67;0;-152428152,03;0;0;383658484,92;2629172237,71;;724;16
31/12/2021;C0677;0;0;5025126,09;0;0;255574,58;113276,61;142297,97;0;822607,38;0;0;0;0;3946944,13;823512,6;0;3123431,53;1088754,33;1780001027,03;0;0;1761601255,83;840593,82;0;1755058872,55;5701789,46;16190429,96;2209341,24;0;0;0;0;0;0;80150587,78;487019,42;79663568,36;147772608,42;104181,6;147668426,82;0;0;0;2014038103,65;212025108,06;102044180,7;102044180,7;0;1717,3;89495176,07;20408836,14;0;69086339,93;0;0;0;0;0;20484033,99;0;0;114142120,38;230009310,12;-5115869,61;0;-110751320,13;0;0;326167228,44;2340205332,09;;724;16
31/12/2016;C0679;0;0;1101359,63;0;202,28;601386,18;28776,99;174705,25;397903,94;63168,69;56,28;0;0;0;436546,2;113952,38;0;322593,82;0;9602922,68;2471030,86;0;0;0;0;0;0;4670808,18;0;2461083,64;161724,87;0;101724,87;0;60000;227349,57;0;227349,57;144392,24;0;0;0;144392,24;0;11237748,99;38882504,52;9054485,7;9054485,7;0;0;29175080,02;1810897,14;0;27364182,88;0;0;0;0;0;652938,8;0;0;666461,07;666461,07;0;0;0;0;0;39548965,59;50786714,58;;724;16
31/12/2017;C0679;0;0;7247587,34;0;0;558985,82;20532,54;187696,17;350757,11;81882,46;0;0;0;0;6606719,06;77509,04;6233395,02;295815;0;3554598,22;319251,24;0;0;0;0;0;0;3235346,98;0;0;74498,44;0;74498,44;0;0;1188346,62;1029384,5;158962,12;268880,9;0;0;0;268880,9;0;12333911,52;43594068,47;9054485,7;9054485,7;0;0;29833132,55;1810897,14;0;28022235,41;0;0;0;0;0;4706450,22;0;0;429200,35;429200,35;0;0;0;0;0;44023268,82;56357180,34;;724;16
31/12/2016;C0682;0;0;2885454,63;0;2362361,79;49906,02;20134,93;17360,45;12410,64;103458,15;0;0;0;0;369728,67;74199,65;6992,09;288536,93;0;6014139,23;1283919,02;559590,09;0;0;0;0;0;4160910,15;0;9719,97;50916,44;0;4680,47;41289;4946,97;297243,71;0;297243,71;0;0;0;0;0;0;9247754,01;8887616,56;9101135;9101135;0;0;765891,61;74450;39332,43;652109,18;0;0;0;0;0;-935992,04;43418,01;0;-15262,54;-15262,54;0;0;0;0;0;8872354,02;18120108,03;;724;16
31/12/2017;C0682;0;0;4409390,85;0;1894417,91;82013,95;29363,48;32400,88;20249,59;195407,48;0;0;0;0;2237551,51;68380,49;168539;2000632,02;0;6023224,5;1430537,92;437551,95;0;0;0;0;0;3909306,91;0;245827,72;44963,58;0;4680,47;40283,11;0;359259,4;0;359259,4;2568316,33;2560177,18;0;0;8139,15;0;13405154,66;7281679,35;9101135;9101135;0;0;805222,34;74450;67753,33;663019,01;0;-979410,05;0;979410,05;0;-1605937,21;39330,73;0;43964,22;43964,22;0;0;0;0;0;7325643,57;20730798,23;;724;16
31/12/2018;C0682;0;0;4315035,44;0;1689381,48;335181,34;77643,34;208610,42;48927,58;237989,67;0;0;0;0;2052482,95;203169,28;51216;1798097,67;0;8224487,46;1742980,63;257369,26;0;0;0;0;0;4042443,86;0;2181693,71;60866,71;0;4680,47;56186,24;0;406253,64;0;406253,64;1964110,6;1960177,18;0;0;3933,42;0;14970753,85;9790843;14101156;19101177;5000021;0;853859,61;74450;116390,6;663019,01;0;-2624677,99;0;2624677,99;0;-2490857,35;48637,27;0;133178,35;133178,35;0;0;0;0;0;9924021,35;24894775,2;;724;16
31/12/2019;C0682;0;0;5038680,35;0;1459262,96;373295,86;63716,58;305657,78;3921,5;351666,6;9310,67;0;0;0;2845144,26;124340,11;56670;2664134,15;0;12880335,44;1976819,31;485771,74;0;0;0;0;0;6057870,34;0;4359874,05;59585,28;0;4680,47;54904,81;0;453094,56;0;453094,56;1614576,07;1607000;0;0;7576,07;0;20046271,7;12754756,45;19101177;19101177;0;0;881789,41;74450;59352,77;747986,64;0;-5164172,61;0;5164172,61;0;-2030298,27;33739,08;0;90845,3;90845,3;0;0;0;0;0;12845601,75;32891873,45;;724;16
31/12/2020;C0682;0;0;4452725,9;0;1383194,05;438577,75;89913,74;338356,53;10307,48;452313,12;0;0;0;0;2178640,98;62478,61;98116,81;2018045,56;0;15289397,24;2042433,71;261373,53;0;0;0;0;0;6434823,12;0;6550766,88;115241,53;0;4680,47;29646,15;80914,91;492219,9;0;492219,9;13641,79;0;0;0;13641,79;0;20363226,36;10286521,61;14254048;14254048;0;0;3524920,67;74450;71668,74;3378801,93;0;0;0;0;0;-7468286,84;24160,22;0;94949,03;94949,03;0;0;0;0;0;10381470,64;30744697;;724;16
31/12/2021;C0682;0;0;3240440,61;0;1347742,15;109412,04;37001,02;53220,28;19190,74;609820,7;0;0;0;0;1173465,72;56637,81;196722,1;920105,81;0;16643929,16;1988741,94;328324,32;0;0;0;0;0;5995662,53;0;8331200,37;33915,09;0;4680,47;29234,62;0;31022,06;0;31022,06;8862,95;8862,95;0;0;0;0;19958169,87;8471637,68;10000073;10000073;0;0;321664,98;74450;25659,13;221555,85;0;0;0;0;0;-1814883,93;35216,37;0;1581,2;1581,2;0;0;0;0;0;8473218,88;28431388,75;;724;16
31/12/2016;C0683;0;0;7895555,22;0;2528381,12;4303042,59;783,03;3828639,57;473619,99;336463,8;26223,81;0;0;0;701443,9;188955,38;0;512488,52;0;434342482,15;0;0;421745788,58;9315611,77;0;412075267,15;354909,66;12543032,14;53661,43;0;0;0;0;0;0;12347129,75;1160636,95;11186492,8;4995378,87;381713,43;4613664,21;0;1,23;0;459580545,99;45631539,37;30684895,02;41955000;11270104,98;400724,82;11025887,5;5954400,63;0;5071486,87;0;0;0;0;0;3520032,03;0;0;24777963,3;28099801,51;0;0;-3321838,21;0;0;70409502,67;529990048,66;;724;16
31/12/2017;C0683;0;0;8549972,65;0;2602766,3;4756982,22;1224,72;4268205,08;487552,42;353074,28;26223,81;0;0;0;810926,04;149926,07;0;660999,97;0;457600289,6;0;0;443692880,45;9721094,75;0;433645786,01;325999,69;13872090,79;35318,36;0;0;0;0;0;0;10131440,12;687134,32;9444305,8;4180426,73;375118,85;3805304,37;0;3,51;0;480462129,1;44888802,12;30684895,02;41955000;11270104,98;400724,82;11377890,7;6306403,83;0;5071486,87;0;0;0;0;0;2425291,58;0;0;20581064,93;23320884,05;0;0;-2739819,12;0;0;65469867,05;545931996,15;;724;16
31/12/2018;C0683;0;0;8403405,97;0;2266122,1;5495581,98;2426,93;5004712,98;488442,07;224436,58;26223,81;0;0;0;391041,5;156239,9;0;234801,6;0;462765326,46;0;0;449743745,41;9882739,88;0;439562642,56;298362,97;12957126,32;64454,73;0;0;0;0;0;0;7888282,33;538186,32;7350096,01;3464276,97;343293,06;3120980,42;0;3,49;0;482521291,73;47910132,49;30684895,02;41955000;11270104,98;400724,82;13803182,28;6548932,99;0;7254249,29;0;0;0;0;0;3021330,37;0;0;16914774,59;19224300,07;0;0;-2309525,48;0;0;64824907,08;547346198,81;;724;16
31/12/2019;C0683;0;0;9137343,32;0;2373053,51;5382750,93;2370,66;4882835,28;497544,99;496651,8;0;0;0;0;884887,08;165869,11;0;719017,97;0;462345979,37;0;0;447679691,46;10209496,71;0;437154550,52;315644,23;14332297,73;333990,18;0;0;0;0;0;0;8224436,74;554063,11;7670373,63;6528514,43;362113,9;6166077,8;0;322,73;0;486236273,86;61818837,72;41955000;41955000;0;400724,82;16824512,65;6851066,03;0;9973446,62;0;0;0;0;0;2638600,25;0;0;18785700,3;23471919,41;0;0;-4686219,11;0;0;80604538,02;566840811,88;;724;16
31/12/2020;C0683;0;0;9506519,87;0;2659921,57;4923639,89;14361,09;4341262,48;568016,32;545795,01;0;0;0;0;1377163,4;255067,36;0;1122096,04;0;454159057,51;0;0;435296492,28;10585412,14;0;424409488,82;301591,32;17748013,08;1114552,15;0;0;0;0;0;0;7762908,85;40182,19;7722726,66;6303820,31;382394,66;5921343,1;0;82,55;0;477732306,54;62930199,62;41955000;41955000;0;400724,82;19463112,9;7114926,06;0;12348186,84;0;0;0;0;0;1111361,9;0;0;19636814,07;24137034,82;0;0;-4500220,75;0;0;82567013,69;560299320,23;;724;16
31/12/2021;C0683;0;0;10539353,16;0;1928975,3;7581114,82;4910,49;7034941,68;541262,65;423718,46;0;0;0;0;605544,58;202759,51;0;402785,07;0;436762781,11;0;0;417022302,3;11162464,5;0;405548199,01;311638,79;17902618,88;1837859,93;0;0;0;0;0;0;5412130,73;116624,42;5295506,31;3605293,32;322662,52;3282287,99;0;342,81;0;456319558,32;64557788,02;41955000;41955000;0;400724,82;20574474,8;7226062,25;0;13348412,55;0;0;0;0;0;1627588,4;0;0;13350522,8;15845061,65;0;0;-2494538,85;0;0;77908310,82;534227869,14;;724;16
31/12/2016;C0688;0;0;58198138,85;0;0;1357849,18;201702,25;1156326,99;-180,06;28177,84;0;0;0;0;56812111,83;575228,61;2909410,6;53327472,62;0;1677165365,29;0;0;1611435329,77;14448200,74;0;1514044409,74;82942719,29;60204210,05;5525825,47;0;1868791,4;24057,95;0;0;1844733,45;38168721,38;0;38168721,38;113497596,01;0;113497596,01;0;0;0;1888898612,93;96342865,19;9015300;9015300;0;0;80912873,87;2863793,28;0;78049080,59;0;0;0;0;0;59414691,32;53000000;0;24285607,65;109408805,05;0;0;-85123197,4;0;0;120628472,84;2009527085,77;;724;16
31/12/2017;C0688;0;0;4932000,85;0;0;1003101,02;234460,81;754883,02;13757,19;852934,52;0;0;0;0;3075965,31;565571,83;2141681,19;368712,29;0;1570089837,22;0;0;1504402047,33;13635031,4;0;1424744515,35;66022500,58;61500717,2;4187072,69;0;988591,21;24057,95;0;0;964533,26;27976826,24;0;27976826,24;89772216,07;0;89772216,07;0;0;0;1693759471,59;157166208,69;9015300;9015300;0;0;83524565,19;2863793,28;0;80660771,91;0;0;0;0;0;64626343,5;0;0;13779836,36;81108998,88;0;0;-67329162,52;0;0;170946045,05;1864705516,64;;724;16
31/12/2018;C0688;0;0;5391329,68;0;0;795117,32;128468,31;657532,01;9117;9604;0;0;0;0;4586608,36;477771,09;3843011,38;265825,89;0;1588472088,56;0;0;1523497661,31;12369751,01;0;1462263472,51;48864437,79;60884131,37;4090295,88;0;410282,17;24057,95;0;0;386224,22;13253711,8;0;13253711,8;36285110,08;0;36285110,08;0;0;0;1643812522,29;150769138,36;9015300;9015300;0;0;61697758,39;2863793,28;0;58833965,11;0;0;0;0;0;80056079,97;0;0;-812009,82;26401823,68;0;0;-27213833,5;0;0;149957128,54;1793769650,83;;724;16
31/12/2019;C0688;0;0;2363437,33;0;0;467592,3;48895,07;394409,29;24287,94;9604;0;0;0;0;1886241,03;642810,15;880276,83;363154,05;0;1458537479,27;0;0;1391769644,87;10801786,72;0;1374454744,81;6513113,34;60726884,49;6040949,91;0;200000;0;0;0;200000;27038840,24;0;27038840,24;89229728,85;0;89229728,85;0;0;0;1577369485,69;97936781,28;9015300;9015300;0;0;53053838,35;2863793,28;0;50190045,07;0;0;0;0;0;35867642,93;0;0;13666730,11;80589027,38;0;0;-66922297,27;0;0;111603511,39;1688972997,08;;724;16
31/12/2020;C0688;0;0;1313183643,95;0;1308793063,85;2403358,59;1865251,07;675266,34;-137158,82;598116,4;0;0;0;0;1389105,11;582407,58;352938,05;453759,48;0;1321181422,97;0;0;1259544471,91;9431745,76;0;1244160401,24;5952324,91;56914883,34;4722067,72;0;0;0;0;0;0;33030152,86;1999132,23;31031020,63;104415692,56;0;104415692,56;0;0;0;2771810912,34;85578554,89;9015300;9015300;0;0;53053838,35;2863793,28;0;50190045,07;0;0;0;0;0;23509416,54;0;0;14656262,75;92968032,71;0;0;-78311769,96;0;0;100234817,64;2872045729,98;;724;16
31/12/2016;C0692;0;0;4371860,46;0;0;85,19;0;0;85,19;0;0;0;0;0;4371775,27;323768,01;1559993,41;2488013,85;0;14463370,14;12127278,18;0;0;0;0;0;0;2336091,96;0;0;878840,69;0;878840,69;0;0;85252,67;0;85252,67;0;0;0;0;0;1992698,92;21792022,88;22295081,06;3461760;3461760;0;0;13928454,36;692352;0;13236102,36;0;0;0;0;500000;4404866,7;0;0;255757,72;255757,72;0;0;0;0;0;22550838,78;44342861,66;;724;16
31/12/2016;C0693;0;0;2229877,22;0;1135767,3;497796,39;332,22;473677,27;23786,9;-43546,51;49348,77;0;0;0;590511,27;49976,94;0;540534,33;0;100243644;0;0;95536241,43;2244115,18;0;93028437,69;263688,56;4146352,77;561049,8;0;16115;0;0;0;16115;6771725,14;447995,38;6323729,76;12242517,1;0;12242517,1;0;0;0;121503878,46;16341581,3;13530125;13530125;0;11160,52;1476303,67;839247,22;0;637056,45;0;0;0;0;0;1323992,11;0;0;3842971,42;13048502,44;0;-23631,53;-9181899,49;0;0;20184552,72;141688431,18;;724;16
31/12/2017;C0693;0;0;4564086,22;0;923506,16;398289,76;262,31;367016,98;31010,47;0;23749,09;0;2697856,24;0;520684,97;50728,28;0;469956,69;0;96569503,44;0;0;92965583,66;2225073,3;0;90648183,88;92326,48;3262997,28;340922,5;0;16115;0;0;0;16115;6788395,81;932769,67;5855626,14;11150200,77;0;11003885,35;0;146315,42;0;119088301,24;17478348,41;13530125;13530125;0;11160,52;2800295,79;971646,43;0;1828649,36;0;0;0;0;0;2086767,1;950000;0;3936332,39;12182980,56;0;824,58;-8247472,75;0;0;21414680,8;140502982,04;;724;16
31/12/2018;C0693;0;0;6817232,01;0;641727,33;459212,06;317,55;427095,59;31798,92;16872,81;15326,54;0;3969475,24;0;1714618,03;144115,82;0;1570502,21;0;93851597,48;0;0;89882420,7;2220319,91;0;87585820,28;76280,51;3648932,78;320244;0;16115;0;0;0;16115;5943024,19;716171,71;5226852,48;9949471,6;0;9908610,57;0;40861,03;0;116577440,28;18157368,87;13530125;13530125;0;11160,52;3937062,89;1180323,14;0;2756739,75;0;0;0;0;0;1682936,58;1003916,12;0;2680815,25;10122333,7;0;-10048,87;-7431469,58;0;0;20838184,12;137415624,4;;724;16
